0,,Latitude,Longitude,Application/Permit Number 
60520,,47.68523105,-122.32619621,6392980
60521,,47.60896713,-122.33482136,6392977
60522,,47.64885797,-122.40203026,6392976
60523,,47.63198347,-122.27886234,6392974
60524,,47.52960976,-122.27154932,6392970
60525,,47.63840934,-122.34317029,6392971
60526,,47.54332901,-122.35672685,6392969
60527,,47.62221174,-122.33559922,6392959
60528,,47.69952681,-122.27818166,6392966
60529,,47.70786638,-122.31512355,6392963
60530,,47.61317008,-122.33431726,6392952
60531,,47.54914664,-122.30896619,6392950
60532,,47.69083614,-122.35627488,6392946
60533,,47.60370224,-122.33448205,6392943
60534,,47.60876156,-122.3379608,6392934
60535,,47.60480378,-122.33681077,6392832
60536,,47.63821907,-122.35665709,6392828
60537,,47.64245779,-122.34915824,6392931
60538,,47.67625691,-122.31886858,6392929
60539,,47.64497557,-122.38271728,6392925
60540,,47.64497557,-122.38271728,6392924
60541,,47.53171497,-122.37904534,6392928
60542,,47.60967568,-122.30666551,6392923
60543,,47.64995318,-122.35002244,6392922
60544,,47.62177958,-122.36159889,6392909
60545,,47.60649299,-122.31122887,6392918
60546,,47.60722334,-122.31191446,6392917
60547,,47.61921397,-122.33808353,6392921
60548,,47.67675571,-122.3868116,6392919
60549,,47.61396474,-122.34610729,6392916
60550,,47.61125861,-122.33495033,6392914
60551,,47.61399289,-122.33524663,6392913
60552,,47.63639298,-122.35732427,6392901
60553,,47.5939438,-122.31065511,6392897
60554,,47.62264265,-122.33941026,6392889
60555,,47.6682221,-122.35618505,6392881
60556,,47.53387135,-122.36822235,6392879
60557,,47.6877381,-122.3765045,6392869
60558,,47.67268645,-122.37164546,6392868
60559,,47.63806454,-122.36336052,6392866
60560,,47.60632766,-122.30600996,6392864
60561,,47.70825431,-122.32378343,6392863
60562,,47.67623131,-122.40813985,6392860
60563,,47.61275935,-122.33331252,6392859
60564,,47.58959018,-122.33370691,6392853
60565,,47.69629113,-122.3486789,6392847
60566,,47.69333086,-122.37979973,6392846
60567,,47.62004449,-122.33808797,6392844
60568,,47.69917859,-122.32681835,6392842
60569,,47.72951606,-122.33470501,6392840
60570,,47.7023512,-122.38886086,6392786
60571,,47.72929614,-122.33514728,6392836
60572,,47.68188186,-122.37019805,6392835
60573,,47.62004592,-122.30156763,6392833
60574,,47.72922869,-122.3349429,6392831
60575,,47.61820578,-122.35201599,6392829
60576,,47.56043601,-122.27045651,6392830
60577,,47.53783352,-122.26952815,6392827
60578,,47.60501319,-122.32989532,6392826
60579,,47.63286197,-122.36865941,6392779
60580,,47.6102272,-122.3374679,6392825
60581,,47.67004289,-122.35743162,6392762
60582,,47.55117084,-122.39404743,6392764
60583,,47.69846245,-122.34770958,6392725
60584,,47.60246647,-122.31772324,6392824
60585,,47.71703204,-122.32592594,6392781
60586,,47.59294097,-122.32556399,6392823
60587,,47.61961085,-122.29686161,6392741
60588,,47.5987821,-122.33089167,6392822
60589,,47.61960775,-122.2970095,6392742
60590,,47.60501319,-122.32989532,6392821
60591,,47.6196215,-122.29672711,6392731
60592,,47.64976177,-122.38828449,6392820
60593,,47.59147817,-122.29369316,6392778
60594,,47.62564317,-122.30145546,6392818
60595,,47.642801,-122.40647134,6392817
60596,,47.73046113,-122.28717887,6392816
60597,,47.52489692,-122.38578481,6392815
60598,,47.67165769,-122.35132174,6392814
60599,,47.62059128,-122.28409796,6392812
60600,,47.62982355,-122.30834215,6392811
60601,,47.61534104,-122.34845928,6392809
60602,,47.54338766,-122.36798953,6392808
60603,,47.68892224,-122.35980954,6392806
60604,,47.72094545,-122.30157768,6392805
60605,,47.54769987,-122.32511158,6392804
60606,,47.69398157,-122.38325912,6392803
60607,,47.64399882,-122.39724319,6392802
60608,,47.66519438,-122.33029378,6392801
60609,,47.69070164,-122.35611645,6392800
60610,,47.62856496,-122.30142018,6392799
60611,,47.64896225,-122.31858899,6392798
60612,,47.6625962,-122.3476836,6392797
60613,,47.66428599,-122.32481895,6392796
60614,,47.66337945,-122.356537,6392795
60615,,47.5961233,-122.29805933,6392794
60616,,47.59611544,-122.29792282,6392793
60617,,47.59612348,-122.29781038,6392792
60618,,47.69658746,-122.35432507,6392791
60619,,47.59603008,-122.29805617,6392790
60620,,47.68423161,-122.34937398,6392789
60621,,47.59604558,-122.29794593,6392788
60622,,47.59603909,-122.29780391,6392787
60623,,47.67879361,-122.39108935,6392785
60624,,47.68652145,-122.31237996,6392784
60625,,47.59230315,-122.38323384,6392780
60626,,47.52298373,-122.28623632,6392771
60627,,47.58228574,-122.31242039,6392770
60628,,47.565196,-122.36394586,6392769
60629,,47.56519833,-122.36412616,6392768
60630,,47.55285827,-122.27610608,6392760
60631,,47.68099111,-122.30641935,6392759
60632,,47.60505199,-122.33428775,6392754
60633,,47.63781146,-122.31583041,6392752
60634,,47.64885575,-122.3706858,6392723
60635,,47.56141808,-122.37968735,6392748
60636,,47.67857422,-122.29987266,6392747
60637,,47.62774795,-122.33385277,6392746
60638,,47.62774795,-122.33385277,6392744
60639,,47.61242178,-122.32697533,6392733
60640,,47.57393931,-122.33483717,6392734
60641,,47.66439975,-122.30691525,6392738
60642,,47.6778595,-122.29072591,6392737
60643,,47.6103371,-122.33571154,6392739
60644,,47.65725553,-122.32008031,6392730
60645,,47.60933818,-122.33787262,6392735
60646,,47.51857868,-122.37216783,6392732
60647,,47.61487609,-122.33749589,6392721
60648,,47.68448456,-122.36093224,6392728
60649,,47.68442747,-122.39469638,6392726
60650,,47.70380375,-122.34990239,6392724
60651,,47.63653355,-122.28173516,6392720
60652,,47.64978131,-122.36322588,6392716
60653,,47.70243429,-122.28775164,6392705
60654,,47.56419557,-122.34263419,6392704
60655,,47.70352515,-122.37306942,6392673
60656,,47.61192997,-122.33718625,6392703
60657,,47.55230434,-122.28891223,6392702
60658,,47.60953613,-122.32794469,6392700
60659,,47.64233542,-122.39591022,6392697
60660,,47.70497125,-122.36974653,6392696
60661,,47.5987821,-122.33089167,6392693
60662,,47.66793128,-122.31107864,6392690
60663,,47.63489726,-122.37195077,6392688
60664,,47.62120965,-122.36017358,6392680
60665,,47.61672999,-122.34338244,6392684
60666,,47.6496566,-122.40871953,6392682
60667,,47.67929248,-122.30695438,6392681
60668,,47.64300771,-122.2989009,6392678
60669,,47.60362833,-122.2975684,6392674
60670,,47.61125861,-122.33495033,6392665
60671,,47.51451465,-122.37294453,6392667
60672,,47.6209966,-122.29761271,6392666
60673,,47.65288115,-122.37324543,6392664
60674,,47.65725553,-122.32008031,6392663
60675,,47.6070606,-122.30967102,6392658
60676,,47.53906292,-122.38572121,6392659
60677,,47.62082579,-122.35252243,6392649
60678,,47.62301247,-122.32338565,6392648
60679,,47.69592908,-122.36372629,6392640
60680,,47.60505199,-122.33428775,6392637
60681,,47.673874,-122.39357976,6392632
60682,,47.57252561,-122.31224573,6392630
60683,,47.60399886,-122.32378355,6392626
60684,,47.61161484,-122.34592976,6392628
60685,,47.67705292,-122.31696224,6392625
60686,,47.67705292,-122.31696224,6392622
60687,,47.57113199,-122.29049933,6392621
60688,,47.54970458,-122.33459815,6392624
60689,,47.62025391,-122.33130899,6392618
60690,,47.6627784,-122.31872452,6392616
60691,,47.63683956,-122.27889419,6392620
60692,,47.5987815,-122.33459085,6392611
60693,,47.51718765,-122.3973189,6392615
60694,,47.55138594,-122.33460053,6392610
60695,,47.51715136,-122.39674935,6392609
60696,,47.60399886,-122.32378355,6392605
60697,,47.60399886,-122.32378355,6392604
60698,,47.63777429,-122.35798757,6392607
60699,,47.64782826,-122.390593,6392606
60700,,47.60399886,-122.32378355,6392603
60701,,47.53761153,-122.39211174,6392601
60702,,47.6092117,-122.32426736,6392600
60703,,47.58575645,-122.3921618,6392596
60704,,47.53515982,-122.265574,6392595
60705,,47.56122256,-122.37931196,6392588
60706,,47.62696674,-122.3240512,6392587
60707,,47.52769163,-122.28459321,6392584
60708,,47.51320824,-122.37705528,6392582
60709,,47.68369169,-122.28452526,6392581
60710,,47.51320824,-122.37705528,6392580
60711,,47.51354249,-122.37710406,6392578
60712,,47.70794748,-122.29655354,6392572
60713,,47.62145592,-122.35850856,6392568
60714,,47.61375188,-122.3356752,6392567
60715,,47.67347214,-122.34807915,6392566
60716,,47.51779636,-122.27347128,6392565
60717,,47.65392032,-122.31093799,6392563
60718,,47.66925909,-122.28426714,6392561
60719,,47.55850231,-122.3858846,6392560
60720,,47.66308172,-122.35070141,6392559
60721,,47.69590125,-122.36021084,6392558
60722,,47.64071511,-122.35794745,6392557
60723,,47.7127267,-122.3250623,6392556
60724,,47.55287814,-122.28123856,6392555
60725,,47.65186466,-122.35532406,6392554
60726,,47.63143081,-122.3529411,6392553
60727,,47.6371178,-122.28115375,6392552
60728,,47.51058711,-122.37845286,6392551
60729,,47.59045054,-122.29286892,6392550
60730,,47.5398872,-122.26492708,6392549
60731,,47.58727323,-122.30098983,6392548
60732,,47.60896713,-122.33482136,6392545
60733,,47.69917859,-122.32681835,6392544
60734,,47.60269812,-122.29468308,6392542
60735,,47.69202902,-122.32329333,6392541
60736,,47.61770123,-122.33061198,6392537
60737,,47.61156449,-122.34402959,6392529
60738,,47.62225284,-122.29964659,6392527
60739,,47.6685596,-122.3397829,6392526
60740,,47.62951836,-122.37476567,6392525
60741,,47.6471199,-122.31985344,6392523
60742,,47.66206863,-122.33348689,6392514
60743,,47.52222451,-122.36893505,6392512
60744,,47.62395546,-122.33393376,6392506
60745,,47.62815573,-122.35895886,6392504
60746,,47.57641872,-122.41104576,6392501
60747,,47.68680988,-122.35494157,6392500
60748,,47.62299434,-122.33023275,6392499
60749,,47.70287095,-122.30779918,6392498
60750,,47.66517119,-122.30187162,6392497
60751,,47.55354658,-122.26443361,6392496
60752,,47.56364273,-122.28573124,6392495
60753,,47.59592581,-122.29853465,6392493
60754,,47.72357266,-122.34767003,6392491
60755,,47.57232813,-122.28624787,6392490
60756,,47.57958255,-122.35184704,6392487
60757,,47.54615253,-122.3760606,6392489
60758,,47.58528985,-122.30501692,6392488
60759,,47.57116227,-122.36186364,6392485
60760,,47.65283611,-122.34376295,6392481
60761,,47.61677326,-122.3172266,6392478
60762,,47.59982559,-122.32851868,6392474
60763,,47.60695433,-122.33415494,6392471
60764,,47.67789357,-122.28528633,6392470
60765,,47.61811095,-122.3390982,6392465
60766,,47.61811095,-122.3390982,6392462
60767,,47.61975799,-122.31468401,6392459
60768,,47.67933377,-122.34795907,6392455
60769,,47.66188439,-122.31280759,6392452
60770,,47.60449295,-122.33804582,6392450
60771,,47.61597954,-122.33086962,6392449
60772,,47.62929639,-122.34195105,6392439
60773,,47.5229038,-122.27078749,6392438
60774,,47.62488618,-122.35701033,6392435
60775,,47.62422846,-122.30692137,6392434
60776,,47.60933818,-122.33787262,6392433
60777,,47.556656,-122.28459353,6392432
60778,,47.64824726,-122.3869717,6392431
60779,,47.6977085,-122.3670419,6392429
60780,,47.61578904,-122.33727143,6392428
60781,,47.69743482,-122.35900751,6392423
60782,,47.54573771,-122.26418026,6392418
60783,,,,6392239
60784,,47.6105508,-122.33467931,6392415
60785,,47.62050338,-122.32047656,6392412
60786,,47.55324326,-122.28978065,6392409
60787,,47.55324326,-122.28978065,6392407
60788,,47.627366,-122.3426527,6392401
60789,,47.58336238,-122.3252667,6392404
60790,,47.57243301,-122.28215138,6392400
60791,,47.61862076,-122.31783992,6392398
60792,,47.69083614,-122.35627488,6392399
60793,,47.57255311,-122.40980351,6392305
60794,,47.6173473,-122.34435126,6392395
60795,,47.69936679,-122.33402554,6391918
60796,,47.62899262,-122.35955007,6392394
60797,,47.62402081,-122.29686515,6392393
60798,,47.60320606,-122.33664284,6392391
60799,,47.5334773,-122.26949049,6392389
60800,,47.62323595,-122.33029848,6392388
60801,,47.61164537,-122.33447237,6392386
60802,,47.72252158,-122.28389888,6392385
60803,,47.59926386,-122.28564637,6392384
60804,,47.61490167,-122.30808086,6392383
60805,,47.67151829,-122.33517159,6392380
60806,,47.61811095,-122.3390982,6392379
60807,,47.60896713,-122.33482136,6392378
60808,,47.52813912,-122.37698689,6392377
60809,,47.61495826,-122.30771216,6392376
60810,,47.54143146,-122.38161422,6392375
60811,,47.6148982,-122.30770885,6392374
60812,,47.68918503,-122.37121324,6392373
60813,,47.68649354,-122.2935643,6392372
60814,,47.51866134,-122.34451941,6392371
60815,,47.68679508,-122.34809528,6392369
60816,,47.6690154,-122.36477358,6392368
60817,,47.62147874,-122.30907317,6392367
60818,,47.72663252,-122.36404651,6392366
60819,,47.54027479,-122.26436896,6392365
60820,,47.69812307,-122.35903793,6392364
60821,,47.73160658,-122.28801742,6392363
60822,,47.68892495,-122.36580259,6392361
60823,,47.60198365,-122.33175459,6392360
60824,,47.7049239,-122.35851115,6392359
60825,,47.62613942,-122.35508338,6392357
60826,,47.67555238,-122.38142503,6392355
60827,,47.67545627,-122.38131644,6392354
60828,,47.67555156,-122.38131047,6392353
60829,,47.67545155,-122.3814245,6392351
60830,,47.67531215,-122.29150893,6392348
60831,,47.58934131,-122.28886894,6392347
60832,,47.63131445,-122.30569348,6392343
60833,,47.51138631,-122.28876554,6392346
60834,,47.66382852,-122.31872657,6392345
60835,,47.67928749,-122.26177986,6392342
60836,,47.70665979,-122.33335188,6392335
60837,,47.67256098,-122.38792611,6392333
60838,,47.66689834,-122.31451406,6392334
60839,,47.67512423,-122.38725401,6392332
60840,,47.63962818,-122.32632426,6392331
60841,,47.62130322,-122.35623526,6392327
60842,,47.52459892,-122.32183371,6392326
60843,,47.68239795,-122.34615979,6392324
60844,,47.61150216,-122.33279582,6392323
60845,,47.62126655,-122.32693746,6392322
60846,,47.68342865,-122.36682952,6392220
60847,,47.61624047,-122.3365819,6392315
60848,,47.57169503,-122.38846887,6392314
60849,,47.6810922,-122.28747653,6392311
60850,,47.67383948,-122.33007561,6392309
60851,,47.6070606,-122.30967102,6392308
60852,,47.66326016,-122.36956019,6392307
60853,,47.61125861,-122.33495033,6392306
60854,,47.57784686,-122.39356423,6392303
60855,,47.57639535,-122.3207373,6392301
60856,,47.5551586,-122.32751234,6392230
60857,,47.63938148,-122.39450573,6392269
60858,,47.62966325,-122.32196559,6392288
60859,,47.61770123,-122.33061198,6392287
60860,,47.6615389,-122.29926621,6392240
60861,,47.57639535,-122.3207373,6392284
60862,,47.60399886,-122.32378355,6392280
60863,,47.59603008,-122.29805617,6392276
60864,,47.59604558,-122.29794593,6392274
60865,,47.59603909,-122.29780391,6392270
60866,,47.52419138,-122.37289252,6392265
60867,,47.5961233,-122.29805933,6392264
60868,,47.61124418,-122.34340166,6392258
60869,,47.59611544,-122.29792282,6392263
60870,,47.59612348,-122.29781038,6392261
60871,,47.54261713,-122.27948012,6392257
60872,,47.63451652,-122.32506448,6392256
60873,,47.60909624,-122.33203188,6392255
60874,,47.53707522,-122.38773432,6392251
60875,,47.66414599,-122.31665515,6392246
60876,,47.70832557,-122.33223997,6392248
60877,,47.67815547,-122.32614655,6392244
60878,,47.60733455,-122.30403076,6392238
60879,,47.58995592,-122.334738,6392237
60880,,47.6981974,-122.29545413,6392236
60881,,47.6073291,-122.30426818,6392229
60882,,47.58866738,-122.30816605,6392228
60883,,47.70372493,-122.30630523,6392223
60884,,47.71954842,-122.2932835,6392222
60885,,47.70828561,-122.32017594,6392221
60886,,47.69004053,-122.2935566,6392218
60887,,47.63376599,-122.33969801,6392216
60888,,47.69639847,-122.3415958,6392213
60889,,47.62323595,-122.33029848,6392212
60890,,47.66885812,-122.36250938,6392209
60891,,47.66885812,-122.36250938,6392208
60892,,47.70330663,-122.27920748,6392205
60893,,47.61449292,-122.3395716,6392195
60894,,47.61598094,-122.34370155,6392194
60895,,47.68344885,-122.2795911,6392193
60896,,47.72288611,-122.33992707,6392190
60897,,47.68768451,-122.33065746,6392184
60898,,47.55669881,-122.40082071,6392182
60899,,47.60615304,-122.33389399,6392181
60900,,47.64995318,-122.35002244,6392179
60901,,47.61396474,-122.34610729,6392176
60902,,47.58211714,-122.39964553,6392175
60903,,47.65059037,-122.32160783,6392172
60904,,47.7160478,-122.32324974,6392169
60905,,47.60423386,-122.31548619,6392167
60906,,47.60265669,-122.33052486,6392166
60907,,47.56512247,-122.36395972,6392163
60908,,47.56511973,-122.36410264,6392161
60909,,47.60265669,-122.33052486,6392159
60910,,47.64977789,-122.38247102,6392155
60911,,47.60968619,-122.33380671,6392154
60912,,47.64792122,-122.40826321,6392152
60913,,47.52201608,-122.3514384,6392151
60914,,47.70528718,-122.30001427,6392149
60915,,47.66419562,-122.2762088,6392148
60916,,47.61824505,-122.30589614,6392147
60917,,47.67998398,-122.37598315,6392144
60918,,47.60423386,-122.31548619,6392143
60919,,47.68986552,-122.2856873,6392142
60920,,47.61630272,-122.29780919,6392141
60921,,47.69345624,-122.34070675,6392140
60922,,47.56087004,-122.38711763,6392139
60923,,47.67681809,-122.30799147,6392138
60924,,47.71852065,-122.32522668,6392137
60925,,47.65208113,-122.40005759,6392135
60926,,47.63929463,-122.35719467,6392134
60927,,47.6687132,-122.40827934,6392133
60928,,47.65925224,-122.38842658,6392132
60929,,47.61156024,-122.34115326,6392131
60930,,47.63349569,-122.39454365,6392130
60931,,47.56494797,-122.39140676,6392129
60932,,47.62495719,-122.36037423,6392125
60933,,47.62495719,-122.36037423,6392127
60934,,47.61811757,-122.32644282,6392124
60935,,47.66412892,-122.34022723,6392122
60936,,47.70667392,-122.34235237,6392112
60937,,47.53935745,-122.34403709,6392106
60938,,47.60454089,-122.33073506,6392100
60939,,47.61946619,-122.32701605,6392101
60940,,47.58811441,-122.29331734,6392099
60941,,47.60615304,-122.33389399,6392097
60942,,47.68256017,-122.37285471,6392093
60943,,47.64727482,-122.40202632,6392085
60944,,47.60723772,-122.33612134,6392067
60945,,47.64926194,-122.31786362,6392062
60946,,47.58788018,-122.33366836,6392056
60947,,47.58181846,-122.33535751,6392059
60948,,47.63194228,-122.30567487,6392055
60949,,47.62374601,-122.35830218,6392054
60950,,47.59701448,-122.30020412,6392052
60951,,47.53508978,-122.29174246,6392048
60952,,47.53213627,-122.35544662,6392046
60953,,47.63477532,-122.34077718,6392043
60954,,47.60021295,-122.32673692,6392040
60955,,47.67062562,-122.37948321,6392036
60956,,47.64912742,-122.34824785,6392035
60957,,47.62221783,-122.33681765,6392034
60958,,47.63022406,-122.35454477,6392025
60959,,47.60681773,-122.33079627,6392021
60960,,47.60681773,-122.33079627,6392022
60961,,47.62121801,-122.3388664,6392014
60962,,47.70164846,-122.34555824,6392006
60963,,47.50670089,-122.25275328,6392003
60964,,47.6070606,-122.30967102,6392000
60965,,47.71754062,-122.28355572,6391998
60966,,47.56238136,-122.28968622,6391997
60967,,47.60043548,-122.31227743,6391995
60968,,47.67194775,-122.31051202,6391909
60969,,47.60447962,-122.30272912,6391991
60970,,47.584308,-122.32230629,6391989
60971,,47.57134324,-122.28847837,6391980
60972,,47.67049446,-122.28164352,6391978
60973,,47.62004449,-122.33808797,6391977
60974,,47.54634759,-122.27407381,6391975
60975,,47.60896713,-122.33482136,6391976
60976,,47.60909624,-122.33203188,6391973
60977,,47.65107933,-122.31990531,6391968
60978,,47.57502925,-122.40913886,6391869
60979,,47.66116405,-122.34173874,6391960
60980,,47.6161988,-122.34600265,6391949
60981,,47.55001786,-122.35740796,6391948
60982,,47.614603,-122.34218155,6391947
60983,,47.58724666,-122.31226781,6391943
60984,,47.668741,-122.30805805,6391939
60985,,47.55285827,-122.27610608,6391941
60986,,47.61449797,-122.32593535,6391940
60987,,47.71668023,-122.36734418,6391937
60988,,47.56501677,-122.36902046,6391936
60989,,47.71898826,-122.35857609,6391935
60990,,47.56485449,-122.36897614,6391923
60991,,47.64912742,-122.34824785,6391921
60992,,47.65967533,-122.27262041,6391679
60993,,47.58356449,-122.31571951,6391915
60994,,47.66691539,-122.33218232,6391696
60995,,47.60043548,-122.31227743,6391912
60996,,47.57717298,-122.30171272,6391908
60997,,47.62120965,-122.36017358,6391903
60998,,47.6145722,-122.29784664,6391901
60999,,47.67606667,-122.27331873,6391900
61000,,47.53906626,-122.37863628,6391899
61001,,47.52201608,-122.3514384,6391898
61002,,47.60976267,-122.33963702,6391897
61003,,47.54441669,-122.36939644,6391896
61004,,47.62345675,-122.324434,6391894
61005,,47.61917466,-122.29802188,6391893
61006,,47.55727141,-122.28719182,6391890
61007,,47.68046946,-122.35818575,6391887
61008,,47.66690088,-122.3664727,6391886
61009,,47.58158549,-122.38959106,6391885
61010,,47.54231673,-122.26948319,6391884
61011,,47.5392283,-122.28296189,6391882
61012,,47.71167519,-122.33284128,6391883
61013,,47.68280899,-122.28046168,6391880
61014,,47.65575069,-122.36048952,6391881
61015,,47.69830617,-122.30874686,6391879
61016,,47.66450114,-122.30861319,6391878
61017,,47.55629804,-122.30468325,6391877
61018,,47.67497747,-122.32685139,6391875
61019,,47.68764634,-122.29740679,6391874
61020,,47.53637547,-122.28527231,6391868
61021,,47.68145297,-122.29882505,6391861
61022,,47.6102238,-122.31584809,6391671
61023,,47.65117812,-122.39792814,6391684
61024,,47.59147817,-122.29369316,6391852
61025,,47.57269164,-122.38705025,6391850
61026,,47.62879596,-122.32602933,6391849
61027,,47.56460525,-122.37298699,6391845
61028,,47.57936124,-122.2974552,6391844
61029,,47.67977955,-122.3479591,6391842
61030,,47.51827809,-122.27242656,6391834
61031,,47.61960775,-122.2970095,6391838
61032,,47.63907687,-122.2826245,6391837
61033,,47.61961085,-122.29686161,6391836
61034,,47.66449421,-122.37919504,6391835
61035,,47.65729513,-122.34201669,6391833
61036,,47.6196215,-122.29672711,6391831
61037,,47.54453355,-122.37675129,6391828
61038,,47.68142386,-122.32234418,6391829
61039,,47.63976752,-122.35336498,6391826
61040,,47.59468522,-122.29094617,6391824
61041,,47.61356222,-122.33666481,6391823
61042,,47.60615304,-122.33389399,6391815
61043,,47.61448988,-122.3052498,6391813
61044,,47.58143189,-122.32415819,6391811
61045,,47.68918503,-122.37121324,6391809
61046,,47.64779255,-122.33353718,6391799
61047,,47.63217258,-122.36477493,6391791
61048,,47.63217258,-122.36477493,6391793
61049,,47.69910159,-122.32064721,6391788
61050,,47.57011077,-122.33343053,6391785
61051,,47.60655975,-122.33534639,6391779
61052,,47.60655975,-122.33534639,6391778
61053,,47.60505199,-122.33428775,6391780
61054,,47.60740726,-122.33778279,6391781
61055,,47.70063557,-122.32488036,6391761
61056,,47.68971226,-122.28567449,6391765
61057,,47.68789615,-122.29323773,6391641
61058,,47.72309033,-122.31032012,6391760
61059,,47.72320941,-122.31022298,6391759
61060,,47.72317852,-122.310402,6391758
61061,,47.70486651,-122.34435985,6391752
61062,,47.64701189,-122.39638945,6391737
61063,,47.58856815,-122.32807172,6391747
61064,,47.55300966,-122.3846392,6391739
61065,,47.57220226,-122.28803093,6391745
61066,,47.62001578,-122.34197672,6391743
61067,,47.61397452,-122.33352832,6391738
61068,,47.5677319,-122.35572479,6391742
61069,,47.66326016,-122.36956019,6391741
61070,,47.58998685,-122.3931338,6391734
61071,,47.6571494,-122.40276052,6391733
61072,,47.60604252,-122.33949131,6391728
61073,,47.68040254,-122.30203505,6391697
61074,,47.58324736,-122.38600779,6391727
61075,,47.60604252,-122.33949131,6391726
61076,,47.59734465,-122.32598878,6391724
61077,,47.59734465,-122.32598878,6391723
61078,,47.54387618,-122.29839065,6391718
61079,,47.65034994,-122.30908696,6391716
61080,,47.68031657,-122.32349624,6391711
61081,,47.62762201,-122.35708425,6391710
61082,,47.61156449,-122.34402959,6391712
61083,,47.6615389,-122.29926621,6391713
61084,,47.62397437,-122.30711508,6391709
61085,,47.6462072,-122.41383839,6391692
61086,,47.69454817,-122.35968084,6391707
61087,,47.70735966,-122.34772663,6391702
61088,,47.6615389,-122.29926621,6391701
61089,,47.53600643,-122.31769055,6391698
61090,,47.50101526,-122.26709979,6391685
61091,,47.6961777,-122.28723811,6391683
61092,,47.69618203,-122.28742185,6391680
61093,,47.72803389,-122.34215743,6391675
61094,,47.54970458,-122.33459815,6391669
61095,,47.68507013,-122.39731302,6391666
61096,,47.5678557,-122.33362133,6391665
61097,,47.52222451,-122.36893505,6391653
61098,,47.56452997,-122.29270732,6391648
61099,,47.68202273,-122.26825787,6391647
61100,,47.62982355,-122.30834215,6391646
61101,,47.56722649,-122.28318439,6391645
61102,,47.69630994,-122.3542901,6391644
61103,,47.5438719,-122.27953268,6391643
61104,,47.55371958,-122.27677392,6391642
61105,,47.68638138,-122.34484486,6391640
61106,,47.55858071,-122.31084188,6391639
61107,,47.53111818,-122.37570557,6391638
61108,,47.62551666,-122.28483092,6391637
61109,,47.54266411,-122.32025264,6391636
61110,,47.64147934,-122.28421633,6391635
61111,,47.66478347,-122.36049384,6391634
61112,,47.72528811,-122.35333155,6391632
61113,,47.62089252,-122.31978536,6391631
61114,,47.682499,-122.31124997,6391630
61115,,47.54864102,-122.27178061,6391628
61116,,47.63383468,-122.27625869,6391626
61117,,47.70495041,-122.29801512,6391625
61118,,47.73143645,-122.32785791,6391623
61119,,47.66910669,-122.30569228,6391622
61120,,47.60505199,-122.33428775,6391621
61121,,47.67228178,-122.30192458,6391620
61122,,47.60884785,-122.32194221,6391619
61123,,47.6441571,-122.3718284,6391618
61124,,47.73183275,-122.35988141,6391617
61125,,47.6123424,-122.34897986,6391613
61126,,47.55137265,-122.27058598,6391612
61127,,47.57727757,-122.29930778,6391611
61128,,47.55808211,-122.27390084,6391610
61129,,47.54327113,-122.37553117,6391609
61130,,47.54327113,-122.37553117,6391608
61131,,47.61396474,-122.34610729,6391607
61132,,47.54327113,-122.37553117,6391606
61133,,47.64265975,-122.38926622,6391605
61134,,47.71786592,-122.33629618,6391604
61135,,47.56982741,-122.33480349,6391601
61136,,47.67156068,-122.39988384,6391600
61137,,47.584308,-122.32230629,6391599
61138,,47.72734322,-122.30810754,6391597
61139,,47.53197266,-122.31223954,6391596
61140,,47.61449292,-122.3395716,6391595
61141,,47.5745989,-122.41738127,6391592
61142,,47.62490866,-122.33797695,6391591
61143,,47.6143853,-122.33872658,6391587
61144,,47.60198365,-122.33175459,6391586
61145,,47.67050942,-122.28385677,6391584
61146,,47.6615389,-122.29926621,6391582
61147,,47.60370224,-122.33448205,6391581
61148,,47.54138338,-122.37757657,6391580
61149,,47.63352889,-122.28094351,6391579
61150,,47.66414599,-122.31665515,6391578
61151,,47.6301946,-122.37243299,6391577
61152,,47.63352889,-122.28094351,6391576
61153,,47.50946523,-122.26239716,6391575
61154,,47.63973035,-122.31280456,6391533
61155,,47.66342435,-122.33538177,6391574
61156,,47.54869383,-122.27213441,6391573
61157,,47.71081399,-122.28278705,6391572
61158,,47.6735316,-122.29349943,6391571
61159,,47.67062562,-122.37948321,6391570
61160,,47.61022901,-122.32401318,6391569
61161,,47.52757878,-122.26367828,6391568
61162,,47.55610196,-122.27889294,6391566
61163,,47.5890927,-122.29086421,6391563
61164,,47.64804697,-122.3926104,6391562
61165,,47.50057159,-122.3769879,6391561
61166,,47.72909707,-122.32519478,6391560
61167,,47.63932872,-122.30614344,6391559
61168,,47.67783462,-122.31645589,6391558
61169,,47.52356485,-122.31535959,6391557
61170,,47.69992127,-122.30446961,6391556
61171,,47.55066495,-122.31788793,6391555
61172,,47.68352342,-122.28550618,6391554
61173,,47.58951913,-122.39348172,6391553
61174,,47.65785219,-122.39333467,6391552
61175,,47.61673411,-122.33268035,6391550
61176,,47.61673411,-122.33268035,6391548
61177,,47.6677393,-122.39868617,6391545
61178,,47.5203348,-122.39290396,6391544
61179,,47.5203348,-122.39290396,6391542
61180,,47.6153976,-122.31597178,6391429
61181,,47.59491128,-122.38655868,6391541
61182,,47.61827712,-122.33752331,6391537
61183,,47.62495719,-122.36037423,6391535
61184,,47.61911369,-122.31718898,6391531
61185,,47.61728899,-122.31670399,6391530
