0,Application/Permit Number,Applicant Name 
38189,6442228,ELECTRICAL SYS SOLUTIONS INC
38190,6442221,B & G PROPERTY MAINTENANCE LLC
38191,6442219,"BODEN, ALAN"
38192,6442215,ECO ELECTRIC
38193,6442151,WILLIAMS MECHANICAL INC
38194,6442208,SWEET HOME ELECTRIC LLC
38195,6442198,ALL WIRE ELECTRIC INC
38196,6442200,INTEGRITY NETWORKS INC
38197,6442199,QUEEN ANNE ELECTRIC LLC
38198,6442196,ADT LLC
38199,6442195,ADT LLC
38200,6442194,ADT LLC
38201,6442193,SERVICEMARK LLC
38202,6442192,ADT LLC
38203,6442185,ADT LLC
38204,6442182,GAYLORD INDUSTRIES INC
38205,6442180,SONITROL PACIFIC
38206,6441413,LARRY'S ELECTRIC
38207,6442178,SASCO ELECTRIC
38208,6442172,FIVE STAR ELECTRIC LLC
38209,6442171,PRIDE ELECTRIC INCORPORATED
38210,6442170,COCHRAN INCORPORATED
38211,6442161,"HAIYING, CHENG"
38212,6442160,ZAPP ELECTRIC OF SEATTLE LLC
38213,6442154,ORCA ELECTRICAL CONTRACTORS
38214,6442140,COCHRAN INCORPORATED
38215,6442132,ABSOLUTE SECURITY ALARMS
38216,6442127,"PRECISION ELECTRIC GROUP, INC"
38217,6442124,"PRECISION ELECTRIC GROUP, INC"
38218,6442128,FROULA ALARM SYSTEMS INC
38219,6442126,KEMLY ELECTRIC INCORPORATED
38220,6442121,PRIDE ELECTRIC INCORPORATED
38221,6442120,MODULAR ELECTRIC INCORPORATED
38222,6442119,"SCHMIDT, JOHN"
38223,6403144,ADT LLC
38224,6442117,KEITHLY ELECTRIC COMPANY
38225,6442113,R & T ELECTRIC INC
38226,6442112,"EVERGREEN POWER SYSTEMS, INC"
38227,6442111,VECA ELECTRIC COMPANY INC
38228,6442106,ASTOR ELECTRIC LLC
38229,6442104,ASTOR ELECTRIC LLC
38230,6442109,VECA ELECTRIC COMPANY INC
38231,6442110,MASTERCRAFT ELECTRIC INC
38232,6442107,KEMLY ELECTRIC INCORPORATED
38233,6442103,LANTER ELECTRIC INC
38234,6442102,AUTOMATED EQUIPMENT COMPANY
38235,6441975,"SANDBERG, NAOMI"
38236,6442098,ACTIVE ENGINEERING
38237,6442097,S M E CORPORATION
38238,6442096,PRIDE ELECTRIC INCORPORATED
38239,6442095,PRIDE ELECTRIC INCORPORATED
38240,6442094,PRIDE ELECTRIC INCORPORATED
38241,6442093,COCHRAN INCORPORATED
38242,6442092,ENDEAVOR TELECOM INC
38243,6442091,MACDONALD-MILLER SERVICE INC
38244,6442088,ACTIVE ENGINEERING
38245,6442086,EVERGREEN TECHNOLOGIES INC
38246,6442084,DAVID FRIES ELECTRICAL SVCS
38247,6442083,SPL INTEGRATED SOLUTIONS
38248,6442078,D S J ELECTRIC
38249,6442077,RED WIRE ELECTRIC INC
38250,6442076,AS YOU WISH ELECTRIC
38251,6442075,"EMERALD CITY VENTURES, TYLER"
38252,6442074,"ELECTRIC CO/SEATTLE INC, THE"
38253,6442073,"STEVENS, JACOB"
38254,6442072,TARRANT ELECTRIC LLC
38255,6442071,SECANT ELECTRIC LLC
38256,6442070,MORAINE HANDYMAN AND ELECTRIC
38257,6442069,ENDEAVOUR ELECTRIC LLC
38258,6442068,CENTAUR ELECTRIC LLC
38259,6442067,GREAT WALL ELECTRIC INC
38260,6442066,LAKE WASHINGTON ELECT/TECH INC
38261,6442065,LAKE WASHINGTON ELECT/TECH INC
38262,6442063,RESPECT ELECTRIC
38263,6442062,PCG ELECTRIC LLC
38264,6442057,CONNECTIONS NORTHWEST
38265,6442056,COCHRAN INCORPORATED
38266,6441980,WEST COAST ELECTRICAL SVCS LLC
38267,6442052,BEDDOW ELECTRICAL SRVS CO INC
38268,6442051,BEDDOW ELECTRICAL SRVS CO INC
38269,6442048,HEATTRANSFER CO.
38270,6442046,PROVIDENT ELECTRIC INC
38271,6442042,SUNERGY SYSTEMS INC.
38272,6442041,ADT LLC
38273,6442039,"JORZA, CAMERON"
38274,6442037,"JANES COMPANY INC, THE"
38275,6442036,ADT LLC
38276,6442032,VECA ELECTRIC COMPANY INC
38277,6442034,SEQUOYAH ELECTRIC LLC
38278,6442035,KEMLY ELECTRIC INCORPORATED
38279,6442030,SIMPLEXGRINNELL LP
38280,6442033,KEMLY ELECTRIC INCORPORATED
38281,6442024,ADT LLC
38282,6442023,D G M CONTROLS
38283,6442019,SUNERGY SYSTEMS INC.
38284,6442011,SEQUOYAH ELECTRIC LLC
38285,6442009,SEQUOYAH ELECTRIC LLC
38286,6442013,SEQUOYAH ELECTRIC LLC
38287,6442012,SEQUOYAH ELECTRIC LLC
38288,6442017,OBOT ELECTRIC LLC
38289,6442015,SBI CONSTRUCTION
38290,6442016,SHIMMICK CONSTRUCTION CO INC
38291,6442005,
38292,6442003,EXACT ELECTRIC LLC
38293,6442002,TYCO INTEGRATED SECURITY LLC
38294,6441998,MACDONALD-MILLER SERVICE INC
38295,6442001,"MARSHALL, SEAN"
38296,6441996,GAYLORD INDUSTRIES INC
38297,6441994,SEATAC ELECTRIC INCORPORATED
38298,6441993,AS YOU WISH ELECTRIC
38299,6441988,JNM ELECTRIC INC
38300,6441987,JNM ELECTRIC INC
38301,6441990,AS YOU WISH ELECTRIC
38302,6441985,PERFORMANCE ELECTRIC INC.
38303,6441979,CONVERGINT TECHNOLOGIES LLC
38304,6441983,E C COMPANY
38305,6441977,CONVERGINT TECHNOLOGIES LLC
38306,6441976,CONVERGINT TECHNOLOGIES LLC
38307,6441982,EXACT ELECTRIC LLC
38308,6441974,CONVERGINT TECHNOLOGIES LLC
38309,6441971,CONVERGINT TECHNOLOGIES LLC
38310,6441973,CONVERGINT TECHNOLOGIES LLC
38311,6441981,"FAR WEST TECHNOLOGIES,INC"
38312,6441904,PRIME ELECTRIC INCORPORATED
38313,6441978,P K ELECTRIC COMPANY
38314,6441970,P K ELECTRIC COMPANY
38315,6441967,ADT LLC
38316,6441821,ADVANCED FILTER & MECH INC
38317,6400153,"WIBERG, JAMES"
38318,6441964,ADT LLC
38319,6441963,REIGN ELECTRIC LLC
38320,6441955,WESTON ELECTRIC LLC
38321,6441952,WESTON ELECTRIC LLC
38322,6441956,R F I COMM & SECURITY SYSTEMS
38323,6441953,EVERGREEN SECURITY INC
38324,6441950,MAPLE VALLEY ELECTRIC INC
38325,6441947,PROTECTION &COMMUNICATIONS INC
38326,6441939,SME INC OF SEATTLE
38327,6441940,NICHOLSON ELECTRIC CO.
38328,6441938,ADT LLC
38329,6441935,HOLMES ELECTRIC COMPANY
38330,6441934,PERFORMANCE ELECTRIC INC.
38331,6441927,BUILDERS HARDWARE & SUPPLY
38332,6441926,ELCON CORPORATION
38333,6441925,GLENDALE HEATING & A/C
38334,6441923,EMERALD AIRE INCORPORATED
38335,6441921,A & G ELECTRICAL INC
38336,6441920,SONITROL PACIFIC
38337,6441919,"NELSON, JOHN"
38338,6441917,VECA ELECTRIC COMPANY INC
38339,6441915,PROVIDENT ELECTRIC INC
38340,6441913,PROVIDENT ELECTRIC INC
38341,6441908,STEPHENS ELECTRIC COMPANY INC
38342,6441909,SNOHOMISH ELECTRIC INC
38343,6441907,ACTIVE ENGINEERING
38344,6441903,KIRBY ELECTRIC INCORPORATED
38345,6441899,UNITY ELECTRIC LP
38346,6441898,SEATAC ELECTRIC INCORPORATED
38347,6441897,SME INC OF SEATTLE
38348,6441895,FOY GROUP CORPORATION
38349,6441894,SEATAC ELECTRIC INCORPORATED
38350,6441893,SEATTLE ELECTRICIANS TODAY LLC
38351,6441892,SEATAC ELECTRIC INCORPORATED
38352,6441891,SEATAC ELECTRIC INCORPORATED
38353,6441890,MASTERCRAFT ELECTRIC INC
38354,6441889,AS YOU WISH ELECTRIC
38355,6441888,AS YOU WISH ELECTRIC
38356,6441887,BOLEY ELECTRIC INCORPORATED
38357,6441886,ENDEAVOR TELECOM INC
38358,6441885,LIN R ROGERS ELECTRICAL INC
38359,6441883,RADFORD ELECTRIC COMPANY
38360,6441881,A & G ELECTRICAL INC
38361,6441880,BLACK SHEEP ELECTRIC LLC
38362,6441879,3-D ELECTRIC INC
38363,6441878,LYNSEN ELECTRONICS CORP
38364,6441877,ALERT SECURITY INC
38365,6441876,"DAVIDOFF, ASPEN"
38366,6441875,LUMENKRAFT ELECTRIC LLC
38367,6441874,EXACT ELECTRIC LLC
38368,6441872,EXACT ELECTRIC LLC
38369,6441871,CENTRAL CASCADE ELECTRIC
38370,6441870,BALKAN ELECTRIC LLC
38371,6441869,"SCHNAIBERG, LYNN"
38372,6441868,CDI SYSTEMS INCORPORATED
38373,6441866,CDI SYSTEMS INCORPORATED
38374,6441865,VOLT-TECH ELECTRICAL SERVICES
38375,6441864,MAURO ELECTRIC INC
38376,6441863,AUTOMATION CONTROLS INC
38377,6441862,FOY GROUP CORPORATION
38378,6441861,ZORKO ELECTRIC INCORPORATED
38379,6441857,MAURO ELECTRIC INC
38380,6441856,MAURO ELECTRIC INC
38381,6441850,SNOHOMISH ELECTRIC INC
38382,6441849,SNOHOMISH ELECTRIC INC
38383,6398786,ADT LLC
38384,6441852,PREMIER MECH AND ELECTRIC LLC
38385,6441833,SIMPLY CONTROLS INC
38386,6441846,SCHOESSLER GROUP
38387,6441844,C & R ELECTRIC INCORPORATED
38388,6441842,ADT LLC
38389,6441841,OLSEN ELECTRIC INC
38390,6441840,WESTON ELECTRIC LLC
38391,6441838,TECHPROS LLC
38392,6441835,TECHPROS LLC
38393,6441831,GUARDIAN SECURITY SYSTEMS INC
38394,6441828,SME INC OF SEATTLE
38395,6441827,OLSEN ELECTRIC INC
38396,6441826,TITAN ELECTRIC INC
38397,6441823,"JANES COMPANY INC, THE"
38398,6441820,VECA ELECTRIC COMPANY INC
38399,6441818,POINTER ELECTRIC INCORPORATED
38400,6441815,"JANES COMPANY INC, THE"
38401,6441812,DENNIS WEBB ELECTRIC INC
38402,6441808,GUARDIAN SECURITY SYSTEMS INC
38403,6441805,FOY GROUP CORPORATION
38404,6441801,OLSEN ELECTRIC INC
38405,6441797,VECA ELECTRIC COMPANY INC
38406,6441798,GREEN LAKE ELECTRIC
38407,6441796,VECA ELECTRIC COMPANY INC
38408,6441792,A&R SOLAR
38409,6441789,GLENDALE HEATING & A/C
38410,6441785,APOLLO SHEET METAL INC
38411,6441780,RED HAWK FIRE/SECURTY (CA) LLC
38412,6441772,A&I ELECTRICAL REPAIR
38413,6441768,A&I ELECTRICAL REPAIR
38414,6441771,A&I ELECTRICAL REPAIR
38415,6441778,RED HAWK FIRE/SECURTY (CA) LLC
38416,6441770,MCKINSTRY COMPANY LLC
38417,6441766,MAURO ELECTRIC INC
38418,6441764,MAURO ELECTRIC INC
38419,6441763,MAURO ELECTRIC INC
38420,6441760,KEMLY ELECTRIC INCORPORATED
38421,6441756,AES ELECTRICAL CONTRACTORS LLC
38422,6441758,MAURO ELECTRIC INC
38423,6441751,ADT LLC
38424,6441747,ADT LLC
38425,6441746,ADT LLC
38426,6441657,BOB'S HEATING & AIR CNDTNG LLC
38427,6441742,ADT LLC
38428,6441725,ALARMTECH INC
38429,6441724,ALARMTECH INC
38430,6441723,ALARMTECH INC
38431,6441734,ALARMTECH INC
38432,6441726,ALARMTECH INC
38433,6441733,ARIAL ELECTRIC INC
38434,6441721,ALARMTECH INC
38435,6441736,ADT LLC
38436,6441730,SME INC OF SEATTLE
38437,6441728,ADT LLC
38438,6441719,FIVE STAR ELECTRIC LLC
38439,6441715,GREEN TECHNOLOGY INC
38440,6441710,BRENNAN HEATING COMPANY INC
38441,6441711,A C ELECTRIC SERVICE
38442,6441709,PUGET SOUND SOLAR LLC
38443,6441705,CUSTOM ELECTRICAL SERVICES LLC
38444,6441704,WESTOWER COMMUNICATIONS INC.
38445,6441700,"SEATTLE SCHOOL DISTRICT,"
38446,6441698,"SEATTLE SCHOOL DISTRICT,"
38447,6441695,KEITHLY ELECTRIC COMPANY
38448,6441697,PIONEER CABLE CONTRACTORS INC
38449,6441692,SEATAC ELECTRIC INCORPORATED
38450,6441691,CISCO ELECTRIC INCORPORATED
38451,6441690,SME INC OF SEATTLE
38452,6441689,SME INC OF SEATTLE
38453,6441683,"SMYTHE, CHUCK"
38454,6441686,ZAPP ELECTRIC OF SEATTLE LLC
38455,6441684,"FAR WEST TECHNOLOGIES,INC"
38456,6441682,EXACT ELECTRIC LLC
38457,6441680,SME INC OF SEATTLE
38458,6441679,MILNE ELECTRIC INCORPORATED
38459,6441678,A C ELECTRIC SERVICE
38460,6441674,EVERGREEN REFRIGERATION LLC
38461,6441671,RELIANT ELECTRIC
38462,6441670,BENNETT ELECTRIC INC
38463,6441655,PUGET SOUND SOLAR LLC
38464,6441477,MERIDIAN CENTER ELECTRIC INC
38465,6441653,ASTOR ELECTRIC LLC
38466,6441652,LINDER ELECTRIC INCORPORATED
38467,6441650,ALPHA AND OMEGA ELECTRIC LLC
38468,6441649,CLEARNET
38469,6441648,LINDER ELECTRIC INCORPORATED
38470,6441647,PYRAMID ELECTRIC GROUP
38471,6441646,ENDEAVOR TELECOM INC
38472,6441645,AS YOU WISH ELECTRIC
38473,6441644,GRAY'S ELECTRIC
38474,6441643,QUALITY ELECTRICAL SERVICE
38475,6441642,A&A ELECTRIC
38476,6441641,A&A ELECTRIC
38477,6441639,TARRANT ELECTRIC LLC
38478,6441638,D S J ELECTRIC
38479,6441637,ASAHI ELECTRIC INC
38480,6441636,ASAHI ELECTRIC INC
38481,6441635,JENIFER TREUMER
38482,6441634,JENIFER TREUMER
38483,6441633,SOLTERRA SYSTEMS
38484,6441632,FOUNTAIN LIGHT
38485,6441631,PUGET SOUND SOLAR LLC
38486,6441630,SHAMROCK ELECTRIC INC
38487,6441629,SOLTERRA SYSTEMS
38488,6441628,B B ELECTRIC
38489,6441627,PUGET SOUND SOLAR LLC
38490,6441625,B B ELECTRIC
38491,6441624,B B ELECTRIC
38492,6441623,ADT LLC
38493,6441622,ADT LLC
38494,6441621,TECHPROS LLC
38495,6441619,SOLTERRA SYSTEMS
38496,6441618,B B ELECTRIC
38497,6441617,B B ELECTRIC
38498,6441616,B B ELECTRIC
38499,6441615,SOLTERRA SYSTEMS
38500,6441614,WILDERNESS ELECTRIC INC
38501,6441612,GLOBE ELECTRIC INCORPORATED
38502,6441610,SOLTERRA SYSTEMS
38503,6441609,HOME RUN ELECTRIC LLC
38504,6441608,"PHAN, PHUC D"
38505,6441605,SOLTERRA SYSTEMS
38506,6441604,TRADE ELECTRIC INC
38507,6441602,SOLTERRA SYSTEMS
38508,6441598,EXACT ELECTRIC LLC
38509,6441597,HERMANSON COMPANY LLP
38510,6441586,PROVIDENT ELECTRIC INC
38511,6441585,PROVIDENT ELECTRIC INC
38512,6396750,"PIPSQUEAK, NEIL"
38513,6441569,NORTHWEST ELECTRIC & SOLAR LLC
38514,6441577,ADT LLC
38515,6441562,NORTHWEST ELECTRIC & SOLAR LLC
38516,6441575,ADT LLC
38517,6441573,OBOT ELECTRIC LLC
38518,6441571,ADT LLC
38519,6441570,KEMLY ELECTRIC INCORPORATED
38520,6441568,ADT LLC
38521,6441566,ADT LLC
38522,6441564,MACDONALD-MILLER SERVICE INC
38523,6441559,ADT LLC
38524,6441555,ADT LLC
38525,6441554,ADT LLC
38526,6441553,HOME RUN ELECTRIC LLC
38527,6441550,HOME RUN ELECTRIC LLC
38528,6441543,OLSEN ELECTRIC INC
38529,6441542,SME INC OF SEATTLE
38530,6396696,ADT LLC
38531,6441541,ENTRANCE CONTROLS INC
38532,6441535,SUNDANCE ENERGY SERVICES INC
38533,6441532,"DUNN, DAVID"
38534,6441529,E M C ELECTRIC INC
38535,6441524,ADT LLC
38536,6441523,"AMERICAN HOME ALARMS, INC"
38537,6441521,FIRE ONE INCORPORATED
38538,6441516,FIRE ONE INCORPORATED
38539,6441517,FIRE ONE INCORPORATED
38540,6441512,FIRE ONE INCORPORATED
38541,6441519,KEMLY ELECTRIC INCORPORATED
38542,6441509,ADT LLC
38543,6441505,ADT LLC
38544,6441502,ADT LLC
38545,6441488,BOONE ELECTRIC CONSTRUCTION
38546,6441484,LINX INTEGRATED
38547,6441487,BOONE ELECTRIC CONSTRUCTION
38548,6441489,MODERN LIGHTING LLC
38549,6441485,NETWORK WIRING SERVICE
38550,6441474,"AATRONICS, LLC"
38551,6441468,"ALL TECH SYSTEMS, INC"
38552,6441464,"RATHBUN, MARK"
38553,6441463,PERFORMANCE HEATING & A/C INC
38554,6441448,VALLEY ELEC CO OF MTVERNON INC
38555,6441447,VALLEY ELEC CO OF MTVERNON INC
38556,6441459,"LIANG, JING"
38557,6441456,RED HAWK FIRE/SECURTY (CA) LLC
38558,6441450,ROB'S ELECTRIC INCORPORATED
38559,6441446,LARRY'S ELECTRIC
38560,6441442,BOWIE ELECTRIC SVC&SUPPLY INC
38561,6441203,MERIDIAN CENTER ELECTRIC INC
38562,6441439,INTERFACE TECHNOLOGIES NW INC
38563,6441437,M M COMFORT SYSTEMS
38564,6441432,ENTRANCE CONTROLS INC
38565,6441429,DELTA WYE ELECTRIC INC
38566,6441428,PRIME ELECTRIC INCORPORATED
38567,6441427,MACDONALD-MILLER SERVICE INC
38568,6441426,WIZARD ELECTRIC INCORPORATED
38569,6441425,PRIME ELECTRIC INCORPORATED
38570,6441424,MACDONALD-MILLER SERVICE INC
38571,6441423,SKYLINE COMMUNICATIONS INC
38572,6441422,WEST COAST ELECTRICAL SVCS LLC
38573,6441421,KEITHLY ELECTRIC COMPANY
38574,6441420,PURE POWER LLC
38575,6441419,ENDEAVOR TELECOM INC
38576,6441418,PRIDE ELECTRIC INCORPORATED
38577,6441416,CUSTOM ELECTRICAL CONTRS INC
38578,6441414,BLACK SHEEP ELECTRIC LLC
38579,6441412,LARRY'S ELECTRIC
38580,6441411,MBF ELECTRIC INC
38581,6441410,LARRY'S ELECTRIC
38582,6441409,LARRY'S ELECTRIC
38583,6441408,LARRY'S ELECTRIC
38584,6441407,LANTER ELECTRIC INC
38585,6441406,ILLUMINATION SERVICES LLC
38586,6441405,ILLUMINATION SERVICES LLC
38587,6441404,B B ELECTRIC
38588,6441403,B B ELECTRIC
38589,6441402,MIKE CASASSA ELECTRIC
38590,6441401,VOLT-TECH ELECTRICAL SERVICES
38591,6441400,EMERALD ELECTRIC INC
38592,6441399,WR MCDONALD COMPANY
38593,6441398,E & E ELECTRIC INCORPORATED
38594,6441397,SME INC OF SEATTLE
38595,6441396,COOPER NORTHWEST ELECTRIC
38596,6441395,JENIFER TREUMER
38597,6441394,TITAN ELECTRIC INC
38598,6441393,BOLEY ELECTRIC INCORPORATED
38599,6441392,S E S INCORPORATED
38600,6441391,S E S INCORPORATED
38601,6441384,PROVIDENT ELECTRIC INC
38602,6441379,EXACT ELECTRIC LLC
38603,6441377,MR ELECTRIC OF GREATER SEATTLE
38604,6441376,EXACT ELECTRIC LLC
38605,6441375,RESICON LLC
38606,6440582,FIRE PROTECTION INC
38607,6441374,RESICON LLC
38608,6441373,RESICON LLC
38609,6441371,RESICON LLC
38610,6441369,RESICON LLC
38611,6441283,TEAM MECHANICAL INC
38612,6441368,AS YOU WISH ELECTRIC
38613,6441366,AS YOU WISH ELECTRIC
38614,6440627,HOLMES ELECTRIC CO
38615,6440626,HOLMES ELECTRIC CO
38616,6440625,HOLMES ELECTRIC CO
38617,6440624,HOLMES ELECTRIC CO
38618,6441362,AS YOU WISH ELECTRIC
38619,6441361,BEACH ELECTRIC LLC
38620,6441360,COCHRAN INCORPORATED
38621,6441359,COMMERCIAL HARDWARE SVC.
38622,6441355,NORM'S ELECTRIC
38623,6441354,BIG MOUNTAIN ELECTRIC INC
38624,6441352,BIG MOUNTAIN ELECTRIC INC
38625,6441346,VALLEY ELEC CO OF MTVERNON INC
38626,6441338,JUICE ELECTRIC INTERNATIONAL
38627,6441334,NORTHWEST ELECTRIC & SOLAR LLC
38628,6441308,TITAN ELECTRIC INC
38629,6441321,TECHPROS LLC
38630,6441319,SCHOESSLER GROUP
38631,6441318,"COLLZ, INC,"
38632,6441317,SCHOESSLER GROUP
38633,6441316,"COLLZ, INC,"
38634,6441315,ADT LLC
38635,6441313,ADT LLC
38636,6441310,ADT LLC
38637,6441306,UNITY ELECTRIC LP
38638,6441305,PROTECTION &COMMUNICATIONS INC
38639,6441303,PROTECTION &COMMUNICATIONS INC
38640,6441299,PROTECTION &COMMUNICATIONS INC
38641,6441301,ALL PHASE COMMUNICATIONS INC
38642,6441294,"JANES COMPANY INC, THE"
38643,6441288,LOW VOLTAGE SYSTEMS INC
38644,6441289,CONVERGINT TECHNOLOGIES LLC
38645,6441287,"VAN RY, SYLVIA"
38646,6441285,PERFORMANCE ELECTRIC INC.
38647,6441279,PRIDE ELECTRIC INCORPORATED
38648,6441281,TYCO INTEGRATED SECURITY LLC
38649,6441280,MEYER SIGN CO OF OREGON INC
38650,6441270,COMMERCIAL WIRING
38651,6441275,COMMERCIAL WIRING
38652,6441272,COMMERCIAL WIRING
38653,6441269,ZAPP ELECTRIC OF SEATTLE LLC
38654,6441263,SEACOM CABLING INC
38655,6441266,LUMENKRAFT ELECTRIC LLC
38656,6441239,M M COMFORT SYSTEMS
38657,6441254,M M COMFORT SYSTEMS
38658,6441262,MCGANN ELECTRIC LLC
38659,6441261,NEAL LIGHTING SERVICES LLC
38660,6441260,AS YOU WISH ELECTRIC
38661,6441249,ALPHA AND OMEGA ELECTRIC LLC
38662,6441247,"FAR WEST TECHNOLOGIES,INC"
38663,6441238,HOME RUN ELECTRIC LLC
38664,6441236,PROVIDENT ELECTRIC INC
38665,6441235,BOWIE ELECTRIC SVC&SUPPLY INC
38666,6441232,KEITHLY ELECTRIC COMPANY
38667,6441231,KAIGE ELECTRIC SOLUTIONS LLC
38668,6441228,SUNERGY SYSTEMS INC.
38669,6441226,KAIGE ELECTRIC SOLUTIONS LLC
38670,6441223,KAIGE ELECTRIC SOLUTIONS LLC
38671,6441220,KAIGE ELECTRIC SOLUTIONS LLC
38672,6441218,E C COMPANY
38673,6441216,KAIGE ELECTRIC SOLUTIONS LLC
38674,6441215,ESI Security
38675,6441214,ACTIVE ENGINEERING
38676,6441210,TITAN ELECTRIC INC
38677,6441207,HARPER ELECTRIC INCORPORATED
38678,6441205,S & E ELECTRIC INCORPORATED
38679,6441201,EXACT ELECTRIC LLC
38680,6441197,TRINITY ELECTRIC LLC
38681,6441196,TRINITY ELECTRIC LLC
38682,6441194,BOYER ELECTRIC COMPANY INC
38683,6441193,CONVERGINT TECHNOLOGIES LLC
38684,6441191,TYCO INTEGRATED SECURITY LLC
38685,6441190,CONVERGINT TECHNOLOGIES LLC
38686,6441188,AS YOU WISH ELECTRIC
38687,6441187,AS YOU WISH ELECTRIC
38688,6441186,AS YOU WISH ELECTRIC
38689,6441185,GREAT WALL ELECTRIC INC
38690,6441184,LARRY'S ELECTRIC
38691,6441183,MAURO ELECTRIC INC
38692,6441182,REX ELECTRIC SERVICE INC
38693,6441181,"LORENZ, FLOYD"
38694,6441180,EXACT ELECTRIC LLC
38695,6441179,A&R SOLAR
38696,6441178,WIRED SEATTLE INC.
38697,6441106,EDLEN ELEC EXBTN SRVCS/WA INC
38698,6441171,FROULA ALARM SYSTEMS INC
38699,6441166,EFFICIENT ELECTRIC
38700,6441165,EFFICIENT ELECTRIC
38701,6441164,EVERGREEN REFRIGERATION LLC
38702,6441163,EXACT ELECTRIC LLC
38703,6441156,WIRERATZ LLC
38704,6441154,WIRERATZ LLC
38705,6441160,FIVE STAR ELECTRIC LLC
38706,6441153,AMS ELECTRIC INC
38707,6441152,ELMECCO INC
38708,6441140,NORTHWEST ELECTRIC & SOLAR LLC
38709,6441139,NORTHWEST ELECTRIC & SOLAR LLC
38710,6441138,NORTHWEST ELECTRIC & SOLAR LLC
38711,6441137,NORTHWEST ELECTRIC & SOLAR LLC
38712,6441130,NORTHWEST ELECTRIC & SOLAR LLC
38713,6441148,PUGET SOUND SOLAR LLC
38714,6441147,ELLSNORTH ELECTRIC LLC
38715,6441146,EVERGREEN TECHNOLOGIES INC
38716,6441127,OLYMPIC SECURTY & COMM SYS INC
38717,6441135,BOYER ELECTRIC COMPANY INC
38718,6441134,CONVERGINT TECHNOLOGIES LLC
38719,6441133,R F I COMM & SECURITY SYSTEMS
38720,6441131,TITAN ELECTRIC INC
38721,6441129,R F I COMM & SECURITY SYSTEMS
38722,6441128,BOYER ELECTRIC COMPANY INC
38723,6441126,OLSEN ELECTRIC INC
38724,6441117,TITAN ELECTRIC INC
38725,6441116,TITAN ELECTRIC INC
38726,6441113,GREEN LAKE ELECTRIC
38727,6441111,CONVERGINT TECHNOLOGIES LLC
38728,6441112,TELDATA SYSTEMS INCORPORATED
38729,6441110,SIMPLEXGRINNELL LP
38730,6441108,KING COUNTY FACILITIES MGMT
38731,6441102,METRO LINK SECURITY INTEGRATN
38732,6441099,GUARDIAN SECURITY SYSTEMS INC
38733,6441098,A&A ELECTRIC
38734,6441097,TECHPROS LLC
38735,6441094,NW ELECTRIC SERVICES INC
38736,6441095,SCHOESSLER GROUP
38737,6441093,SCHOESSLER GROUP
38738,6441092,PROVIDENT ELECTRIC INC
38739,6440998,BRIDGE ELECTRIC INC
38740,6441091,PROVIDENT ELECTRIC INC
38741,6441090,ADT LLC
38742,6441089,ADT LLC
38743,6440911,CHINS ELECTRIC LLC
38744,6441088,ADT LLC
38745,6441086,PRIDE ELECTRIC INCORPORATED
38746,6441084,PROVIDENT ELECTRIC INC
38747,6441081,TRANSPORTATION SYSTEMS INC
38748,6441080,PRIDE ELECTRIC INCORPORATED
38749,6441076,ENDEAVOR TELECOM INC
38750,6441074,ELMECCO INC
38751,6441072,SUNERGY SYSTEMS INC.
38752,6441071,ACTIVE ENGINEERING
38753,6441070,ROB'S ELECTRIC INCORPORATED
38754,6441069,EVERGREEN REFRIGERATION LLC
38755,6441066,EVERGREEN REFRIGERATION LLC
38756,6441065,"FYALL, CHRISTOPHER"
38757,6441058,STREAMLINE ELECTRICAL SER INC
38758,6441057,"KENNEDY, PARKER"
38759,6441056,KEITHLY ELECTRIC COMPANY
38760,6441055,BOWIE ELECTRIC SVC&SUPPLY INC
38761,6441053,PREFERRED ELECTRIC INC
38762,6440972,BOB'S HEATING & AIR CNDTNG LLC
38763,6441050,KEMLY ELECTRIC INCORPORATED
38764,6441046,PRIDE ELECTRIC INCORPORATED
38765,6441040,OCEAN PARK MECHANICAL INC
38766,6441044,PROVIDENT ELECTRIC INC
38767,6441043,TITAN ELECTRIC INC
38768,6441037,"SORIANO, ROMEO"
38769,6441041,MERIDIAN SECURITY & ELECTRIC
38770,6441039,FIVE STAR ELECTRIC LLC
38771,6441034,PUGET SOUND ALARM INCORPORATED
38772,6441033,PERFORMANCE ELECTRIC INC.
38773,6393049,ADT LLC
38774,6441031,PUGET SOUND ALARM INCORPORATED
38775,6441030,PERFORMANCE ELECTRIC INC.
38776,6441029,PUGET SOUND ALARM INCORPORATED
38777,6440837,URBAN LIGHTS ELECTRIC INC
38778,6441018,TITAN ELECTRIC INC
38779,6441015,TITAN ELECTRIC INC
38780,6440765,SOUND HEATING & A/C INC
38781,6441012,ADT LLC
38782,6440738,PROVIDENT ELECTRIC INC
38783,6441009,GUARDIAN SECURITY SYSTEMS INC
38784,6441008,SME INC OF SEATTLE
38785,6441006,MARK ELECTRIC INC
38786,6441005,SWITCH ELECTRIC LLC
38787,6441001,ELECTRONIC DETECTION SYSTEMS
38788,6441000,REGENERATION ELECTRIC
38789,6440996,EASTLAKE ELECTRIC
38790,6440988,ENDEAVOR TELECOM INC
38791,6440987,PRIDE ELECTRIC INCORPORATED
38792,6440986,ALFA ELECTRIC INC
38793,6440984,SULLIVAN ELECTRIC & LIGHT LLC
