id,case_group
1400,VACANT BUILDING
1401,ZONING
1402,ZONING
1403,VACANT BUILDING
1404,VACANT BUILDING
1405,VACANT BUILDING
1406,CONDO/COOP CONVERSION
1407,CONDO/COOP CONVERSION
1408,CONDO/COOP CONVERSION
1409,ZONING
1410,VACANT BUILDING
1411,ZONING
1412,ZONING
1413,HOUSING
1414,VACANT BUILDING
1415,VACANT BUILDING
1416,VACANT BUILDING
1417,HOUSING
1418,HOUSING
1419,VACANT BUILDING
1420,VACANT BUILDING
1421,ZONING
1422,WEEDS AND VEGETATION
1423,BUILDING
1424,ZONING
1425,HOUSING
1426,HOUSING
1427,WEEDS AND VEGETATION
1428,HOUSING
1429,BUILDING
1430,WEEDS AND VEGETATION
1431,ZONING
1432,ZONING
1433,ZONING
1434,ZONING
1435,WEEDS AND VEGETATION
1436,WEEDS AND VEGETATION
1437,HOUSING
1438,ZONING
1439,ZONING
1440,ZONING
1441,BUILDING
1442,ZONING
1443,HOUSING
1444,ZONING
1445,VACANT BUILDING
1446,ZONING
1447,ZONING
1448,
1449,HOUSING
1450,ZONING
1451,ZONING
1452,BUILDING
1453,ZONING
1454,HOUSING
1455,
1456,VACANT BUILDING
1457,ZONING
1458,ZONING
1459,
1460,HOUSING
1461,ZONING
1462,ZONING
1463,
1464,ZONING
1465,WEEDS AND VEGETATION
1466,ZONING
1467,ZONING
1468,CONSTRUCTION NOISE
1469,ZONING
1470,ZONING
1471,VACANT BUILDING
1472,VACANT BUILDING
1473,ZONING
1474,ZONING
1475,ZONING
1476,ZONING
1477,ZONING
1478,ZONING
1479,ZONING
1480,HOUSING
1481,ZONING
1482,WEEDS AND VEGETATION
1483,HOUSING
1484,HOUSING
1485,ELECTRICAL
1486,ELECTRICAL
1487,ELECTRICAL
1488,ZONING
1489,ELECTRICAL
1490,ZONING
1491,HOUSING
1492,BUILDING
1493,BUILDING
1494,
1495,WEEDS AND VEGETATION
1496,VACANT BUILDING
1497,
1498,ZONING
1499,JUST CAUSE EVICTION
1500,ZONING
1501,VACANT BUILDING
1502,HOUSING
1503,ZONING
1504,ZONING
1505,ZONING
1506,VACANT BUILDING
1507,CONDO/COOP CONVERSION
1508,ELECTRICAL
1509,ELECTRICAL
1510,ELECTRICAL
1511,ELECTRICAL
1512,ZONING
1513,ZONING
1514,HOUSING
1515,WEEDS AND VEGETATION
1516,HOUSING
1517,HOUSING
1518,HOUSING
1519,HOUSING
1520,BUILDING
1521,ZONING
1522,ZONING
1523,ZONING
1524,WEEDS AND VEGETATION
1525,BUILDING
1526,ZONING
1527,ZONING
1528,ZONING
1529,SITE
1530,ZONING
1531,ZONING
1532,ZONING
1533,HOUSING
1534,ZONING
1535,ZONING
1536,ZONING
1537,WEEDS AND VEGETATION
1538,HOUSING
1539,ELECTRICAL
1540,BUILDING
1541,BUILDING
1542,ZONING
1543,BUILDING
1544,ZONING
1545,ZONING
1546,ZONING
1547,ZONING
1548,ZONING
1549,ZONING
1550,ZONING
1551,ZONING
1552,ZONING
1553,ZONING
1554,VACANT BUILDING
1555,ZONING
1556,BUILDING
1557,ZONING
1558,HOUSING
1559,WEEDS AND VEGETATION
1560,ZONING
1561,ZONING
1562,VACANT BUILDING
1563,ZONING
1564,JUST CAUSE EVICTION
1565,JUST CAUSE EVICTION
1566,WEEDS AND VEGETATION
1567,ZONING
1568,BUILDING
1569,ZONING
1570,ZONING
1571,WEEDS AND VEGETATION
1572,ZONING
1573,ZONING
1574,ZONING
1575,ZONING
1576,SITE
1577,
1578,ZONING
1579,ZONING
1580,ZONING
1581,ZONING
1582,ZONING
1583,ZONING
1584,ZONING
1585,HOUSING
1586,ZONING
1587,ZONING
1588,MECHANICAL
1589,BUILDING
1590,ZONING
1591,ZONING
1592,ZONING
1593,WEEDS AND VEGETATION
1594,HOUSING
1595,BUILDING
1596,ZONING
1597,ZONING
1598,WEEDS AND VEGETATION
1599,BUILDING
1600,HOUSING
1601,BUILDING
1602,ZONING
1603,
1604,VACANT BUILDING
1605,ZONING
1606,ZONING
1607,ZONING
1608,ZONING
1609,ZONING
1610,ZONING
1611,ZONING
1612,ZONING
1613,WEEDS AND VEGETATION
1614,BUILDING
1615,ZONING
1616,ZONING
1617,ZONING
1618,ELECTRICAL
1619,BUILDING
1620,HOUSING
1621,BUILDING
1622,ZONING
1623,ZONING
1624,ZONING
1625,ZONING
1626,VACANT BUILDING
1627,BUILDING
1628,ZONING
1629,HOUSING
1630,HOUSING
1631,VACANT BUILDING
1632,VACANT BUILDING
1633,MECHANICAL
1634,ZONING
1635,ZONING
1636,ZONING
1637,WEEDS AND VEGETATION
1638,WEEDS AND VEGETATION
1639,ZONING
1640,WEEDS AND VEGETATION
1641,ZONING
1642,ZONING
1643,ZONING
1644,ZONING
1645,JUST CAUSE EVICTION
1646,ELECTRICAL
1647,ZONING
1648,ZONING
1649,ZONING
1650,ZONING
1651,
1652,HOUSING
1653,ZONING
1654,ZONING
1655,ZONING
1656,HOUSING
1657,ZONING
1658,VACANT BUILDING
1659,SITE
1660,WEEDS AND VEGETATION
1661,WEEDS AND VEGETATION
1662,ZONING
1663,ZONING
1664,BUILDING
1665,ZONING
1666,ZONING
1667,ZONING
1668,ZONING
1669,WEEDS AND VEGETATION
1670,VACANT BUILDING
1671,VACANT BUILDING
1672,ZONING
1673,ZONING
1674,VACANT BUILDING
1675,VACANT BUILDING
1676,ZONING
1677,CONSTRUCTION NOISE
1678,JUST CAUSE EVICTION
1679,ZONING
1680,ZONING
1681,JUST CAUSE EVICTION
1682,WEEDS AND VEGETATION
1683,ZONING
1684,JUST CAUSE EVICTION
1685,JUST CAUSE EVICTION
1686,JUST CAUSE EVICTION
1687,JUST CAUSE EVICTION
1688,
1689,WEEDS AND VEGETATION
1690,
1691,ZONING
1692,
1693,HOUSING
1694,ZONING
1695,ZONING
1696,VACANT BUILDING
1697,VACANT BUILDING
1698,ZONING
1699,ZONING
1700,BUILDING
1701,ZONING
1702,ZONING
1703,
1704,ZONING
1705,ZONING
1706,SIGNS
1707,ZONING
1708,VACANT BUILDING
1709,VACANT BUILDING
1710,WEEDS AND VEGETATION
1711,ZONING
1712,
1713,ZONING
1714,ZONING
1715,WEEDS AND VEGETATION
1716,ZONING
1717,VACANT BUILDING
1718,BUILDING
1719,VACANT BUILDING
1720,VACANT BUILDING
1721,
1722,HOUSING
1723,SIGNS
1724,BUILDING
1725,HOUSING
1726,TENANT RELOCATION ASSIST ORD
1727,
1728,ZONING
1729,ZONING
1730,ZONING
1731,BUILDING
1732,ZONING
1733,ZONING
1734,ZONING
1735,ZONING
1736,ZONING
1737,ZONING
1738,ZONING
1739,ZONING
1740,ZONING
1741,ZONING
1742,ZONING
1743,ZONING
1744,
1745,ZONING
1746,ZONING
1747,ZONING
1748,ZONING
1749,ZONING
1750,WEEDS AND VEGETATION
1751,VACANT BUILDING
1752,VACANT BUILDING
1753,ZONING
1754,ZONING
1755,ZONING
1756,ZONING
1757,ZONING
1758,BUILDING
1759,BUILDING
1760,SITE
1761,BUILDING
1762,ZONING
1763,BUILDING
1764,VACANT BUILDING
1765,WEEDS AND VEGETATION
1766,HOUSING
1767,ZONING
1768,WEEDS AND VEGETATION
1769,WEEDS AND VEGETATION
1770,WEEDS AND VEGETATION
1771,WEEDS AND VEGETATION
1772,ZONING
1773,ZONING
1774,
1775,WEEDS AND VEGETATION
1776,WEEDS AND VEGETATION
1777,WEEDS AND VEGETATION
1778,ZONING
1779,WEEDS AND VEGETATION
1780,WEEDS AND VEGETATION
1781,ZONING
1782,HOUSING
1783,WEEDS AND VEGETATION
1784,HOUSING
1785,WEEDS AND VEGETATION
1786,WEEDS AND VEGETATION
1787,ZONING
1788,WEEDS AND VEGETATION
1789,WEEDS AND VEGETATION
1790,WEEDS AND VEGETATION
1791,
1792,BUILDING
1793,WEEDS AND VEGETATION
1794,WEEDS AND VEGETATION
1795,HOUSING
1796,HOUSING
1797,BUILDING
1798,WEEDS AND VEGETATION
1799,ZONING
1800,HOUSING
1801,WEEDS AND VEGETATION
1802,WEEDS AND VEGETATION
1803,ZONING
1804,BUILDING
1805,ZONING
1806,ZONING
1807,BUILDING
1808,ZONING
1809,ZONING
1810,HOUSING
1811,
1812,HOUSING
1813,BUILDING
1814,VACANT BUILDING
1815,
1816,ZONING
1817,WEEDS AND VEGETATION
1818,HOUSING
1819,
1820,ZONING
1821,
1822,VACANT BUILDING
1823,WEEDS AND VEGETATION
1824,VACANT BUILDING
1825,ZONING
1826,HOUSING
1827,ZONING
1828,HOUSING
1829,ZONING
1830,ZONING
1831,ZONING
1832,ZONING
1833,HOUSING
1834,ZONING
1835,
1836,HOUSING
1837,CONSTRUCTION NOISE
1838,SITE
1839,ZONING
1840,BUILDING
1841,
1842,VACANT BUILDING
1843,
1844,VACANT BUILDING
1845,VACANT BUILDING
1846,BUILDING
1847,ZONING
1848,
1849,BUILDING
1850,ZONING
1851,ZONING
1852,WEEDS AND VEGETATION
1853,ZONING
1854,ZONING
1855,BUILDING
1856,WEEDS AND VEGETATION
1857,VACANT BUILDING
1858,VACANT BUILDING
1859,WEEDS AND VEGETATION
1860,ZONING
1861,BUILDING
1862,BUILDING
1863,BUILDING
1864,WEEDS AND VEGETATION
1865,VACANT BUILDING
1866,CONSTRUCTION NOISE
1867,HOUSING
1868,ELECTRICAL
1869,WEEDS AND VEGETATION
1870,VACANT BUILDING
1871,VACANT BUILDING
1872,ZONING
1873,ZONING
1874,ZONING
1875,HOUSING
1876,ELECTRICAL
1877,ZONING
1878,
1879,WEEDS AND VEGETATION
1880,WEEDS AND VEGETATION
1881,ZONING
1882,ZONING
1883,SIGNS
1884,ZONING
1885,SIGNS
1886,ZONING
1887,BUILDING
1888,ZONING
1889,ZONING
1890,ZONING
1891,HOUSING
1892,VACANT BUILDING
1893,
1894,ZONING
1895,HOUSING
1896,ZONING
1897,ZONING
1898,ZONING
1899,ZONING
1900,HOUSING
1901,ZONING
1902,VACANT BUILDING
1903,ZONING
1904,VACANT BUILDING
1905,VACANT BUILDING
1906,VACANT BUILDING
1907,VACANT BUILDING
1908,JUST CAUSE EVICTION
1909,BUILDING
1910,
1911,ZONING
1912,ZONING
1913,ZONING
1914,BUILDING
1915,ZONING
1916,ZONING
1917,
1918,ZONING
1919,BUILDING
1920,VACANT BUILDING
1921,CONSTRUCTION NOISE
1922,BUILDING
1923,MECHANICAL
1924,
1925,
1926,VACANT BUILDING
1927,VACANT BUILDING
1928,ZONING
1929,JUST CAUSE EVICTION
1930,JUST CAUSE EVICTION
1931,JUST CAUSE EVICTION
1932,JUST CAUSE EVICTION
1933,BUILDING
1934,WEEDS AND VEGETATION
1935,ZONING
1936,VACANT BUILDING
1937,ZONING
1938,ZONING
1939,HOUSING
1940,ZONING
1941,HOUSING
1942,VACANT BUILDING
1943,BUILDING
1944,ZONING
1945,ZONING
1946,ZONING
1947,ZONING
1948,WEEDS AND VEGETATION
1949,ZONING
1950,WEEDS AND VEGETATION
1951,WEEDS AND VEGETATION
1952,BUILDING
1953,WEEDS AND VEGETATION
1954,ZONING
1955,ZONING
1956,BUILDING
1957,ZONING
1958,ZONING
1959,ZONING
1960,WEEDS AND VEGETATION
1961,ZONING
1962,BUILDING
1963,BUILDING
1964,VACANT BUILDING
1965,VACANT BUILDING
1966,VACANT BUILDING
1967,VACANT BUILDING
1968,HOUSING
1969,HOUSING
1970,
1971,HOUSING
1972,WEEDS AND VEGETATION
1973,BUILDING
1974,BUILDING
1975,ELECTRICAL
1976,
1977,ELECTRICAL
1978,BUILDING
1979,HOUSING
1980,BUILDING
1981,VACANT BUILDING
1982,HOUSING
1983,BUILDING
1984,
1985,
1986,
1987,VACANT BUILDING
1988,WEEDS AND VEGETATION
1989,VACANT BUILDING
1990,HOUSING
1991,VACANT BUILDING
1992,ZONING
1993,ZONING
1994,BUILDING
1995,HOUSING
1996,ZONING
1997,HOUSING
1998,ZONING
1999,ZONING
2000,ZONING
2001,ZONING
2002,BUILDING
2003,ZONING
2004,ZONING
2005,BUILDING
2006,ZONING
2007,HOUSING
2008,WEEDS AND VEGETATION
2009,ZONING
2010,ZONING
2011,ZONING
2012,WEEDS AND VEGETATION
2013,WEEDS AND VEGETATION
2014,ZONING
2015,VACANT BUILDING
2016,BUILDING
2017,ZONING
2018,HOUSING
2019,ZONING
2020,VACANT BUILDING
2021,ZONING
2022,HOUSING
2023,VACANT BUILDING
2024,VACANT BUILDING
2025,VACANT BUILDING
2026,ZONING
2027,WEEDS AND VEGETATION
2028,ZONING
2029,ZONING
2030,WEEDS AND VEGETATION
2031,WEEDS AND VEGETATION
2032,
2033,
2034,ZONING
2035,WEEDS AND VEGETATION
2036,ZONING
2037,ZONING
2038,ZONING
2039,ZONING
2040,ZONING
2041,ZONING
2042,VACANT BUILDING
2043,VACANT BUILDING
2044,ZONING
2045,ZONING
2046,WEEDS AND VEGETATION
2047,ZONING
2048,ZONING
2049,ZONING
2050,
2051,VACANT BUILDING
2052,WEEDS AND VEGETATION
2053,VACANT BUILDING
2054,ZONING
2055,ZONING
2056,HOUSING
2057,BUILDING
2058,JUST CAUSE EVICTION
2059,JUST CAUSE EVICTION
2060,
2061,SITE
2062,ZONING
2063,BUILDING
2064,BUILDING
2065,WEEDS AND VEGETATION
2066,BUILDING
2067,WEEDS AND VEGETATION
2068,ZONING
2069,
2070,BUILDING
2071,WEEDS AND VEGETATION
2072,WEEDS AND VEGETATION
2073,WEEDS AND VEGETATION
2074,ZONING
2075,ZONING
2076,HOUSING
2077,BUILDING
2078,WEEDS AND VEGETATION
2079,BUILDING
2080,BUILDING
2081,ZONING
2082,WEEDS AND VEGETATION
2083,ZONING
2084,BUILDING
2085,ZONING
2086,HOUSING
2087,ZONING
2088,ZONING
2089,
2090,VACANT BUILDING
2091,VACANT BUILDING
2092,VACANT BUILDING
2093,VACANT BUILDING
2094,ZONING
2095,VACANT BUILDING
2096,JUST CAUSE EVICTION
2097,
2098,JUST CAUSE EVICTION
2099,VACANT BUILDING
2100,HOUSING
2101,ZONING
2102,VACANT BUILDING
2103,ZONING
2104,VACANT BUILDING
2105,VACANT BUILDING
2106,ZONING
2107,ZONING
2108,WEEDS AND VEGETATION
2109,WEEDS AND VEGETATION
2110,
2111,
2112,WEEDS AND VEGETATION
2113,VACANT BUILDING
2114,NONCONSTRUCTION NOISE
2115,BUILDING
2116,ZONING
2117,WEEDS AND VEGETATION
2118,HOUSING
2119,HOUSING
2120,SIGNS
2121,HOUSING
2122,WEEDS AND VEGETATION
2123,WEEDS AND VEGETATION
2124,WEEDS AND VEGETATION
2125,WEEDS AND VEGETATION
2126,WEEDS AND VEGETATION
2127,VACANT BUILDING
2128,WEEDS AND VEGETATION
2129,
2130,
2131,SITE
2132,ZONING
2133,ZONING
2134,WEEDS AND VEGETATION
2135,ZONING
2136,ZONING
2137,JUST CAUSE EVICTION
2138,BUILDING
2139,ZONING
2140,ZONING
2141,
2142,
2143,WEEDS AND VEGETATION
2144,BUILDING
2145,ZONING
2146,BUILDING
2147,
2148,ZONING
2149,JUST CAUSE EVICTION
2150,SITE
2151,SITE
2152,
2153,SITE
2154,
2155,SITE
2156,
2157,ZONING
2158,
2159,SITE
2160,ZONING
2161,
2162,WEEDS AND VEGETATION
2163,ZONING
2164,ELECTRICAL
2165,ZONING
2166,BUILDING
2167,HOUSING
2168,HOUSING
2169,WEEDS AND VEGETATION
2170,
2171,WEEDS AND VEGETATION
2172,ZONING
2173,ZONING
2174,ZONING
2175,ZONING
2176,ZONING
2177,WEEDS AND VEGETATION
2178,ZONING
2179,WEEDS AND VEGETATION
2180,ZONING
2181,CONSTRUCTION NOISE
2182,ZONING
2183,BUILDING
2184,ZONING
2185,BUILDING
2186,BUILDING
2187,BUILDING
2188,VACANT BUILDING
2189,WEEDS AND VEGETATION
2190,CONSTRUCTION NOISE
2191,CONSTRUCTION NOISE
2192,CONSTRUCTION NOISE
2193,ZONING
2194,ZONING
2195,WEEDS AND VEGETATION
2196,HOUSING
2197,ZONING
2198,HOUSING
2199,CONSTRUCTION NOISE
2200,ZONING
2201,BUILDING
2202,ZONING
2203,WEEDS AND VEGETATION
2204,ZONING
2205,ZONING
2206,
2207,ZONING
2208,BUILDING
2209,BUILDING
2210,CONSTRUCTION NOISE
2211,VACANT BUILDING
2212,VACANT BUILDING
2213,VACANT BUILDING
2214,VACANT BUILDING
2215,VACANT BUILDING
2216,WEEDS AND VEGETATION
2217,ZONING
2218,VACANT BUILDING
2219,VACANT BUILDING
2220,BUILDING
2221,WEEDS AND VEGETATION
2222,BUILDING
2223,ZONING
2224,HOUSING
2225,JUST CAUSE EVICTION
2226,HOUSING
2227,WEEDS AND VEGETATION
2228,ZONING
2229,ZONING
2230,VACANT BUILDING
2231,ZONING
2232,
2233,ZONING
2234,HOUSING
2235,
2236,
2237,
2238,VACANT BUILDING
2239,ZONING
2240,ZONING
2241,ZONING
2242,ZONING
2243,WEEDS AND VEGETATION
2244,HOUSING
2245,MECHANICAL
2246,ZONING
2247,BUILDING
2248,BUILDING
2249,ZONING
2250,BUILDING
2251,BUILDING
2252,BUILDING
2253,BUILDING
2254,SIGNS
2255,BUILDING
2256,ELECTRICAL
2257,HOUSING
2258,BUILDING
2259,BUILDING
2260,JUST CAUSE EVICTION
2261,HOUSING
2262,HOUSING
2263,ZONING
2264,JUST CAUSE EVICTION
2265,ZONING
2266,HOUSING
2267,ZONING
2268,ZONING
2269,JUST CAUSE EVICTION
2270,BUILDING
2271,JUST CAUSE EVICTION
2272,WEEDS AND VEGETATION
2273,ZONING
2274,ZONING
2275,
2276,
2277,
2278,
2279,WEEDS AND VEGETATION
2280,
2281,HOUSING
2282,ZONING
2283,WEEDS AND VEGETATION
2284,ZONING
2285,WEEDS AND VEGETATION
2286,
2287,
2288,
2289,
2290,BUILDING
2291,ZONING
2292,HOUSING
2293,
2294,ZONING
2295,ZONING
2296,VACANT BUILDING
2297,ZONING
2298,ZONING
2299,ZONING
2300,ZONING
2301,ZONING
2302,WEEDS AND VEGETATION
2303,WEEDS AND VEGETATION
2304,WEEDS AND VEGETATION
2305,ZONING
2306,HOUSING
2307,ZONING
2308,
2309,
2310,
2311,ZONING
2312,BUILDING
2313,BUILDING
2314,VACANT BUILDING
2315,BUILDING
2316,ZONING
2317,VACANT BUILDING
2318,WEEDS AND VEGETATION
2319,ZONING
2320,ZONING
2321,BUILDING
2322,ZONING
2323,HOUSING
2324,HOUSING
2325,BUILDING
2326,JUST CAUSE EVICTION
2327,HOUSING
2328,JUST CAUSE EVICTION
2329,ZONING
2330,JUST CAUSE EVICTION
2331,JUST CAUSE EVICTION
2332,BUILDING
2333,WEEDS AND VEGETATION
2334,ZONING
2335,ZONING
2336,BUILDING
2337,ZONING
2338,SITE
2339,SITE
2340,HOUSING
2341,ZONING
2342,ZONING
2343,ZONING
2344,ZONING
2345,ZONING
2346,ZONING
2347,ZONING
2348,ZONING
2349,ZONING
2350,
2351,ZONING
2352,BUILDING
2353,BUILDING
2354,ZONING
2355,BUILDING
2356,ZONING
2357,ZONING
2358,ZONING
2359,ZONING
2360,VACANT BUILDING
2361,ZONING
2362,ZONING
2363,ZONING
2364,JUST CAUSE EVICTION
2365,WEEDS AND VEGETATION
2366,BUILDING
2367,WEEDS AND VEGETATION
2368,VACANT BUILDING
2369,BUILDING
2370,WEEDS AND VEGETATION
2371,WEEDS AND VEGETATION
2372,ZONING
2373,WEEDS AND VEGETATION
2374,ZONING
2375,ZONING
2376,ZONING
2377,BUILDING
2378,ZONING
2379,BUILDING
2380,WEEDS AND VEGETATION
2381,HOUSING
2382,WEEDS AND VEGETATION
2383,WEEDS AND VEGETATION
2384,WEEDS AND VEGETATION
2385,ZONING
2386,WEEDS AND VEGETATION
2387,VACANT BUILDING
2388,VACANT BUILDING
2389,VACANT BUILDING
2390,
2391,ZONING
2392,VACANT BUILDING
2393,VACANT BUILDING
2394,HOUSING
2395,VACANT BUILDING
2396,VACANT BUILDING
2397,BUILDING
2398,VACANT BUILDING
2399,CONSTRUCTION NOISE
2400,ZONING
2401,BUILDING
2402,WEEDS AND VEGETATION
2403,BUILDING
2404,BUILDING
2405,BUILDING
2406,ZONING
2407,BUILDING
2408,HOUSING
2409,WEEDS AND VEGETATION
2410,WEEDS AND VEGETATION
2411,BUILDING
2412,WEEDS AND VEGETATION
2413,VACANT BUILDING
2414,VACANT BUILDING
2415,MECHANICAL
2416,JUST CAUSE EVICTION
2417,HOUSING
2418,ZONING
2419,
2420,JUST CAUSE EVICTION
2421,JUST CAUSE EVICTION
2422,
2423,JUST CAUSE EVICTION
2424,JUST CAUSE EVICTION
2425,VACANT BUILDING
2426,
2427,ELECTRICAL
2428,VACANT BUILDING
2429,ZONING
2430,ZONING
2431,ZONING
2432,ZONING
2433,ZONING
2434,BUILDING
2435,
2436,ZONING
2437,ZONING
2438,BUILDING
2439,BUILDING
2440,ZONING
2441,
2442,VACANT BUILDING
2443,HOUSING
2444,HOUSING
2445,BUILDING
2446,HOUSING
2447,HOUSING
2448,ZONING
2449,HOUSING
2450,CONSTRUCTION NOISE
2451,BUILDING
2452,ZONING
2453,
2454,ZONING
2455,VACANT BUILDING
2456,VACANT BUILDING
2457,BUILDING
2458,HOUSING
2459,BUILDING
2460,ZONING
2461,ZONING
2462,HOUSING
2463,BUILDING
2464,WEEDS AND VEGETATION
2465,ZONING
2466,WEEDS AND VEGETATION
2467,
2468,WEEDS AND VEGETATION
2469,ZONING
2470,ZONING
2471,HOUSING
2472,BUILDING
2473,ZONING
2474,WEEDS AND VEGETATION
2475,ZONING
2476,ZONING
2477,JUST CAUSE EVICTION
2478,ZONING
2479,
2480,
2481,BUILDING
2482,BUILDING
2483,BUILDING
2484,ZONING
2485,WEEDS AND VEGETATION
2486,ZONING
2487,ZONING
2488,ZONING
2489,ZONING
2490,HOUSING
2491,ZONING
2492,NONCONSTRUCTION NOISE
2493,HOUSING
2494,ZONING
2495,WEEDS AND VEGETATION
2496,JUST CAUSE EVICTION
2497,VACANT BUILDING
2498,ZONING
2499,WEEDS AND VEGETATION
2500,SITE
2501,HOUSING
2502,BUILDING
2503,
2504,ZONING
2505,WEEDS AND VEGETATION
2506,WEEDS AND VEGETATION
2507,ZONING
2508,ZONING
2509,ZONING
2510,WEEDS AND VEGETATION
2511,ZONING
2512,ZONING
2513,ZONING
2514,HOUSING
2515,ZONING
2516,WEEDS AND VEGETATION
2517,ZONING
2518,VACANT BUILDING
2519,ZONING
2520,CONSTRUCTION NOISE
2521,CONSTRUCTION NOISE
2522,ZONING
2523,
2524,BUILDING
2525,BUILDING
2526,VACANT BUILDING
2527,ZONING
2528,WEEDS AND VEGETATION
2529,ZONING
2530,BUILDING
2531,VACANT BUILDING
2532,ZONING
2533,ZONING
2534,HOUSING
2535,HOUSING
2536,VACANT BUILDING
2537,VACANT BUILDING
2538,VACANT BUILDING
2539,ZONING
2540,
2541,ZONING
2542,VACANT BUILDING
2543,ZONING
2544,
2545,ZONING
2546,SIGNS
2547,
2548,ZONING
2549,ZONING
2550,ZONING
2551,ZONING
2552,SIGNS
2553,HOUSING
2554,WEEDS AND VEGETATION
2555,ZONING
2556,WEEDS AND VEGETATION
2557,CONSTRUCTION NOISE
2558,ZONING
2559,ZONING
2560,ZONING
2561,
2562,JUST CAUSE EVICTION
2563,
2564,SITE
2565,HOUSING
2566,ZONING
2567,
2568,ZONING
2569,ZONING
2570,VACANT BUILDING
2571,VACANT BUILDING
2572,JUST CAUSE EVICTION
2573,VACANT BUILDING
2574,
2575,BUILDING
2576,VACANT BUILDING
2577,ZONING
2578,ZONING
2579,BUILDING
2580,ZONING
2581,VACANT BUILDING
2582,ZONING
2583,BUILDING
2584,SITE
2585,ZONING
2586,ZONING
2587,
2588,SITE
2589,ZONING
2590,HOUSING
2591,ZONING
2592,
2593,
2594,JUST CAUSE EVICTION
2595,ZONING
2596,ZONING
2597,BUILDING
2598,ZONING
2599,
2600,
2601,
2602,BUILDING
2603,VACANT BUILDING
2604,BUILDING
2605,WEEDS AND VEGETATION
