id,address
386,"6000 16th Ave. SW, Seattle, WA 98106"
387,"4131 Woodland Park Ave N, Seattle, WA 98103"
388,"632 NW 46th St Seattle, WA 98107"
389,"645 NW 45th St Seattle, WA 98107"
390,"6532 Phinney Ave N, Seattle, WA 98103"
391,"815 Seattle Blvd S, B7, Seattle, WA 98134"
392,"307 E Pike St, Seattle, WA 98122"
393,"1225 2nd Ave, Seattle, WA 98101"
394,"7601 Greenwood Ave N, Suite 103, Seattle, WA 98103"
395,"5809 Airport Way S, Seattle, WA 98108"
396,"600 4th Ave Seattle, WA 98104"
397,"700 5th Ave Seattle, WA 98104 "
398,"414 E Pine St Seattle, WA 98122"
399,"1402 E Pike St Seattle, WA 98122"
400,"306 S. Washington St #104 Seattle, WA 98104"
401,"5201 Ballard Ave NW, Seattle, WA 98107"
402,"1528 Valentine Pl S, Seattle, WA 98144"
403,"4205 Mary Gates Memorial Dr NE Seattle, WA 98105"
404,"5701 6th Ave S, Seattle, WA 98108"
405,"1210 2nd Ave, Seattle, WA 98101"
406,"101 N 85th Street #201, Seattle, WA 98103 "
407,"2811 NW 93rd St, Seattle, WA 98117"
408,"110 Union St, Suite 300, Seattle, WA 98101"
409,"707 S. Snoqualmie St Seattle, WA, 98108 "
410,"1600 Broadway Ct, Seattle, WA 98122"
411,"325 Westlake Ave N, Seattle, WA 98109"
412,"664 S King St, Seattle, WA 98104"
413,"1801 5th Avenue Seattle, WA 98101"
414,"3200 Airport Way S. Seattle, WA 98134"
415,"513 N 36th St Seattle, WA 98103"
416,"97 Pike Pl, Seattle, WA 98101"
417,"1429 34th Ave, Seattle, WA 98122"
418,"2000 NW Market St, Seattle, WA 98107"
419,"35 S Hanford St, Seattle, WA 98134"
420,"2404 NW 80th St Seattle, WA 98117"
421,"2414 N 45th St, Seattle, WA 98103"
422,"2247 15th Ave W Seattle, WA 98119"
423,"University of Washington School of Music Music Building
Box 353450
Seattle, WA 98195"
424,"12729 Lake City Way NE, Seattle, WA 98125"
425,"7526 20th Ave NE Seattle, WA 98115"
426,"311 Occidental Ave S, Seattle, WA 98104"
427,"1426 S Jackson St, Seattle, WA 98144"
428,"1416 S. Jackson St. Seattle, WA 98144 "
429,"922 E Pike St, Seattle, WA 98122"
430,"4326 University Way NE, Seattle, WA 98105"
431,"312 Occidental Ave S, Seattle, WA 98104"
432,"4733 California Ave SW, Seattle, WA 98116"
433,"4630 NE Village Ln, Seattle, WA 98105"
434,"5411 Meridian Ave. N. Seattle, WA 98103"
435,"414 NE 72nd St, Seattle, WA 98115"
436,"849 Hiawatha Pl S, Seattle, WA 98144"
437,"214 1st Ave S Suite B15 Seattle, WA 98104"
438,"619 Western Ave, 3rd Fl Seattle, WA 98104"
439,"2245 1st Ave S, Seattle, WA 98134"
440,"4150 1st Ave S, Seattle, WA 98134"
441,"4350 8th Ave NE Seattle, WA 98105"
442,"5633 California Ave SW, Seattle, WA 98136"
