id,Application/Permit Number,Address,Permit_Type_ID,Category_ID,Contractor_ID
35837,6395964,5208 GREEN LAKE WAY N,0,0,0
35838,6395833,1915 2ND AVE,0,0,0
35839,6395843,1915 2ND AVE,0,0,0
35840,6395842,1915 2ND AVE,0,0,0
35841,6395840,1915 2ND AVE,0,0,0
35842,6395953,3856 E HOWELL ST,0,0,0
35843,6395841,1915 2ND AVE,0,0,0
35844,6395947,5712 26TH AVE NE,0,0,0
35845,6394889,4800 SAND POINT WAY NE,0,0,0
35846,6395865,8843 DENSMORE AVE N,0,0,0
35847,6395751,1101 4TH AVE,0,0,0
35848,6395747,1101 4TH AVE,0,0,0
35849,6395876,543 N 73RD ST,0,0,0
35850,6395875,543 N 73RD ST,0,0,0
35851,6395862,3012 22ND AVE S,0,0,0
35852,6395891,3706 S COURT ST,0,0,0
35853,6395860,3003 SW 110TH ST,0,0,0
35854,6395936,1024 NE 89TH ST,0,0,0
35855,6381220,2808 FAIRVIEW AVE E,0,0,0
35856,6395931,5525 31ST AVE NE,0,0,0
35857,6395929,753 N 88TH ST,0,0,0
35858,6395928,10809 RENTON AVE S,0,0,0
35859,6395927,8024 INTERLAKE AVE N,0,0,0
35860,6395758,1414 31ST AVE S,0,0,0
35861,6395886,6600 ROOSEVELT WAY NE,0,0,0
35862,6395884,2101 7TH AVE,0,0,0
35863,6383774,117 S MAIN ST,0,0,0
35864,6395142,200 WESTLAKE AVE N,0,0,0
35865,6395608,2014 NW 57TH ST,0,0,0
35866,6395597,6306 PHINNEY AVE N,0,0,0
35867,6395611,1111 3RD AVE,0,0,0
35868,6395601,4731 15TH AVE NE,0,0,0
35869,6395759,9416 1ST AVE NE,0,0,0
35870,6395861,2344 N 137TH ST,0,0,0
35871,6395858,1549 NE 102ND ST,0,0,0
35872,6395852,11003 GOODWIN WAY NE,0,0,0
35873,6395766,2536 2ND AVE W,0,0,0
35874,6395820,4915 RAINIER AVE S,0,0,0
35875,6395777,4826 15TH AVE S,0,0,0
35876,6395810,1100 39TH AVE E,0,0,0
35877,6395790,6406 BROOKLYN AVE NE,0,0,0
35878,6395786,2200 32ND AVE W,0,0,0
35879,6395791,8145 8TH AVE SW,0,0,0
35880,6395789,5014 GREENWOOD AVE N,0,0,0
35881,6395807,9230 24TH AVE SW,0,0,0
35882,6395804,9230 24TH AVE SW,0,0,0
35883,6395802,5652 35TH AVE SW,0,0,0
35884,6395800,4447 28TH PL W,0,0,0
35885,6395798,4447 28TH PL W,0,0,0
35886,6395796,3935 S LUCILE ST,0,0,0
35887,6395795,3935 S LUCILE ST,0,0,0
35888,6395774,809 FAIRVIEW AVE N,0,0,0
35889,6393954,945 ELLIOTT AVE W,0,0,0
35890,6393920,526 19TH AVE E,0,0,0
35891,6393828,2005 AIRPORT WAY S,0,0,0
35892,6393889,5900 24TH AVE NW,0,0,0
35893,6394266,416 JOHN ST,0,0,0
35894,6395724,2005 AIRPORT WAY S,0,0,0
35895,6395660,9424 36TH AVE SW,0,0,0
35896,6395659,4438 40TH AVE SW,0,0,0
35897,6395655,4417 38TH AVE SW,0,0,0
35898,6395653,4417 38TH AVE SW,0,0,0
35899,6395690,9602 MARMOUNT DR NW,0,0,0
35900,6395691,9602 MARMOUNT DR NW,0,0,0
35901,6395648,8804 17TH AVE SW,0,0,0
35902,6395716,2044 YALE AVE E,0,0,0
35903,6395629,1519 ALASKAN WAY S,0,0,0
35904,6395715,6215 PALATINE AVE N,0,0,0
35905,6395714,4314 3RD AVE NW,0,0,0
35906,6395713,4915 50TH AVE S,0,0,0
35907,6395661,83 COLUMBIA ST,0,0,0
35908,6395628,1519 ALASKAN WAY S,0,0,0
35909,6393397,1600 E JOHN ST,0,0,0
35910,6395643,519 17TH AVE E,0,0,0
35911,6395641,519 17TH AVE E,0,0,0
35912,6395651,2114 30TH AVE S,0,0,0
35913,6395634,5007 NE 65TH ST,0,0,0
35914,6395627,710 2ND AVE,0,0,0
35915,6395623,4207 WHITMAN AVE N,0,0,0
35916,6395622,6315 51ST AVE S,0,0,0
35917,6395618,1445 NW 56TH ST,0,0,0
35918,6395617,2258 15TH AVE W,0,0,0
35919,6395610,420 PONTIUS AVE N,0,0,0
35920,6395607,11003 GOODWIN WAY NE,0,0,0
35921,6395602,5221 15TH AVE NW,0,0,0
35922,6395593,1601 5TH AVE,0,0,0
35923,6395590,8326 24TH AVE NW,0,0,0
35924,6395588,4915 50TH AVE S,0,0,0
35925,6395582,6747 10TH AVE NW,0,0,0
35926,6395577,3520 NE 89TH ST,0,0,0
35927,6395574,759 HARVARD AVE E,0,0,0
35928,6395573,9510 9TH AVE NW,0,0,0
35929,6395566,12619 6TH AVE NW,0,0,0
35930,6395564,1806 30TH AVE S,0,0,0
35931,6395563,7317 28TH AVE NW,0,0,0
35932,6395552,2 S HORTON ST,0,0,0
35933,6395547,2817 EAST PARK DR E,0,0,0
35934,6389671,9701 AURORA AVE N,0,0,0
35935,6393354,2301 NE BLAKELEY ST,0,0,0
35936,6392215,1607 SUMMIT AVE,0,0,0
35937,6391263,2155 N NORTHLAKE WAY,0,0,0
35938,6395484,11336 RIVIERA PL NE,0,0,0
35939,6395454,2808 14TH AVE W,0,0,0
35940,6395453,2808 14TH AVE W,0,0,0
35941,6395450,2808 14TH AVE W,0,0,0
35942,6395452,2808 14TH AVE W,0,0,0
35943,6395447,2211 NE 115TH ST,0,0,0
35944,6395478,1816 1ST AVE W,0,0,0
35945,6395473,6035 3RD AVE NW,0,0,0
35946,6395466,719 2ND AVE,0,0,0
35947,6395460,6330 17TH AVE NE,0,0,0
35948,6395224,3510 SW 108TH ST,0,0,0
35949,6395223,6914 55TH AVE S,0,0,0
35950,6395199,11809 STENDALL PL N,0,0,0
35951,6395198,10047 40TH AVE NE,0,0,0
35952,6395197,9404A LINDEN AVE N,0,0,0
35953,6395196,3114 34TH AVE S,0,0,0
35954,6395195,900 W BARRETT ST,0,0,0
35955,6395194,8018 36TH AVE NE,0,0,0
35956,6395193,5915 32ND AVE SW,0,0,0
35957,6395188,2308 WARREN AVE N,0,0,0
35958,6395371,1724 17TH AVE,0,0,0
35959,6395370,1724 17TH AVE,0,0,0
35960,6395369,1724 17TH AVE,0,0,0
35961,6395368,1724 17TH AVE,0,0,0
35962,6395367,1724 17TH AVE,0,0,0
35963,6395366,1724 17TH AVE,0,0,0
35964,6395365,1724 17TH AVE,0,0,0
35965,6395357,5009 AUTUMN LN SW,0,0,0
35966,6395356,4308 NE 58TH ST,0,0,0
35967,6395355,3215 S LANE ST,0,0,0
35968,6395431,5520 39TH AVE NE,0,0,0
35969,6395429,4561 SAND POINT WAY NE,0,0,0
35970,6395418,113 25TH AVE S,0,0,0
35971,6395412,1126 34TH AVE,0,0,0
35972,6395401,9108 35TH AVE NE,0,0,0
35973,6393322,1420 S TRENTON ST,0,0,0
35974,6395399,2851 NW 66TH ST,0,0,0
35975,6395394,2442 S IRVING ST,0,0,0
35976,6395395,5952 28TH AVE S,0,0,0
35977,6395388,144 NW 103RD ST,0,0,0
35978,6395384,4000 WALLA WALLA RD NE,0,0,0
35979,6395375,133 14TH AVE E,0,0,0
35980,6395373,5020 CALIFORNIA AVE SW,0,0,0
35981,6393531,314 NE THORNTON PL,0,0,0
35982,6395283,1100 OLIVE WAY,0,0,0
35983,6395282,701 5TH AVE,0,0,0
35984,6395301,601 S KING ST,0,0,0
35985,6395192,925 E THOMAS ST,0,0,0
35986,6395165,3749 SW AUSTIN ST,0,0,0
35987,6395353,10309 23RD AVE NE,0,0,0
35988,6395352,2430 3RD AVE W,0,0,0
35989,6395293,7319 18TH AVE NW,0,0,0
35990,6395290,2320 WALNUT AVE SW,0,0,0
35991,6395279,3027 NW 69TH ST,0,0,0
35992,6395280,3941 S BRANDON ST,0,0,0
35993,6393982,655 S EDMUNDS ST,0,0,0
35994,6395274,5457 FAUNTLEROY WAY SW,0,0,0
35995,6395271,6614 HIGH POINT DR SW,0,0,0
35996,6395270,6612 HIGH POINT DR SW,0,0,0
35997,6395269,6550 HIGH POINT DR SW,0,0,0
35998,6395273,1111 3RD AVE,0,0,0
35999,6393390,12322 LAKE CITY WAY NE,0,0,0
36000,6392120,2323 ELLIOTT AVE,0,0,0
36001,6395262,9750 DAYTON AVE N,0,0,0
36002,6395257,4818 S AUSTIN ST,0,0,0
36003,6395255,4818 S AUSTIN ST,0,0,0
36004,6395247,4545 11TH AVE S,0,0,0
36005,6395155,7307 40TH AVE NE,0,0,0
36006,6395235,109 23RD AVE,0,0,0
36007,6395241,4207 1ST AVE NW,0,0,0
36008,6395243,4315 13TH AVE S,0,0,0
36009,6395239,6327 NE 61ST ST,0,0,0
36010,6395233,6838 21ST AVE NE,0,0,0
36011,6395242,4315 13TH AVE S,0,0,0
36012,6395240,4207 1ST AVE NW,0,0,0
36013,6395236,6327 NE 61ST ST,0,0,0
36014,6395231,516 1ST AVE N,0,0,0
36015,6395148,2520 WESTLAKE AVE N,0,0,0
36016,6392020,1715 NE COLUMBIA RD,0,0,0
36017,6395149,2121 6TH AVE,0,0,0
36018,6395214,2556 NE 83RD ST,0,0,0
36019,6395217,341 NW 53RD ST,0,0,0
36020,6395215,815 18TH AVE,0,0,0
36021,6395213,2556 NE 83RD ST,0,0,0
36022,6395211,3206 30TH AVE W,0,0,0
36023,6395208,5416 39TH AVE W,0,0,0
36024,6395205,3551 SW 99TH ST,0,0,0
36025,6395216,7726 30TH AVE NE,0,0,0
36026,6395207,2360 W COMMODORE WAY,0,0,0
36027,6395138,1433 42ND AVE E,0,0,0
36028,6395139,202 WESTLAKE AVE N,0,0,0
36029,6395144,3050 NE 127TH ST,0,0,0
36030,6393103,401 WESTLAKE AVE N,0,0,0
36031,6395185,3539 S AUSTIN ST,0,0,0
36032,6395176,3058 NW 54TH ST,0,0,0
36033,6395178,3430 15TH AVE S,0,0,0
36034,6395167,159 BOSTON ST,0,0,0
36035,6395152,12530 8TH AVE NW,0,0,0
36036,6392852,1100 OLIVE WAY,0,0,0
36037,6394428,720 3RD AVE,0,0,0
36038,6395128,3407 34TH AVE S,0,0,0
36039,6394946,224 WESTLAKE AVE N,0,0,0
36040,6395126,5411 32ND AVE NW,0,0,0
36041,6395018,81 S MAIN ST,0,0,0
36042,6395093,3508 S OREGON ST,0,0,0
36043,6394958,1920 E CALHOUN ST,0,0,0
36044,6395075,5325 17TH AVE S,0,0,0
36045,6395066,4757 34TH AVE NE,0,0,0
36046,6394956,10326 51ST AVE S,0,0,0
36047,6395055,183 36TH AVE E,0,0,0
36048,6395052,2686 MAGNOLIA BLVD W,0,0,0
36049,6395049,2013 DEXTER AVE N,0,0,0
36050,6393966,6750 CLEOPATRA PL NW,0,0,0
36051,6393484,601 UNION ST,0,0,0
36052,6395038,1165 EASTLAKE AVE E,0,0,0
36053,6394961,7318 52ND AVE NE,0,0,0
36054,6395030,407 SMITH ST,0,0,0
36055,6395029,8329 48TH AVE S,0,0,0
36056,6395027,3730 SW AUSTIN ST,0,0,0
36057,6395026,4403 4TH AVE NE,0,0,0
36058,6395020,81 S MAIN ST,0,0,0
36059,6395023,7730 33RD AVE NW,0,0,0
36060,6395015,5305 WALLINGFORD AVE N,0,0,0
36061,6395003,2710 45TH AVE SW,0,0,0
36062,6395010,2708 45TH AVE SW,0,0,0
36063,6395006,1401 12TH AVE,0,0,0
36064,6395011,6257 29TH AVE NE,0,0,0
36065,6394988,3528 W HOWE ST,0,0,0
36066,6395007,3922 14TH AVE S,0,0,0
36067,6394981,3528 W HOWE ST,0,0,0
36068,6394990,2200 24TH AVE E,0,0,0
36069,6394987,8044 20TH AVE NW,0,0,0
36070,6394986,1620 NE 75TH ST,0,0,0
36071,6394984,1722 NE 124TH ST,0,0,0
36072,6394975,5465 LEARY AVE NW,0,0,0
36073,6394970,4501 14TH AVE S,0,0,0
36074,6394954,6837 50TH AVE NE,0,0,0
36075,6394952,3008 E HOWELL ST,0,0,0
36076,6394950,3008 E HOWELL ST,0,0,0
36077,6394949,9026 13TH AVE SW,0,0,0
36078,6394948,9026 13TH AVE SW,0,0,0
36079,6394947,7343 25TH AVE NW,0,0,0
36080,6394945,3022 47TH AVE SW,0,0,0
36081,6394853,9351 CALIFORNIA DR SW,0,0,0
36082,6394780,418 26TH AVE E,0,0,0
36083,6394783,2031 FAIRVIEW AVE E,0,0,0
36084,6394852,418 26TH AVE E,0,0,0
36085,6394850,2031 FAIRVIEW AVE E,0,0,0
36086,6394893,5022 17TH AVE NE,0,0,0
36087,6394886,5022 17TH AVE NE,0,0,0
36088,6394895,10430 LAKE CITY WAY NE,0,0,0
36089,6394894,873 E GWINN PL,0,0,0
36090,6394892,11523 PALATINE AVE N,0,0,0
36091,6394888,2116 N 89TH ST,0,0,0
36092,6394887,1200 5TH AVE S,0,0,0
36093,6394884,526 19TH AVE E,0,0,0
36094,6394875,526 19TH AVE E,0,0,0
36095,6394883,1864 40TH AVE E,0,0,0
36096,6392654,401 LENORA ST,0,0,0
36097,6392653,401 LENORA ST,0,0,0
36098,6392652,401 LENORA ST,0,0,0
36099,6394876,1528 38TH AVE,0,0,0
36100,6394874,1528 38TH AVE,0,0,0
36101,6392651,401 LENORA ST,0,0,0
36102,6394873,8528 25TH AVE NE,0,0,0
36103,6394871,8528 25TH AVE NE,0,0,0
36104,6394862,504 N 85TH ST,0,0,0
36105,6394857,4111 E HIGHLAND DR,0,0,0
36106,6394849,8100 8TH AVE S,0,0,0
36107,6394635,1415 5TH AVE,0,0,0
36108,6394621,4401 EAST MARGINAL WAY S,0,0,0
36109,6393018,8008 35TH AVE NE,0,0,0
36110,6394840,5236 38TH AVE NE,0,0,0
36111,6394818,10416 5TH AVE NE,0,0,0
36112,6393110,1145 10TH AVE E,0,0,0
36113,6394812,2371 FRANKLIN AVE E,0,0,0
36114,6394809,1221 MADISON ST,0,0,0
36115,6394769,1201 NE CAMPUS PKWY,0,0,0
36116,6394776,14303 38TH AVE NE,0,0,0
36117,6394636,1100 OLIVE WAY,0,0,0
36118,6394766,5303 S FERDINAND ST,0,0,0
36119,6394765,5303 S FERDINAND ST,0,0,0
36120,6394761,709 35TH AVE,0,0,0
36121,6394806,4813 S GRAHAM ST,0,0,0
36122,6394802,2031 NW 56TH ST,0,0,0
36123,6394756,13556 RIVIERA PL NE,0,0,0
36124,6394762,8822 36TH AVE S,0,0,0
36125,6394795,400 FAIRVIEW AVE N,0,0,0
36126,6392589,1000 DENNY WAY,0,0,0
36127,6394773,2348 41ST AVE E,0,0,0
36128,6394791,1705 NE PACIFIC ST,0,0,0
36129,6394782,425 PONTIUS AVE N,0,0,0
36130,6394772,1901 NE CHELAN LN,0,0,0
36131,6391144,3901 1ST AVE S,0,0,0
36132,6393016,2600 ELLIOTT AVE,0,0,0
36133,6393782,2601 ELLIOTT AVE,0,0,0
36134,6393775,2601 ELLIOTT AVE,0,0,0
36135,6392524,2746 NE 45TH ST,0,0,0
36136,6391603,6100 4TH AVE S,0,0,0
36137,6394760,5737 64TH AVE NE,0,0,0
36138,6394757,2540 2ND AVE W,0,0,0
36139,6394755,473 MCGRAW ST,0,0,0
36140,6394753,606 17TH AVE E,0,0,0
36141,6394751,6360 BEACH DR SW,0,0,0
36142,6394749,5026 47TH AVE SW,0,0,0
36143,6394662,517 N 90TH ST,0,0,0
36144,6394677,10043 35TH AVE NE,0,0,0
36145,6394690,6200 15TH AVE NW,0,0,0
36146,6394578,8615 WABASH AVE S,0,0,0
36147,6394581,7946 SEWARD PARK AVE S,0,0,0
36148,6394577,2845 S ALASKA ST,0,0,0
36149,6394585,2845 S ALASKA ST,0,0,0
36150,6394586,11552 6TH AVE NW,0,0,0
36151,6394590,722 30TH AVE S,0,0,0
36152,6394678,3100 AIRPORT WAY S,0,0,0
36153,6394675,3100 AIRPORT WAY S,0,0,0
36154,6394673,3003 NW 71ST ST,0,0,0
36155,6394671,800 FAIRVIEW AVE N,0,0,0
36156,6394670,814 6TH AVE S,0,0,0
36157,6394667,1028 E SHELBY ST,0,0,0
36158,6394664,11745 CORLISS AVE N,0,0,0
36159,6394657,138 NW 83RD ST,0,0,0
36160,6394647,9243 2ND AVE NW,0,0,0
36161,6394651,512 25TH AVE,0,0,0
36162,6394648,3277 MCCLINTOCK AVE S,0,0,0
36163,6394646,4137 FAUNTLEROY WAY SW,0,0,0
36164,6394640,9059 6TH AVE NW,0,0,0
36165,6394630,4048 39TH AVE S,0,0,0
36166,6394626,5732 34TH AVE NE,0,0,0
36167,6394624,4915 50TH AVE S,0,0,0
36168,6394627,3617 35TH AVE SW,0,0,0
36169,6394620,2116 N 89TH ST,0,0,0
36170,6394619,1145 10TH AVE E,0,0,0
36171,6394599,8244 2ND AVE NE,0,0,0
36172,6394565,1100 9TH AVE,0,0,0
36173,6394566,1100 9TH AVE,0,0,0
36174,6394564,1100 9TH AVE,0,0,0
36175,6394563,1100 9TH AVE,0,0,0
36176,6394561,1100 9TH AVE,0,0,0
36177,6394573,5601 6TH AVE S,0,0,0
36178,6394547,3036 16TH AVE W,0,0,0
36179,6394551,320 E PINE ST,0,0,0
36180,6394559,4039 9TH AVE NE,0,0,0
36181,6394557,11017 BARTLETT AVE NE,0,0,0
36182,6394546,5608 11TH AVE NE,0,0,0
36183,6394548,5608 11TH AVE NE,0,0,0
36184,6394541,1108 8TH AVE W,0,0,0
36185,6394404,13516 SHERMAN RD NW,0,0,0
36186,6394538,714 1ST AVE W,0,0,0
36187,6394536,7740 BAGLEY AVE N,0,0,0
36188,6394534,337 26TH AVE,0,0,0
36189,6394532,7526 SUNNYSIDE AVE N,0,0,0
36190,6394530,6715 16TH AVE SW,0,0,0
36191,6392871,10233 40TH AVE SW,0,0,0
36192,6394516,1100 2ND AVE,0,0,0
36193,6394517,1100 2ND AVE,0,0,0
36194,6394518,1100 2ND AVE,0,0,0
36195,6394519,1100 2ND AVE,0,0,0
36196,6393722,5020 SW 97TH ST,0,0,0
36197,6394438,6708 39TH AVE SW,0,0,0
36198,6394061,7010 23RD AVE NW,0,0,0
36199,6394060,7008 23RD AVE NW,0,0,0
36200,6394059,7002 23RD AVE NW,0,0,0
36201,6393755,4339 UNIVERSITY WAY NE,0,0,0
36202,6394425,909 NW 64TH ST,0,0,0
36203,6394426,5740 SW ADMIRAL WAY,0,0,0
36204,6394422,1138 N 81ST ST,0,0,0
36205,6394420,814 NE 84TH ST,0,0,0
36206,6394415,6832 16TH AVE NE,0,0,0
36207,6394414,4814 PURDUE AVE NE,0,0,0
36208,6394413,3511 NW 60TH ST,0,0,0
36209,6394408,1417 N 53RD ST,0,0,0
36210,6393544,1421 PALM AVE SW,0,0,0
36211,6394386,506 2ND AVE,0,0,0
36212,6394381,2515 W ARMOUR ST,0,0,0
36213,6394369,13048 RIVIERA PL NE,0,0,0
36214,6394373,6520 52ND AVE NE,0,0,0
36215,6394364,2911 S FONTANELLE ST,0,0,0
36216,6394360,901 5TH AVE,0,0,0
36217,6394358,115 DORFFEL DR E,0,0,0
36218,6394356,2512 24TH AVE E,0,0,0
36219,6394355,2210 W EMERSON ST,0,0,0
36220,6394359,3910 BURKE AVE N,0,0,0
36221,6394351,4610 46TH AVE S,0,0,0
36222,6394353,4508 53RD AVE NE,0,0,0
36223,6394349,8815 42ND AVE SW,0,0,0
36224,6394350,3619 CARR PL N,0,0,0
36225,6394348,922 MCGILVRA BLVD E,0,0,0
36226,6394347,2217 3RD AVE,0,0,0
36227,6394343,4101 BEACON AVE S,0,0,0
36228,6394339,13022 4TH AVE NW,0,0,0
36229,6394335,219 NE 65TH ST,0,0,0
36230,6394309,830 NE NORTHGATE WAY,0,0,0
36231,6394322,655 NW 76TH ST,0,0,0
36232,6394324,1920 4TH AVE N,0,0,0
36233,6394321,655 NW 76TH ST,0,0,0
36234,6394312,310 16TH AVE,0,0,0
36235,6394314,316 16TH AVE,0,0,0
36236,6390914,2576 AURORA AVE N,0,0,0
36237,6394287,11533 4TH AVE NE,0,0,0
36238,6394301,300 QUEEN ANNE AVE N,0,0,0
36239,6394299,1921 E LYNN ST,0,0,0
36240,6394289,221 NW 92ND ST,0,0,0
36241,6393912,13214 8TH AVE NW,0,0,0
36242,6394275,4437 35TH AVE W,0,0,0
36243,6394273,2001 S PLUM ST,0,0,0
36244,6394272,3618 BEACH DR SW,0,0,0
36245,6394271,7630 EAST GREEN LAKE DR N,0,0,0
36246,6394269,8321 24TH AVE NW,0,0,0
36247,6394065,2350 26TH AVE W,0,0,0
36248,6394208,2536 S GRAHAM ST,0,0,0
36249,6394199,2222 CALIFORNIA AVE SW,0,0,0
36250,6394197,2042 42ND AVE E,0,0,0
36251,6394196,3651 HILLCREST AVE SW,0,0,0
36252,6394193,8026 10TH AVE NW,0,0,0
36253,6393959,910 SW SPOKANE ST,0,0,0
36254,6394167,923 S BAYVIEW ST,0,0,0
36255,6394165,6543 23RD AVE NW,0,0,0
36256,6394156,8111 13TH AVE SW,0,0,0
36257,6394154,6317 39TH AVE SW,0,0,0
36258,6394134,612 STEWART ST,0,0,0
36259,6394132,1741 1ST AVE S,0,0,0
36260,6394135,704 NW 65TH ST,0,0,0
36261,6394139,401 E PIKE ST,0,0,0
36262,6394136,9323 30TH AVE SW,0,0,0
36263,6391242,514 28TH AVE E,0,0,0
36264,6394042,801 DEXTER AVE N,0,0,0
36265,6394117,1611 45TH AVE SW,0,0,0
36266,6393528,1915 2ND AVE,0,0,0
36267,6393530,1915 2ND AVE,0,0,0
36268,6394112,10416 AURORA AVE N,0,0,0
36269,6394116,849 NW 46TH ST,0,0,0
36270,6393980,3436 E HURON ST,0,0,0
36271,6394039,2565 DEXTER AVE N,0,0,0
36272,6394037,7521 32ND AVE NE,0,0,0
36273,6394050,2030 MINOR AVE E,0,0,0
36274,6394113,7745 31ST AVE NW,0,0,0
36275,6393960,2200 5TH AVE,0,0,0
36276,6394107,1100 DEXTER AVE N,0,0,0
36277,6394043,8832 STONE AVE N,0,0,0
36278,6394104,2643 NE UNIVERSITY VILLAGE ST,0,0,0
36279,6394102,1201 MERCER ST,0,0,0
36280,6385524,157 GALER ST,0,0,0
36281,6394098,4327 NE 58TH ST,0,0,0
36282,6394088,556 N 83RD ST,0,0,0
36283,6394093,12551 39TH AVE NE,0,0,0
36284,6394078,5408 SW CHARLESTOWN ST,0,0,0
36285,6394064,9615 FAUNTLEROY WAY SW,0,0,0
36286,6394066,9615 FAUNTLEROY WAY SW,0,0,0
36287,6394047,1505 11TH AVE,0,0,0
36288,6394046,515 MADISON ST,0,0,0
36289,6394045,2301 2ND AVE,0,0,0
36290,6394048,2301 NE BLAKELEY ST,0,0,0
36291,6387303,2360 W COMMODORE WAY,0,0,0
36292,6393916,829 NE NORTHGATE WAY,0,0,0
36293,6393897,3110G PORTAGE BAY PL E,0,0,0
36294,6393892,2507 NOB HILL AVE N,0,0,0
36295,6394034,3016 12TH AVE S,0,0,0
36296,6394032,4902 NE 70TH ST,0,0,0
36297,6394031,7010 49TH AVE NE,0,0,0
36298,6394025,1117 NW 62ND ST,0,0,0
36299,6393984,4502 SW ATLANTIC ST,0,0,0
36300,6393981,1623 14TH AVE,0,0,0
36301,6393969,1222 N 43RD ST,0,0,0
36302,6393973,1230 NW WOODBINE WAY,0,0,0
36303,6393951,1001 4TH AVE,0,0,0
36304,6393946,1001 4TH AVE,0,0,0
36305,6393942,925 4TH AVE,0,0,0
36306,6393961,2200 5TH AVE,0,0,0
36307,6393947,321 NE 56TH ST,0,0,0
36308,6393945,2410 E CHERRY ST,0,0,0
36309,6393944,2601 ELLIOTT AVE,0,0,0
36310,6393940,2414 NE 123RD ST,0,0,0
36311,6393937,1421 NE 80TH ST,0,0,0
36312,6393931,4827 BEACH DR SW,0,0,0
36313,6393930,600 UNION ST,0,0,0
36314,6393928,6032 32ND AVE S,0,0,0
36315,6393929,3015 W JAMESON ST,0,0,0
36316,6393925,4058 RAINIER AVE S,0,0,0
36317,6393922,3213 E YESLER WAY,0,0,0
36318,6393915,2822 PATTEN PL W,0,0,0
36319,6393904,1516 S DAWSON ST,0,0,0
36320,6393898,2707 13TH AVE S,0,0,0
36321,6393893,4324 CORLISS AVE N,0,0,0
36322,6393887,1249 NE 95TH ST,0,0,0
36323,6393884,5530 25TH AVE NE,0,0,0
36324,6393883,149 NE 59TH ST,0,0,0
36325,6393882,352 NE 52ND ST,0,0,0
36326,6393881,9024 39TH AVE S,0,0,0
36327,6393812,1534 MADRONA DR,0,0,0
36328,6393809,4750 54TH AVE SW,0,0,0
36329,6391753,1222 E PINE ST,0,0,0
36330,6393830,2202 13TH AVE S,0,0,0
36331,6393827,5426 41ST AVE SW,0,0,0
36332,6393807,2719 38TH AVE SW,0,0,0
36333,6393802,3445 16TH AVE W,0,0,0
36334,6393797,7527 33RD AVE NE,0,0,0
36335,6393737,814 33RD AVE E,0,0,0
36336,6393736,1717 S ANGELINE ST,0,0,0
36337,6393746,12733 22ND AVE NE,0,0,0
36338,6393742,5613 KENSINGTON PL N,0,0,0
36339,6393743,6031 PRINCETON AVE NE,0,0,0
36340,6393588,139 30TH AVE E,0,0,0
36341,6393718,1818 S WELLER ST,0,0,0
36342,6393716,5437 32ND AVE SW,0,0,0
36343,6393785,1603 7TH AVE W,0,0,0
36344,6393769,1710 32ND AVE,0,0,0
36345,6393762,1727 HARVARD AVE,0,0,0
36346,6393761,1729 HARVARD AVE,0,0,0
36347,6393759,4402 47TH AVE S,0,0,0
36348,6393750,1629 N 45TH ST,0,0,0
36349,6393758,2811 NW 59TH ST,0,0,0
36350,6393756,2510 4TH AVE W,0,0,0
36351,6393744,5900 24TH AVE NW,0,0,0
36352,6393751,8811 12TH AVE NE,0,0,0
36353,6393740,2720 13TH AVE SW,0,0,0
36354,6393726,609 S WELLER ST,0,0,0
36355,6391717,211 NE 45TH ST,0,0,0
36356,6393585,2561 4TH AVE W,0,0,0
36357,6393584,2561 4TH AVE W,0,0,0
36358,6393711,4502 SW ATLANTIC ST,0,0,0
36359,6393701,8447 46TH AVE S,0,0,0
36360,6393700,14021 ROOSEVELT WAY N,0,0,0
36361,6393698,4831 35TH AVE SW,0,0,0
36362,6393703,2051 24TH AVE E,0,0,0
36363,6391494,1319 WESTERN AVE,0,0,0
36364,6393696,6900 EAST GREEN LAKE WAY N,0,0,0
36365,6393695,2012 NE RAVENNA BLVD,0,0,0
36366,6393686,5006 ERSKINE WAY SW,0,0,0
36367,6393685,3211 14TH AVE S,0,0,0
36368,6393683,5236 38TH AVE NE,0,0,0
36369,6393424,8237 16TH AVE NE,0,0,0
36370,6393446,7000 23RD AVE NW,0,0,0
36371,6393492,1014 5TH AVE W,0,0,0
36372,6393611,1550 N 115TH ST,0,0,0
36373,6393609,3257 17TH AVE W,0,0,0
36374,6393592,601 UNION ST,0,0,0
36375,6393594,5007 SW STEVENS ST,0,0,0
36376,6393590,8742 17TH AVE NW,0,0,0
36377,6393423,3437 61ST AVE SW,0,0,0
36378,6393422,3437 61ST AVE SW,0,0,0
36379,6393501,9543 GREENWOOD AVE N,0,0,0
36380,6393580,1645 21ST AVE E,0,0,0
36381,6393571,3423 W BLAINE ST,0,0,0
36382,6393562,2111 NW 93RD ST,0,0,0
36383,6393551,5108 NE 42ND ST,0,0,0
36384,6393429,2326 N 128TH ST,0,0,0
36385,6393430,3020 NE 85TH ST,0,0,0
36386,6393428,4557 51ST PL SW,0,0,0
36387,6393427,8301 27TH AVE NW,0,0,0
36388,6393426,7534 34TH AVE NW,0,0,0
36389,6393425,101 14TH AVE E,0,0,0
36390,6392475,4131 51ST AVE S,0,0,0
36391,6392436,14046 ASHWORTH AVE N,0,0,0
36392,6393089,511 BOREN AVE N,0,0,0
36393,6393085,2627 NE 46TH ST,0,0,0
36394,6393083,2627 NE 46TH ST,0,0,0
