id,Street,Longitude,Latitude,BuildingPermit_id 
9534,2459 1ST AVE W,-122.35849244,47.64131183,
9535,2522 W FULTON ST,-122.38982723,47.64596311,
9536,935 13TH AVE,-122.31577593,47.61143218,
9537,11531 8TH AVE NE,-122.32092188,47.71299598,
9538,6208 FREMONT AVE N,-122.34973928,47.67417507,
9539,1831 8TH AVE,-122.33528581,47.61458931,
9540,708 6TH AVE N,-122.34463762,47.62574901,
9541,1909 25TH AVE S,-122.30084743,47.58596493,
9542,3225 15TH AVE S,-122.31368063,47.5743166,
9543,5260 UNIVERSITY WAY NE,-122.31279297,47.66818029,
9544,1959 NE PACIFIC ST,-122.30908696,47.65034994,
9545,1901 N 47TH ST,-122.33497193,47.6626813,
9546,7713 23RD AVE NW,-122.38566181,47.68546319,
9547,2743 CALIFORNIA AVE SW,-122.3872169,47.5780071,
9548,6001 52ND AVE NE,-122.27197873,47.67230538,
9549,817 S CLOVERDALE ST,-122.32209789,47.52631559,
9550,115 39TH AVE E,-122.2828882,47.61802228,
9551,1905 25TH AVE S,-122.30059904,47.5861047,
9552,,,,
9553,8517 28TH AVE NW,-122.39322047,47.69116152,
9554,6539 NE WINDERMERE RD,-122.25559782,47.67068865,
9555,1529 44TH AVE SW,-122.38792442,47.58969835,
9556,6529 1ST AVE NW,-122.35768836,47.67689589,
9557,2815 25TH AVE W,-122.38943288,47.64513766,
9558,1609 E FIR ST,-122.31112755,47.60254571,
9559,6223 45TH AVE NE,-122.27988737,47.67466916,
9560,2423 S HOLGATE ST,-122.30060683,47.58618184,
9561,822 NW 53RD ST,-122.36729791,47.66738573,
9562,822 NW 53RD ST,-122.36729791,47.66738573,
9563,826 NW 53RD ST,-122.36731048,47.66751099,
9564,824 NW 53RD ST,-122.36731253,47.66739154,
9565,124 DENNY WAY,-122.35448384,47.61894243,
9566,124 DENNY WAY,-122.35448384,47.61894243,
9567,105 WARREN AVE N,-122.35448384,47.61894243,
9568,2003 WESTERN AVE,-122.34487342,47.61083028,
9569,1801 7TH AVE,-122.3356752,47.61375188,
9570,1137 HARVARD AVE E,-122.322717,47.62977716,
9571,715 2ND AVE,-122.33390674,47.60331562,
9572,715 2ND AVE,-122.33390674,47.60331562,
9573,5701 6TH AVE S,-122.32833006,47.55147041,
9574,4025 DELRIDGE WAY SW,-122.36420875,47.56787742,
9575,2236 NW 64TH ST,-122.3863962,47.67550541,
9576,13211 15TH AVE NE,-122.31504074,47.72540334,
9577,3509 S LESCHI PL,-122.28735502,47.59964994,
9578,2423 S HOLGATE ST,-122.30060683,47.58618184,
9579,2407 S HOLGATE ST,-122.30111549,47.58619736,
9580,1902 24TH AVE S,-122.30135681,47.58620162,
9581,725 BELMONT AVE E,-122.32486349,47.62569697,
9582,725 BELMONT AVE E,-122.32486349,47.62569697,
9583,823 NE NORTHGATE WAY,-122.31917356,47.70822473,
9584,6223 45TH AVE NE,-122.27988737,47.67466916,
9585,4720 S DAWSON ST,-122.27356369,47.55539788,
9586,1908 24TH AVE S,-122.30137305,47.58605747,
9587,1908 24TH AVE S,-122.30137305,47.58605747,
9588,5701 6TH AVE S,-122.32833006,47.55147041,
9589,106 MADRONA PL E,-122.28489446,47.61876174,
9590,13526 SHERMAN RD NW,-122.36124604,47.72758316,
9591,2650 39TH AVE W,-122.40677043,47.64466707,
9592,500 FEDERAL AVE E,-122.31861376,47.6232882,
9593,3131 E MADISON ST,-122.2913013,47.62648852,
9594,4200 S OTHELLO ST,-122.28040583,47.5377135,
9595,1251 21ST AVE E,-122.3050687,47.63210034,
9596,121 VINE ST,-122.34883741,47.61553253,
9597,1738 NE BROCKMAN PL,-122.30958299,47.72230657,
9598,4701 S LUCILE ST,-122.27399402,47.55248783,
9599,849 NW 60TH ST,-122.36834365,47.67216284,
9600,,,,
9601,600 GALER ST,-122.34427851,47.63373019,
9602,7048 16TH AVE NW,-122.37760863,47.68092613,
9603,1418 31ST AVE S,-122.29227539,47.58967588,
9604,556 S CLOVERDALE ST,-122.32586016,47.52665584,
9605,1519 23RD AVE S,-122.30311796,47.58884515,
9606,2675 NE VILLAGE LN,-122.29816467,47.66207412,
9607,2310 3RD AVE N,-122.35157204,47.63954158,
9608,619 34TH AVE,-122.2896767,47.60733045,
9609,3801 NE 70TH ST,-122.28693374,47.67921934,
9610,6023 SW STEVENS ST,-122.4103209,47.57753975,
9611,4443 28TH AVE W,-122.39316817,47.66036807,
9612,1619 9TH AVE,-122.33284861,47.6139049,
9613,921 TERRY AVE,-122.32638079,47.60845724,
9614,1001 4TH AVE,-122.33389399,47.60615304,
9615,1418 NE 63RD ST,-122.31232203,47.67491982,
9616,2423 S HOLGATE ST,-122.30060683,47.58618184,
9617,535 N 72ND ST,-122.35098182,47.68088151,
9618,2300 W ELMORE ST,-122.3862908,47.65779451,
9619,301 NE NORTHGATE WAY,-122.32587611,47.70619241,
9620,1906 24TH AVE S,-122.30112566,47.58606997,
9621,1901 25TH AVE S,-122.30060683,47.58618184,
9622,2407 S HOLGATE ST,-122.30111549,47.58619736,
9623,6223 21ST AVE NE,-122.30578993,47.67410887,
9624,3905 W HOOKER ST,-122.40943846,47.67121993,
9625,814 NE 92ND ST,-122.31967327,47.69598069,
9626,4703 48TH AVE S,-122.27354598,47.56041769,
9627,3453 BELVIDERE AVE SW,-122.37957722,47.57163125,
9628,1217 E BARCLAY CT,-122.31594968,47.60670094,
9629,1357 33RD AVE S,-122.29068073,47.59086695,
9630,967 THOMAS ST,-122.33757434,47.62063195,
9631,2859 NW 57TH ST,-122.39541923,47.66998854,
9632,1550 N 115TH ST,-122.3369027,47.71425408,
9633,5048 SAND POINT WAY NE,-122.28124515,47.66612369,
9634,5048 SAND POINT WAY NE,-122.28124515,47.66612369,
9635,1001 WESTERN AVE,-122.33804582,47.60449295,
9636,9722 8TH AVE NW,-122.36572635,47.70063629,
9637,5410 22ND AVE S,-122.30488671,47.55371431,
9638,704 N 34TH ST,-122.34914169,47.64965582,
9639,3753 SW SULLIVAN ST,-122.38158107,47.52749905,
9640,1730 MINOR AVE,-122.32966644,47.61695645,
9641,13240 42ND AVE NE,-122.28177003,47.72588638,
9642,6828 SEWARD PARK AVE S,-122.26543315,47.54088145,
9643,3402 SW MORGAN ST,-122.37546517,47.54484296,
9644,2630 48TH AVE SW,-122.39269534,47.58025099,
9645,1823 EASTLAKE AVE E,-122.32592687,47.6356913,
9646,11040 19TH AVE NE,-122.30766328,47.70968575,
9647,,,,
9648,11044 19TH AVE NE,-122.30764704,47.70977157,
9649,1522 NW 64TH ST,-122.37733778,47.67547612,
9650,1016 E PIKE ST,-122.31860071,47.61435647,
9651,5025 36TH AVE SW,-122.37789258,47.55663523,
9652,11531 8TH AVE NE,-122.32092188,47.71299598,
9653,5408 23RD AVE S,-122.30357803,47.55354407,
9654,1931 2ND AVE,-122.34168733,47.61144375,
9655,4030 EVANSTON AVE N,-122.35091201,47.65633358,
9656,3629 WOODLAWN AVE N,-122.33900662,47.65131686,
9657,616 4TH AVE W,-122.36177686,47.62520589,
9658,4723 S BENNETT ST,-122.27340117,47.55430257,
9659,2672 37TH AVE SW,-122.37781167,47.57957341,
9660,1201 3RD AVE,-122.33612134,47.60723772,
9661,6900 36TH AVE SW,-122.37762683,47.54089007,
9662,4634 EAST MARGINAL WAY S,-122.33873354,47.56121239,
9663,828 RAINIER AVE S,-122.31036297,47.59498515,
9664,555 N 73RD ST,-122.35028195,47.68160185,
9665,3526 WALLINGFORD AVE N,-122.33603757,47.65001049,
9666,2506 WARREN AVE N,-122.35422021,47.64166329,
9667,1507 E SPRUCE ST,-122.3124101,47.60337227,
9668,207 N 52ND ST,-122.35584544,47.66668383,
9669,2333 N 58TH ST,-122.32992313,47.67066736,
9670,1200 S DEARBORN ST,-122.31622613,47.59600159,
9671,14356 RIVIERA PL NE,-122.28389529,47.73321503,
9672,14350 RIVIERA PL NE,-122.28385964,47.73310443,
9673,1430 NE 120TH ST,-122.31338163,47.71595137,
9674,5601 6TH AVE S,-122.32763153,47.55238936,
9675,5122 KEYSTONE PL N,-122.33122772,47.66645631,
9676,6036 NE KELDEN PL,-122.2622976,47.66934524,
9677,215 VALLEY ST,-122.35193634,47.62612487,
9678,627 NW MARKET ST,-122.36439408,47.66834537,
9679,9990R 51ST AVE SW,-122.39486116,47.51386429,
9680,625 NW MARKET ST,-122.36439428,47.66845426,
9681,8826 41ST AVE S,-122.28112001,47.52346769,
9682,5412 23RD AVE S,-122.30384153,47.55349816,
9683,7322 55TH AVE NE,-122.26869235,47.6818857,
9684,6502 NE 61ST ST,-122.25792409,47.67302631,
9685,7047 33RD AVE NE,-122.29287298,47.6807943,
9686,9418 35TH AVE SW,-122.37628321,47.51872777,
9687,11040 19TH AVE NE,-122.30766328,47.70968575,
9688,3828 49TH AVE NE,-122.27433896,47.65640111,
9689,1507 E SPRUCE ST,-122.3124101,47.60337227,
9690,8053 MERIDIAN AVE N,-122.33347528,47.68848033,
9691,7033 EARL AVE NW,-122.39220469,47.6804807,
9692,1408 18TH AVE,-122.30870578,47.61312989,
9693,44 S NEVADA ST,-122.34002195,47.56596866,
9694,11190R ARROYO BEACH PL SW,-122.38530104,47.50257349,
9695,701 5TH AVE,-122.33073506,47.60454089,
9696,9990R 51ST AVE SW,-122.39486116,47.51386429,
9697,790R S OTHELLO ST,-122.32253668,47.53722709,
9698,701 5TH AVE,-122.33073506,47.60454089,
9699,8204 15TH AVE NE,-122.31189674,47.68874005,
9700,120 LAKESIDE AVE,-122.28482085,47.60207855,
9701,701 5TH AVE,-122.33073506,47.60454089,
9702,3602 E SCHUBERT PL,-122.28743243,47.61733948,
9703,8033 43RD AVE NE,-122.28248428,47.68758571,
9704,1414 39TH AVE E,-122.28235261,47.63151806,
9705,3317 E HARRISON ST,-122.28912091,47.62234017,
9706,2305 NE NORTHGATE WAY,-122.30392676,47.70883372,
9707,2015 NE 123RD ST,-122.30668613,47.71732068,
9708,9611 27TH AVE NW,-122.39270851,47.69898424,
9709,1911 NE SKAGIT LN,-122.30776868,47.65633261,
9710,6311 BROOKLYN AVE NE,-122.31462459,47.67452852,
9711,7332 RAVENNA AVE NE,-122.30370091,47.6821838,
9712,2404 E THOMAS ST,-122.30089767,47.62154992,
9713,3625 2ND AVE NW,-122.35920951,47.65393447,
9714,915 E PIKE ST,-122.31989195,47.61386015,
9715,1410 E PINE ST,-122.31351919,47.61565741,
9716,3831 34TH AVE W,-122.40134233,47.65500068,
9717,120 LAKE WASHINGTON BLVD E,-122.28106364,47.61825897,
9718,1909 E CALHOUN ST,-122.30672104,47.64075962,
9719,11553 35TH AVE NE,-122.29141609,47.71349746,
9720,11553 35TH AVE NE,-122.29141609,47.71349746,
9721,157 S JACKSON ST,-122.3324923,47.59895266,
9722,3038 EAST LAURELHURST DR NE,-122.27585095,47.649475,
9723,3408 35TH AVE W,-122.40202281,47.65082742,
9724,114 19TH AVE,-122.30735625,47.60221301,
9725,6721 CLEOPATRA PL NW,-122.3657968,47.6784228,
9726,2602 4TH AVE,-122.34696255,47.61768438,
9727,418 26TH AVE S,-122.29843952,47.59862936,
9728,3202 NE 87TH ST,-122.29314874,47.69179683,
9729,1135 S WEBSTER ST,-122.31789882,47.53493219,
9730,217 M L KING JR WAY,-122.29709375,47.60412012,
9731,208 22ND AVE,-122.30347884,47.60382745,
9732,4260 WEST MARGINAL WAY SW,-122.35047817,47.56493617,
9733,1500 4TH AVE,-122.33662264,47.61056281,
9734,2200 1ST AVE S,-122.33370562,47.58361319,
9735,206 22ND AVE,-122.30347884,47.60382745,
9736,640 S SPOKANE ST,-122.32422916,47.57217763,
9737,6000 16TH AVE SW,-122.35308846,47.54700382,
9738,1904 9TH AVE,-122.3344948,47.61598241,
9739,926 N 81ST ST,-122.34593057,47.68785131,
9740,800 UNION ST,-122.33168608,47.61195348,
9741,8611 17TH AVE SW,-122.35683109,47.52609134,
9742,8609 17TH AVE SW,-122.35682658,47.52619115,
9743,8613 17TH AVE SW,-122.35677968,47.52605815,
9744,5601 1ST AVE S,-122.33488098,47.5523158,
9745,14401 GREENWOOD AVE N,-122.35605658,47.73344993,
9746,12012 33RD AVE NE,-122.29264579,47.71598811,
9747,3024 4TH AVE W,-122.36193651,47.64740741,
9748,1911 SW CHARLESTOWN ST,-122.35861695,47.56998155,
9749,206 22ND AVE,-122.30347884,47.60382745,
9750,1713A NW 60TH ST,-122.37955562,47.67219653,
9751,1713B NW 60TH ST,-122.37954793,47.67212002,
9752,1713A NW 60TH ST,-122.37955562,47.67219653,
9753,1713C NW 60TH ST,-122.37954471,47.67206313,
9754,6515 44TH AVE SW,-122.3889764,47.54410329,
9755,4116 SW PORTLAND ST,-122.38549965,47.53311668,
9756,4157 46TH AVE SW,-122.39112445,47.56494432,
9757,3724 W COMMODORE WAY,-122.40688224,47.66636674,
9758,7062 7TH AVE NW,-122.3642646,47.68138836,
9759,4042 SW HENDERSON ST,-122.38501748,47.52246986,
9760,4633 45TH AVE S,-122.27731869,47.56077916,
9761,29 ETRURIA ST,-122.35670581,47.64747982,
9762,3816B 23RD AVE W,-122.3855739,47.65451291,
9763,5840 57TH AVE NE,-122.26655691,47.67146198,
9764,4400 STONE WAY N,-122.34150205,47.66032628,
9765,8348 27TH AVE NW,-122.3906274,47.69044135,
9766,4425 M L KING JR WAY S,-122.2954182,47.56336682,
9767,13722 INTERLAKE AVE N,-122.34052073,47.72935186,
9768,4851 49TH AVE SW,-122.39519855,47.55789305,
9769,4132 55TH AVE SW,-122.40257468,47.56573041,
9770,1134 LAKESIDE AVE S,-122.28736244,47.59242654,
9771,4851 49TH AVE SW,-122.39519855,47.55789305,
9772,1756 NW 60TH ST,-122.38133085,47.67253096,
9773,1758 NW 60TH ST,-122.38131766,47.67253596,
9774,,,,
9775,1756 NW 60TH ST,-122.38133085,47.67253096,
9776,115 BLAINE ST,-122.35496161,47.63469826,
9777,2337 RAINIER AVE S,-122.30139355,47.58184578,
9778,2347 RAINIER AVE S,-122.30119782,47.58184073,
9779,1917 SW CHARLESTOWN ST,-122.35882185,47.56998832,
9780,627 34TH AVE,-122.28967708,47.6075615,
9781,815 E PINE ST,-122.32133785,47.61510908,
9782,6615 BEVERIDGE PL SW,-122.39090069,47.54484498,
9783,9816 8TH AVE NE,-122.32005466,47.70090191,
9784,4731 BEACH DR SW,-122.40369965,47.56019088,
9785,309 PONTIUS AVE N,-122.33219558,47.62111783,
9786,2408 E MERCER ST,-122.30068924,47.62451601,
9787,6034 48TH AVE SW,-122.39357919,47.54756472,
9788,3415 FREMONT AVE N,-122.35014241,47.65019636,
9789,2101 9TH AVE,-122.33753317,47.61709778,
9790,2118 WESTLAKE AVE,-122.33794629,47.61720695,
9791,2825 22ND AVE W,-122.38491687,47.6455679,
9792,117 28TH AVE,-122.29631071,47.60232238,
9793,12257 CORLISS AVE N,-122.33014899,47.71862651,
9794,7002 2ND AVE NW,-122.35915732,47.6797191,
9795,1427 ORANGE PL N,-122.3539669,47.63185311,
9796,1702 BIGELOW AVE N,-122.3481098,47.63415478,
9797,8106 STONE AVE N,-122.34154728,47.68794752,
9798,901 3RD AVE,-122.33428775,47.60505199,
9799,121 VINE ST,-122.34883741,47.61553253,
9800,14302 30TH AVE NE,-122.2961773,47.73212447,
9801,4416 51ST AVE NE,-122.27269733,47.66063239,
9802,5617 38TH AVE SW,-122.38067712,47.55145349,
9803,9403 18TH AVE SW,-122.35816934,47.5189766,
9804,10229 RICHWOOD AVE NW,-122.38526965,47.70287535,
9805,721 N 83RD ST,-122.34891142,47.68892688,
9806,10726 35TH AVE NE,-122.29044716,47.70735499,
9807,2612 29TH AVE W,-122.39387925,47.6436386,
9808,1301 2ND AVE,-122.33778279,47.60740726,
9809,7507 11TH AVE SW,-122.34958379,47.53522214,
9810,7836 ROOSEVELT WAY NE,-122.31724447,47.68644292,
9811,2057 MCGILVRA BLVD E,-122.28113499,47.63865238,
9812,401 NE NORTHGATE WAY,-122.32378343,47.70825431,
9813,1218 3RD AVE,-122.33545361,47.60769331,
9814,4808 52ND AVE S,-122.26791945,47.55906465,
9815,4808 52ND AVE S,-122.26791945,47.55906465,
9816,2217 NW 57TH ST,-122.38570052,47.66979666,
9817,4114 W BERTONA ST,-122.41026059,47.65063134,
9818,1301 4TH AVE,-122.33537627,47.60827954,
9819,12043 25TH AVE NE,-122.30289491,47.71702755,
9820,520 PIKE ST,-122.33495033,47.61125861,
9821,,,,
9822,3939 15TH AVE NE,-122.31250511,47.65446382,
9823,103 NW 105TH ST,-122.35832289,47.70491473,
9824,7412 GATEWOOD RD SW,-122.38597979,47.53719836,
9825,11066 ARROYO BEACH PL SW,-122.38595797,47.50338438,
9826,701 5TH AVE,-122.33073506,47.60454089,
9827,1918 8TH AVE,-122.33581767,47.61540055,
9828,1568 NE 140TH ST,-122.31150628,47.73056265,
9829,315 NW 82ND ST,-122.3614051,47.68821589,
9830,1809 N 41ST ST,-122.33573267,47.65660097,
9831,720 3RD AVE,-122.33226664,47.60411459,
9832,710 2ND AVE,-122.33289294,47.60360418,
9833,2101 7TH AVE,-122.33938109,47.61586972,
9834,100 S KING ST,-122.33380513,47.5985612,
9835,1018 E REPUBLICAN ST,-122.31905714,47.62329396,
9836,1419 3RD AVE,-122.33787262,47.60933818,
9837,1313 4TH AVE,-122.33589922,47.60869743,
9838,1728 4TH AVE S,-122.32865802,47.58731285,
9839,5020 35TH AVE S,-122.28880007,47.55634875,
9840,1317 E PINE ST,-122.31462787,47.61510872,
9841,309 31ST AVE E,-122.29232952,47.6217009,
9842,3235 16TH AVE SW,-122.35748716,47.57507222,
9843,5007 RENTON AVE S,-122.2883163,47.55637148,
9844,5007 RENTON AVE S,-122.2883163,47.55637148,
9845,5009 RENTON AVE S,-122.2883163,47.55637148,
9846,9249 PHINNEY AVE N,-122.35432296,47.69741752,
9847,939 NW 64TH ST,-122.37046827,47.67509284,
9848,2200 34TH AVE S,-122.2895306,47.58342174,
9849,1146 18TH AVE E,-122.308323,47.63005261,
9850,1033 NE 123RD ST,-122.31661749,47.71739698,
9851,7201 1ST AVE NW,-122.35769266,47.680907,
9852,1019 20TH AVE S,-122.30647959,47.59319673,
9853,3236 10TH AVE W,-122.37023949,47.64954636,
9854,3627 STONE WAY N,-122.34319685,47.65141461,
9855,10728 RIVIERA PL NE,-122.275765,47.70868896,
9856,1317 N 78TH ST,-122.34097143,47.68534152,
9857,6712 40TH AVE S,-122.2821096,47.54203659,
9858,4000 15TH AVE NE,-122.31042426,47.65644621,
9859,2919 1ST AVE W,-122.35863382,47.64628089,
9860,1310 E PIKE ST,-122.31500578,47.61435224,
9861,1910 FAIRVIEW AVE E,-122.32719011,47.63616385,
9862,1130 BROADWAY,-122.32029543,47.61248941,
9863,355 15TH AVE,-122.3131217,47.60586039,
9864,3720 CALIFORNIA AVE SW,-122.38648203,47.57039254,
9865,153 14TH AVE,-122.31459319,47.60285134,
9866,2001 6TH AVE,-122.33872658,47.6143853,
9867,5308 WALLINGFORD AVE N,-122.33611701,47.6675463,
9868,7506 JONES AVE NW,-122.38623089,47.68345206,
9869,4572 22ND AVE SW,-122.36105772,47.56150011,
9870,4724 S DAWSON ST,-122.27338542,47.55539468,
9871,2015 WESTERN AVE,-122.34487342,47.61083028,
9872,101 ELLIOTT AVE W,-122.35959162,47.61891226,
9873,5730 CONISTON RD NE,-122.26930303,47.66955167,
9874,5730 CONISTON RD NE,-122.26930303,47.66955167,
9875,2539 39TH AVE E,-122.28305713,47.64222617,
9876,4711 49TH AVE SW,-122.3951825,47.56074581,
9877,4510 37TH AVE NE,-122.28794144,47.66214511,
9878,1101 RAINIER AVE S,-122.31007016,47.59314944,
9879,11551 4TH AVE NW,-122.36252318,47.71383993,
9880,2054 NW 60TH ST,-122.38453986,47.67253713,
9881,2337 18TH AVE S,-122.30980183,47.58185263,
9882,12225 FREMONT AVE N,-122.35058762,47.71860167,
9883,300 TERRY AVE N,-122.33682407,47.62103801,
9884,107 NW 70TH ST,-122.35785473,47.67938591,
9885,9000 PHINNEY AVE N,-122.35374129,47.69435443,
9886,1009 WESTERN AVE,-122.33804582,47.60449295,
9887,4233 SW ALASKA ST,-122.38647606,47.56083821,
9888,550 14TH AVE,-122.31343145,47.60731663,
9889,4712 UNIVERSITY WAY NE,-122.31267151,47.66321856,
9890,1819 WESTLAKE AVE N,-122.341047,47.63549843,
9891,2351 26TH AVE W,-122.39061763,47.63967521,
9892,4518 W CRAMER ST,-122.41366806,47.66929337,
9893,1011 MERCER ST,-122.33647084,47.6242456,
9894,5217 8TH AVE NW,-122.36647232,47.66702099,
9895,2124 10TH AVE W,-122.36995433,47.63847192,
9896,2356 BROADWAY E,-122.32104337,47.64122371,
9897,8143 20TH AVE SW,-122.35937157,47.52880837,
9898,3719 E HIGHLAND DR,-122.28462144,47.6295295,
9899,9744 62ND AVE S,-122.25557562,47.51406991,
9900,,,,
9901,4414 2ND AVE NW,-122.35808711,47.66072231,
9902,8734 20TH AVE NW,-122.38196796,47.6934386,
9903,7350 CALIFORNIA AVE SW,-122.38697373,47.53662168,
9904,3605 45TH AVE SW,-122.38981552,47.5718909,
9905,3031 59TH AVE SW,-122.40844806,47.57672751,
9906,3031 59TH AVE SW,-122.40844806,47.57672751,
9907,3035 59TH AVE SW,-122.40863303,47.57670149,
9908,3033 59TH AVE SW,-122.40863804,47.57676632,
9909,9200 GREENWOOD AVE N,-122.35505754,47.69644598,
9910,2600 ELLIOTT AVE,-122.35168979,47.61445073,
9911,1124 COLUMBIA ST,-122.32373921,47.6086266,
9912,362 N 76TH ST,-122.35258788,47.68424447,
9913,4424 41ST AVE SW,-122.38387487,47.56402105,
9914,201 16TH AVE E,-122.3122901,47.62014157,
9915,7718 SEWARD PARK AVE S,-122.26631718,47.53336715,
9916,,,,
9917,904 W GARFIELD ST,-122.36945388,47.63368285,
9918,506 N 64TH ST,-122.3520199,47.67560813,
9919,1512 PARKSIDE DR E,-122.29021779,47.63236545,
9920,110 37TH AVE E,-122.28617421,47.61880311,
9921,517 2ND AVE W,-122.35973331,47.6237949,
9922,6857 25TH AVE NE,-122.30093145,47.67929538,
9923,528 20TH AVE E,-122.30572972,47.62406155,
9924,4136 39TH AVE SW,-122.3810869,47.56539054,
9925,5916 MERIDIAN AVE N,-122.33334368,47.67208203,
9926,9254 15TH AVE NW,-122.37646592,47.69771131,
9927,1301 2ND AVE,-122.33778279,47.60740726,
9928,4416 47TH AVE SW,-122.39181174,47.56422688,
9929,1420 5TH AVE,-122.33467931,47.6105508,
9930,5146 S BRIGHTON ST,-122.26794444,47.54180516,
9931,170 S LANDER ST,-122.3327049,47.58019015,
9932,2454 OCCIDENTAL AVE S,-122.33262947,47.58135745,
9933,2420 OCCIDENTAL AVE S,-122.33292016,47.58209222,
9934,4324 W CRAMER ST,-122.41163632,47.66862273,
9935,710 14TH AVE,-122.31385266,47.60843309,
9936,8214 LATONA AVE NE,-122.32531144,47.68877256,
9937,500 BOREN AVE N,-122.33561795,47.6238397,
9938,500 9TH AVE N,-122.33942127,47.62384112,
9939,500 9TH AVE N,-122.33942127,47.62384112,
9940,1914 E LYNN ST,-122.30655754,47.63975371,
9941,545 ELLIOTT AVE W,-122.36665914,47.62464942,
9942,7709 13TH AVE NW,-122.37305696,47.68542362,
9943,2601 ELLIOTT AVE,-122.35264196,47.61429877,
9944,2413 E UNION ST,-122.30077833,47.61272383,
9945,4005 E HIGHLAND DR,-122.28105607,47.62953313,
9946,9422 24TH AVE SW,-122.36297403,47.51845676,
9947,4800 SAND POINT WAY NE,-122.28147251,47.66231885,
