id,address
2792,8001 ASHWORTH AVE N
2793,7758 15TH AVE NW
2794,8001 ASHWORTH AVE N
2795,4504 SW BRACE POINT DR
2796,4504 SW BRACE POINT DR
2797,5007 RENTON AVE S
2798,303 W OLYMPIC PL
2799,5217 8TH AVE NW
2800,5566 22ND AVE S
2801,4530 51ST AVE S
2802,5050 M L KING JR WAY S
2803,41 W DRAVUS ST
2804,8702 PHINNEY AVE N
2805,9025 29TH AVE SW
2806,4030 AURORA AVE N
2807,2519 NE 135TH ST
2808,7711 26TH AVE NW
2809,540 N 68TH ST
2810,5336 ROOSEVELT WAY NE
2811,1809 13TH AVE
2812,1301 W NEWTON ST
2813,11750 1ST AVE NW
2814,3632 1ST AVE NW
2815,2315 24TH AVE S
2816,2616 NW 65TH ST
2817,5014 39TH AVE S
2818,5025 CALIFORNIA AVE SW
2819,1717 NE 145TH ST
2820,1717 NE 145TH ST
2821,804 NW 87TH ST
2822,2417 S GRAHAM ST
2823,4729 DELRIDGE WAY SW
2824,5003 48TH AVE SW
2825,354 FULTON ST
2826,739 N 73RD ST
2827,8619 20TH AVE SW
2828,6720 2ND AVE NW
2829,5930 34TH AVE SW
2830,8315 24TH AVE NW
2831,657 NW 80TH ST
2832,2027 20TH AVE S
2833,1716 19TH AVE S
2834,120 NW 81ST ST
2835,1624 N 45TH ST
2836,5952 38TH AVE SW
2837,924 15TH AVE
2838,920 15TH AVE
2839,11736 MERIDIAN AVE N
2840,7415 5TH AVE NE
2841,10200 GREENWOOD AVE N
2842,7703 17TH AVE NW
2843,8630 20TH AVE SW
2844,5221 RAVENNA AVE NE
2845,4717 45TH AVE SW
2846,10733 MERIDIAN AVE N
2847,4513 34TH AVE S
2848,12351 40TH AVE NE
2849,12351 40TH AVE NE
2850,4219 INTERLAKE AVE N
2851,415 W MERCER ST
2852,2024 3RD AVE
2853,719 23RD AVE
2854,3855 S BRANDON ST
2855,8801 36TH AVE S
2856,1904 23RD AVE S
2857,7807 1ST AVE NW
2858,8052 15TH AVE NE
2859,4900 28TH AVE S
2860,1518 PARKSIDE DR E
2861,5615 S ROXBURY ST
2862,1128 32ND AVE E
2863,9314 RENTON AVE S
2864,9526 25TH AVE NE
2865,2716 21ST AVE S
2866,2328 MINOR AVE E
2867,2720 21ST AVE S
2868,6031 AIRPORT WAY S
2869,110 NE 62ND ST
2870,9028 14TH AVE NW
2871,3711 21ST AVE SW
2872,2411 NE 70TH ST
2873,11301 LAKESIDE AVE NE
2874,708 NW 73RD ST
2875,1623 14TH AVE
2876,827 13TH AVE
2877,739 N 73RD ST
2878,8537 GREENWOOD AVE N
2879,14002 LENORA PL N
2880,14002 LENORA PL N
2881,1728 12TH AVE S
2882,5050 35TH AVE S
2883,2908 NW 75TH ST
2884,310 S HENDERSON ST
2885,3001 S ANGELINE ST
2886,10202 RAINIER AVE S
2887,10743 DENSMORE AVE N
2888,7200 2ND AVE S
2889,9281 31ST AVE SW
2890,543 N 103RD ST
2891,2124 N 64TH ST
2892,11647 BEACON AVE S
2893,5022 M L KING JR WAY S
2894,13506 27TH AVE NE
2895,221 18TH AVE
2896,9028 14TH AVE NW
2897,2808 43RD AVE W
2898,9028 14TH AVE NW
2899,2808 43RD AVE W
2900,7712 32ND AVE SW
2901,9028 14TH AVE NW
2902,10743 DENSMORE AVE N
2903,9702 19TH AVE NE
2904,829 NE 67TH ST
2905,732 26TH AVE S
2906,5018 OHIO AVE S
2907,12816 NORTH PARK AVE N
2908,12319 32ND AVE NE
2909,403 BELMONT AVE E
2910,5511 4TH AVE NW
2911,944 HIAWATHA PL S
2912,324 W OLYMPIC PL
2913,4311 35TH AVE W
2914,3844 29TH AVE W
2915,11414 8TH AVE NE
2916,5234 15TH AVE NE
2917,716 N 96TH ST
2918,8011 12TH AVE NE
2919,200 OCCIDENTAL AVE S
2920,1821 BOREN AVE
2921,6520 S HAZEL ST
2922,7807 1ST AVE NW
2923,1431 24TH AVE
2924,9427 25TH AVE NE
2925,9239C 35TH AVE SW
2926,2704 EASTLAKE AVE E
2927,2841 MAGNOLIA BLVD W
2928,2420 E PROSPECT ST
2929,418 E LORETTA PL
2930,1810 MADRONA DR
2931,221 24TH AVE E
2932,3250 15TH AVE W
2933,430 12TH AVE E
2934,125 27TH AVE
2935,2716 20TH AVE S
2936,2043 N 78TH ST
2937,1134 N 90TH ST
2938,3612 LEARY WAY NW
2939,6808 OSWEGO PL NE
2940,3611 2ND AVE NW
2941,1305 30TH AVE S
2942,3453 NW 54TH ST
2943,3103 16TH AVE S
2944,127 BROADWAY E
2945,2124 N 64TH ST
2946,1701 23RD AVE
2947,6709 23RD AVE SW
2948,3519 SW 100TH ST
2949,9556 45TH AVE NE
2950,5202 S MAYFLOWER ST
2951,1661 HARBOR AVE SW
2952,8801 36TH AVE S
2953,4316 36TH AVE NE
2954,8029 ASHWORTH AVE N
2955,12305 15TH AVE NE
2956,7113 CALIFORNIA AVE SW
2957,1418 S WALKER ST
2958,1414 S WALKER ST
2959,9550 7TH AVE NW
2960,4511 CORLISS AVE N
2961,4213 42ND AVE S
2962,5322 16TH AVE S
2963,2367 13TH AVE S
2964,3939 15TH AVE S
2965,4021 RENTON AVE S
2966,2210 11TH AVE W
2967,2359 YALE AVE E
2968,5507 23RD AVE S
2969,1531 NE 145TH ST
2970,4468 LINDEN AVE N
2971,5410 20TH AVE S
2972,1408 30TH AVE
2973,4884 BEACON AVE S
2974,842 S CLOVERDALE ST
2975,540 27TH AVE
2976,10003 47TH AVE SW
2977,7336 21ST AVE NE
2978,9425 11TH AVE SW
2979,7321 GLENRIDGE WAY SW
2980,4856 BEACON AVE S
2981,4717 37TH AVE NE
2982,8600 AURORA AVE N
2983,5657 37TH AVE SW
2984,4224 34TH AVE S
2985,4028 COURTLAND PL S
2986,1503 S DAWSON ST
2987,1023 S THISTLE ST
2988,556 S CLOVERDALE ST
2989,5018 39TH AVE NE
2990,4729 DELRIDGE WAY SW
2991,1033 S HENDERSON ST
2992,6511 16TH AVE NE
2993,543 N 103RD ST
2994,8022 FAUNTLEROY WAY SW
2995,1114 26TH AVE
2996,8801 36TH AVE S
2997,1037 S CLOVERDALE ST
2998,7035 COVELLO DR S
2999,609 YESLER WAY
3000,1023 S THISTLE ST
3001,3116 SW WEBSTER ST
3002,7700 M L KING JR WAY S
3003,111 14TH AVE E
3004,2043 N 78TH ST
3005,7338 15TH AVE NW
3006,2019 S MAIN ST
3007,2019 S MAIN ST
3008,2019 S MAIN ST
3009,410 FEDERAL AVE E
3010,2104 ALKI AVE SW
3011,2104 ALKI AVE SW
3012,2106 15TH AVE S
3013,328 NW 86TH ST
3014,722 SUMMIT AVE E
3015,10016 51ST AVE SW
3016,4529 SAND POINT WAY NE
3017,915 E PINE ST
3018,8835 ASHWORTH AVE N
3019,6804 42ND AVE S
3020,9135 VIEW AVE NW
3021,5203 1ST AVE NW
3022,7750 BEACON AVE S
3023,6511 16TH AVE NE
3024,9038 GREENWOOD AVE N
3025,2309 W COMMODORE WAY
3026,9038 GREENWOOD AVE N
3027,7606 45TH AVE S
3028,728 14TH AVE
3029,7721 15TH AVE NE
3030,3419 18TH AVE S
3031,7718 48TH AVE S
3032,1416 N 46TH ST
3033,5647 DELRIDGE WAY SW
3034,725 BELMONT AVE E
3035,3014 4TH AVE W
3036,717 10TH AVE E
3037,4878 BEACON AVE S
3038,3047 21ST AVE W
3039,7756 11TH AVE SW
3040,1121 34TH AVE
3041,6808 OSWEGO PL NE
3042,7721 15TH AVE NE
3043,1033 S HENDERSON ST
3044,2537 15TH AVE S
3045,5229 11TH AVE NE
3046,5306 ROOSEVELT WAY NE
3047,14302 30TH AVE NE
3048,5222 ROOSEVELT WAY NE
3049,804 NW 87TH ST
3050,1207 S JACKSON ST
3051,1207 S JACKSON ST
3052,9356 54TH AVE S
3053,1043 S JACKSON ST
3054,2029 24TH AVE S
3055,1803 S HORTON ST
3056,5549 37TH AVE NE
3057,4850 BEACON AVE S
3058,9452 35TH AVE SW
3059,1000 2ND AVE
3060,6408 PHINNEY AVE N
3061,3847 52ND AVE SW
3062,4319 WOODLAND PARK AVE N
3063,4325 WOODLAND PARK AVE N
3064,319 25TH AVE E
3065,317 25TH AVE E
3066,917 14TH AVE
3067,621 12TH AVE E
3068,3939 15TH AVE S
3069,1209 N 88TH ST
3070,2300 EASTLAKE AVE E
3071,2129 6TH AVE W
3072,2722 NE 90TH ST
3073,1810B 23RD AVE
3074,428 10TH AVE E
3075,428 10TH AVE E
3076,13008 3RD AVE NE
3077,6406 28TH AVE NW
3078,3718 S CLOVERDALE ST
3079,727 BELLEVUE AVE E
3080,203 N 58TH ST
3081,5538 22ND AVE S
3082,5523 11TH AVE NE
3083,11736 MERIDIAN AVE N
3084,6324 SHAFFER AVE S
3085,428 10TH AVE E
3086,9021 PALATINE AVE N
3087,14047 BURKE AVE N
3088,2615 NE 100TH ST
3089,14047 BURKE AVE N
3090,3024 SW AVALON WAY
3091,3233 22ND AVE W
3092,7700 12TH AVE SW
3093,2201 11TH AVE W
3094,13000 LINDEN AVE N
3095,2425 W CROCKETT ST
3096,12003 15TH AVE NE
3097,428 10TH AVE E
3098,501 N 36TH ST
3099,2408 2ND AVE
3100,13251 35TH AVE NE
3101,3939 15TH AVE S
3102,838 28TH AVE S
3103,3440 NW 65TH ST
3104,8602 34TH AVE S
3105,8306 54TH AVE S
3106,7526 25TH AVE NW
3107,3200 FAIRVIEW AVE E
3108,4025 13TH AVE W
3109,7712 32ND AVE SW
3110,701 6TH AVE N
3111,511 MALDEN AVE E
3112,902 NE 62ND ST
3113,2454 S IRVING ST
3114,9246 21ST AVE SW
3115,4563 33RD AVE S
3116,200 BROADWAY E
3117,821 16TH AVE
3118,10025 35TH AVE SW
3119,707 S KING ST
3120,9401 26TH AVE SW
3121,3525 SW 99TH ST
3122,9038 GREENWOOD AVE N
3123,4203 NE 33RD ST
3124,5114 S CRESTON ST
3125,5013 32ND AVE S
3126,3924 LINDEN AVE N
3127,4038 DAYTON AVE N
3128,6911 CALIFORNIA AVE SW
3129,1413 3RD AVE
3130,6618 BEACON AVE S
3131,4106 SW LANDER ST
3132,8912 RAVENNA AVE NE
3133,4533 9TH AVE NE
3134,719 23RD AVE
3135,2314 E SPRING ST
3136,136 26TH AVE E
3137,2409 NE 133RD ST
3138,948 27TH AVE
3139,212 21ST AVE E
3140,2233 1ST AVE S
3141,6721 FAUNTLEROY WAY SW
3142,3629 35TH AVE W
3143,10550 3RD AVE NW
3144,5508 NE 55TH ST
3145,8856 20TH AVE SW
3146,2601 NW 92ND ST
3147,1710 NE 135TH ST
3148,716 16TH AVE
3149,2451 AURORA AVE N
3150,4000 E MADISON ST
3151,7806 8TH AVE NW
3152,6913 25TH AVE SW
3153,2034 FEDERAL AVE E
3154,5628 FAUNTLEROY WAY SW
3155,10000 51ST AVE SW
3156,1617 N 90TH ST
3157,4516 36TH AVE NE
3158,9022 DAYTON AVE N
3159,5222 44TH AVE SW
3160,2800 W BOSTON ST
3161,9403 20TH AVE SW
3162,1626 S LANE ST
3163,1033 S HENDERSON ST
3164,1033 S HENDERSON ST
3165,3250 15TH AVE W
3166,7002 CALIFORNIA AVE SW
3167,1562 E OLIVE WAY
3168,11502 6TH AVE NW
3169,130 N 84TH ST
3170,6708 16TH AVE SW
3171,9321 52ND AVE S
3172,3023 18TH AVE S
3173,4970 15TH AVE S
3174,6408 32ND AVE NW
3175,3025 NE 140TH ST
3176,4808 52ND AVE S
3177,8032 EARL AVE NW
3178,12701 GREENWOOD AVE N
3179,7156 31ST AVE SW
3180,4012 SW ARROYO CT
3181,3014 E HOWELL ST
3182,9038 14TH AVE NW
3183,9032 14TH AVE NW
3184,9734 35TH AVE SW
3185,4516 36TH AVE NE
3186,215 2ND AVE S
3187,1408 NE 65TH ST
3188,1402 NE 65TH ST
3189,6913 25TH AVE SW
3190,13251 35TH AVE NE
3191,7526 25TH AVE NW
3192,303 23RD AVE E
3193,4217 SW ATLANTIC ST
3194,5612 23RD AVE SW
3195,22 JOHN ST
3196,7055 18TH AVE SW
3197,1512 S BENNETT ST
3198,5408 20TH AVE NE
3199,9736 GREENWOOD AVE N
3200,309 16TH AVE E
3201,705 18TH AVE S
3202,1512 BOYLSTON AVE
3203,2418 6TH AVE W
3204,9333 52ND AVE S
3205,5019 37TH AVE S
3206,3612 LEARY WAY NW
3207,2420 E PROSPECT ST
3208,9454 24TH AVE SW
3209,9704 DIBBLE AVE NW
3210,12068 LAKESIDE PL NE
3211,4850 40TH AVE SW
3212,939 NW 64TH ST
3213,9222 DELRIDGE WAY SW
3214,4611 S FINDLAY ST
3215,3402 35TH AVE S
3216,10437 WATERS AVE S
3217,3120 HARVARD AVE E
3218,731 WESTLAKE AVE N
3219,9454 24TH AVE SW
3220,9648 58TH AVE S
3221,5656 23RD AVE SW
3222,3543 S DAWSON ST
3223,1701 SW AUSTIN ST
3224,2106 RAINIER AVE S
3225,5961 36TH AVE S
3226,7950 47TH AVE S
3227,4432 38TH AVE S
3228,2340 N 130TH ST
3229,331 BELLEVUE AVE E
3230,822 NW 50TH ST
3231,515 SUMMIT AVE E
3232,2025 S ORCAS ST
3233,1805 3RD AVE N
3234,2005 13TH AVE S
3235,5603 42ND AVE SW
3236,5236 17TH AVE SW
3237,5052 25TH AVE SW
3238,1010 TAYLOR AVE N
3239,6346 4TH AVE NE
3240,1635 1ST AVE N
3241,2417 14TH AVE S
3242,10061 65TH AVE S
3243,2806 SW YANCY ST
3244,923 S BAYVIEW ST
3245,403 GALER ST
3246,608 NW 65TH ST
3247,9702 8TH AVE NW
3248,3305 23RD AVE S
3249,7937 15TH AVE SW
3250,1620 SW TRENTON ST
3251,7501 DUMAR WAY SW
3252,1741 BELMONT AVE
3253,1727 SUMMIT AVE
3254,3021 NE 115TH ST
3255,830 S ORCAS ST
3256,1608 MADRONA DR
3257,1800 BOYLSTON AVE
3258,608 NW 65TH ST
3259,6408 PHINNEY AVE N
3260,9510 6TH AVE NW
3261,1509 NE 68TH ST
3262,4432 38TH AVE SW
3263,5014 15TH AVE NE
3264,6026 24TH AVE S
3265,8039 14TH AVE NW
3266,5426 26TH AVE S
3267,3802 S GENESEE ST
3268,3208 S JUDKINS ST
3269,5448 DELRIDGE WAY SW
3270,9222 DELRIDGE WAY SW
3271,2129 6TH AVE W
3272,5940 24TH AVE S
3273,3344 E REPUBLICAN ST
3274,716 16TH AVE
3275,9059 4TH AVE S
3276,14355 32ND AVE NE
3277,12323 33RD AVE NE
3278,640 WASHINGTON AVE
3279,670 WASHINGTON AVE
3280,901 MONTANA CIR
3281,744 S KENYON ST
3282,3802 S GENESEE ST
3283,205 NE NORTHLAKE WAY
3284,2201 RAINIER AVE S
3285,2005 13TH AVE S
3286,5247 UNIVERSITY WAY NE
3287,2321 S HOLGATE ST
3288,1956 4TH AVE W
3289,3201 S JUDKINS ST
3290,7325 RAINIER AVE S
3291,9107 15TH AVE NE
3292,528 20TH AVE E
3293,11522 15TH AVE NE
3294,4306 SW ANDOVER ST
3295,6322 40TH AVE SW
3296,6325 17TH AVE SW
3297,302 NE NORTHGATE WAY
3298,5400 8TH AVE NW
3299,8630 RAINIER AVE S
3300,10122 33RD AVE SW
3301,5410 22ND AVE S
3302,1401 19TH AVE
3303,5402 RENTON AVE S
3304,3808 RENTON AVE S
3305,157 15TH AVE
3306,7508 13TH AVE SW
3307,2208 WALNUT AVE SW
3308,6708 16TH AVE SW
3309,2208 WALNUT AVE SW
3310,3621 33RD AVE S
3311,8042 SUNNYSIDE AVE N
3312,310 S HENDERSON ST
3313,6519 16TH AVE NE
3314,827 S KENYON ST
3315,148 NE 115TH ST
3316,1039 S HENDERSON ST
3317,5644 FAUNTLEROY WAY SW
3318,5234 19TH AVE SW
3319,2721 2ND AVE N
3320,6913 25TH AVE SW
3321,3621 33RD AVE S
3322,6911 CALIFORNIA AVE SW
3323,715 28TH AVE E
3324,9201 DELRIDGE WAY SW
3325,11525 LAKE CITY WAY NE
3326,2905 20TH AVE S
3327,320 NE 56TH ST
3328,730 25TH AVE S
3329,5222 44TH AVE SW
3330,3021 SW BRADFORD ST
3331,215 BOYLSTON AVE E
3332,3917 S FERDINAND ST
3333,115 21ST AVE E
3334,7614 RAINIER AVE S
3335,9532 2ND AVE NW
3336,6515 16TH AVE NE
3337,11742 1ST AVE NW
3338,6514 15TH AVE NE
3339,834 S SULLIVAN ST
3340,6514 15TH AVE NE
3341,1420 S CLOVERDALE ST
3342,4815 21ST AVE SW
3343,9347 MARCUS AVE S
3344,5109 S WILLOW ST
3345,2310 3RD AVE N
3346,2595 CRESTMONT PL W
3347,1425 26TH AVE
3348,10228 33RD AVE SW
3349,4223 GREENWOOD AVE N
3350,7700 M L KING JR WAY S
3351,2117 14TH AVE S
3352,14323 GREENWOOD AVE N
3353,2310 3RD AVE N
3354,6830 RAINIER AVE S
3355,700 NW 42ND ST
3356,3906 S PILGRIM ST
3357,6017 27TH AVE NE
3358,7055 ALONZO AVE NW
3359,921 18TH AVE
3360,2550 GILMAN DR W
3361,5930 34TH AVE SW
3362,5930 34TH AVE SW
3363,6207 PHINNEY AVE N
3364,4004 50TH AVE NE
3365,3266 SW AVALON WAY
3366,12728 33RD AVE NE
3367,12728 33RD AVE NE
3368,5500 15TH AVE NW
3369,3039 W COMMODORE WAY
3370,6802 20TH AVE NE
3371,5505 5TH AVE NE
3372,2103 AURORA AVE N
3373,802 NW 57TH ST
3374,4528 13TH AVE S
3375,2843 S ALASKA ST
3376,903 NW 62ND ST
3377,4900 28TH AVE S
3378,7050 50TH AVE NE
3379,2830 BOYER AVE E
3380,927 NW 58TH ST
3381,2601 W MARINA PL
3382,2007 S BRANDON ST
3383,1215 S CLOVERDALE ST
3384,6527 4TH AVE NE
3385,7607 8TH AVE NW
3386,839 NW 52ND ST
3387,2210 N PACIFIC ST
3388,2116 22ND AVE S
3389,3245 34TH AVE S
3390,357 N 100TH ST
3391,1722 SUMMIT AVE
3392,114 NE 51ST ST
3393,6529C NE WINDERMERE RD
3394,3524 NE 86TH ST
3395,8627 24TH AVE SW
3396,5800 4TH AVE S
3397,1301 N NORTHLAKE WAY
3398,11736 MERIDIAN AVE N
3399,3821 24TH AVE W
3400,1611 E FIR ST
3401,9025 12TH AVE NW
3402,2839 NE 107TH ST
3403,6022 44TH AVE SW
3404,118 BOSTON ST
3405,2212 N 36TH ST
3406,8615 24TH AVE SW
3407,2721 25TH AVE S
3408,900 NE RAVENNA BLVD
3409,1715 E OLIVE WAY
3410,601 27TH AVE E
3411,3904 S KENYON ST
3412,3014 E HOWELL ST
3413,9734 35TH AVE SW
3414,6741 18TH AVE SW
3415,2608 S LANE ST
3416,7725 12TH AVE SW
3417,744 S KENYON ST
3418,1224 5TH AVE N
3419,6519 16TH AVE NE
3420,7156 31ST AVE SW
3421,1767 14TH AVE S
3422,1228 5TH AVE N
3423,12225 FREMONT AVE N
3424,620 23RD AVE E
3425,2125 DEXTER AVE N
3426,541 26TH AVE
3427,4306 SW JUNEAU ST
3428,6539 NE WINDERMERE RD
3429,6515 46TH AVE NE
3430,6708 16TH AVE SW
3431,1047 BELMONT PL E
3432,1624 41ST AVE E
3433,3211 FRANKLIN AVE E
3434,5146 S LEO ST
3435,630 LAKE WASHINGTON BLVD E
3436,3907 25TH AVE S
3437,3817 GILMAN AVE W
3438,2859 NW 61ST ST
3439,345 NW 88TH ST
3440,6702 DIVISION AVE NW
3441,7038 50TH AVE NE
3442,9059 16TH AVE SW
3443,7948 16TH AVE SW
3444,1352 NE 68TH ST
3445,401 S HENDERSON ST
3446,6816 51ST AVE NE
3447,3957 S LUCILE ST
3448,1601 16TH AVE
3449,8034 36TH AVE NE
3450,9420 RAINIER AVE S
3451,9203 29TH AVE SW
3452,10033 29TH AVE NE
3453,6016 44TH AVE S
3454,207 2ND AVE S
3455,535 29TH AVE S
3456,4116 E MADISON ST
3457,4511 51ST AVE S
3458,1909 E SPRUCE ST
3459,9422 49TH AVE S
3460,529 19TH AVE
3461,529 19TH AVE
3462,2321 FRANKLIN AVE E
3463,1611 E LYNN ST
3464,6538 15TH AVE NE
3465,6526 15TH AVE NE
3466,9722 8TH AVE NW
3467,756 N 76TH ST
3468,1767 14TH AVE S
3469,5719 25TH AVE NE
3470,10228 33RD AVE SW
3471,2442 6TH AVE W
3472,1515 BELMONT AVE
3473,1803 NE 80TH ST
3474,520 NE 112TH ST
3475,5216 BROOKLYN AVE NE
3476,3412 NE 65TH ST
3477,8209 15TH AVE NE
3478,2301 29TH AVE S
3479,6533 5TH AVE NE
3480,4205 NE 45TH ST
3481,9233 3RD AVE NW
3482,3804 E SUPERIOR ST
3483,2034 FEDERAL AVE E
3484,9102 17TH AVE NE
3485,4515 41ST AVE SW
3486,8819 36TH AVE S
3487,1900 FEDERAL AVE E
3488,2611 S JUDKINS ST
3489,157 15TH AVE
3490,6749 26TH AVE NW
3491,2519 NE 82ND ST
3492,801 5TH AVE
3493,4533 47TH AVE SW
3494,108 NE 61ST ST
3495,2123 N 62ND ST
3496,1503 5TH AVE
3497,2139 N 63RD ST
3498,1762 NW 59TH ST
3499,10147 HOLMAN RD NW
3500,5926 23RD AVE S
3501,915 NW 45TH ST
3502,10147 HOLMAN RD NW
3503,10147 HOLMAN RD NW
3504,2617 NW 77TH ST
3505,2525 NE 82ND ST
3506,2525 NE 82ND ST
3507,9279 ITHACA PL S
3508,3721 SW 108TH ST
3509,2307 PERKINS LN W
3510,2919 FUHRMAN AVE E
3511,7748 31ST AVE NW
3512,1212 3RD AVE W
3513,311 22ND AVE
3514,1506 NW 61ST ST
3515,7353 15TH AVE NW
3516,2805 NE 117TH ST
3517,3305 23RD AVE S
3518,2416 EYRES PL W
3519,14302 30TH AVE NE
3520,7729 RAINIER AVE S
3521,3855 BEACH DR SW
3522,4200 S OTHELLO ST
3523,1402 E PIKE ST
3524,9279 ITHACA PL S
3525,5511 4TH AVE NW
3526,9111 35TH AVE NE
3527,3918 1ST AVE NE
3528,2350 BEACON AVE S
3529,3722 29TH AVE W
3530,10049 35TH AVE SW
3531,503 S HENDERSON ST
3532,7031 14TH AVE NW
3533,7361 21ST AVE NW
3534,525 23RD AVE E
3535,9034 3RD AVE S
3536,3708 14TH AVE S
3537,4105 SW CLOVERDALE ST
3538,9245 9TH AVE SW
3539,1000 NW 132ND ST
3540,8512 1ST AVE NE
3541,5335 17TH AVE S
3542,833 NW 50TH ST
3543,3939 15TH AVE S
3544,3854 NE 98TH ST
3545,422 NE 82ND ST
3546,8512 1ST AVE NE
3547,2105 NE 137TH ST
3548,2356 S GRAHAM ST
3549,4230 S ELMGROVE ST
3550,833 NW 50TH ST
3551,3519 SW 100TH ST
3552,10711 AURORA AVE N
3553,2808 ALKI AVE SW
3554,4705 BEACON AVE S
3555,2721 25TH AVE S
3556,5220 ROOSEVELT WAY NE
3557,4417 WILLIAMS AVE W
3558,4622 S BRIGHTON ST
3559,400 BROADWAY
3560,5412 KENSINGTON PL N
3561,1736 NW 97TH ST
3562,2124 10TH AVE W
3563,210 16TH AVE
3564,2709 14TH AVE S
3565,831 29TH AVE S
3566,112 16TH AVE
3567,116 16TH AVE
3568,1936 8TH AVE W
3569,2321 S HOLGATE ST
3570,8418 ISLAND DR S
3571,5717 S AUGUSTA ST
3572,5312 16TH AVE S
3573,9200 AURORA AVE N
3574,8752 DAYTON AVE N
3575,9031 14TH AVE SW
3576,2332 N 62ND ST
3577,4306 SW ANDOVER ST
3578,5308 BEACON AVE S
3579,3315 CLAREMONT AVE S
3580,4531 S LUCILE ST
3581,2801 SW NEVADA ST
3582,828 RAINIER AVE S
3583,119 NW 55TH ST
3584,8611 23RD AVE NE
3585,4030 AURORA AVE N
3586,8700 15TH AVE NW
3587,6501 6TH AVE NW
3588,5502 4TH AVE NW
3589,9519 4TH AVE NW
3590,1626 SW AUSTIN ST
3591,9259 14TH AVE SW
3592,7819 AURORA AVE N
3593,7036 MARY AVE NW
3594,936 NW 62ND ST
3595,952 NW 62ND ST
3596,4535 WEST MARGINAL WAY SW
3597,241 S LANDER ST
3598,6515 16TH AVE NE
3599,8400 54TH AVE S
3600,1723 NW 56TH ST
3601,7807 46TH AVE S
3602,1102 24TH AVE S
3603,709 18TH AVE S
3604,1600 19TH AVE
3605,1600 19TH AVE
3606,2525 MINOR AVE E
3607,2227 NW 60TH ST
3608,3822 23RD AVE W
3609,2312 MINOR AVE E
3610,3826 23RD AVE W
3611,5000 22ND AVE NE
3612,6515 16TH AVE NE
3613,6514 15TH AVE NE
3614,6538 15TH AVE NE
3615,6514 15TH AVE NE
3616,10600 DURLAND AVE NE
3617,3720 59TH AVE SW
3618,3432 23RD AVE W
3619,1722 SUMMIT AVE
3620,5448 DELRIDGE WAY SW
3621,1412 E MERCER ST
3622,5243 18TH AVE SW
3623,1301 N NORTHLAKE WAY
3624,12238 1ST AVE NW
3625,147 NW 80TH ST
3626,12023 36TH AVE NE
3627,118 12TH AVE
3628,822 6TH AVE N
3629,822 6TH AVE N
3630,1930 38TH AVE E
3631,822 6TH AVE N
3632,419 19TH AVE E
3633,14327 FREMONT AVE N
3634,1762 NW 59TH ST
3635,5656 23RD AVE SW
3636,3105 SW BARTON ST
3637,9246 21ST AVE SW
3638,4273 NE 125TH ST
3639,8157 27TH AVE SW
3640,1144 N 92ND ST
3641,6539 NE WINDERMERE RD
3642,7325 RAINIER AVE S
3643,121 12TH AVE E
3644,1601 N 45TH ST
3645,740 11TH AVE E
3646,1505 13TH AVE S
3647,4850 40TH AVE SW
3648,415 31ST AVE E
3649,8812 INTERLAKE AVE N
3650,3055 NE 89TH ST
3651,910 NW 54TH ST
3652,501 ELLIOTT AVE W
3653,4622 S BRIGHTON ST
3654,812 20TH AVE
3655,8128 15TH AVE SW
3656,8136 15TH AVE SW
3657,6515 16TH AVE NE
3658,3639 DAYTON AVE N
3659,8506 5TH AVE NE
3660,5720 15TH AVE NE
3661,6556 42ND AVE SW
3662,124 TERRY AVE N
3663,1720 E OLIVE WAY
3664,3206 12TH AVE W
3665,3948 S WARSAW ST
3666,8712 HAMLET AVE S
3667,907 10TH AVE E
3668,309 16TH AVE E
3669,8429 5TH AVE SW
3670,11435 37TH AVE SW
3671,5242 11TH AVE NE
3672,102 NW 95TH ST
3673,127 BOYLSTON AVE E
3674,4204 RAINIER AVE S
3675,4200 RAINIER AVE S
3676,6515 16TH AVE NE
3677,5112 LATONA AVE NE
3678,3706 41ST AVE S
3679,4130 1ST AVE NW
3680,1410 NE 65TH ST
3681,4437 S CAMANO PL
3682,8415 DUNCAN AVE S
3683,4437 S CAMANO PL
3684,170 S ORCHARD ST
3685,2709 E YESLER WAY
3686,14362 RIVIERA PL NE
3687,5024 9TH AVE NE
3688,810 NE 96TH ST
3689,8836 DIBBLE AVE NW
3690,6354 34TH AVE SW
3691,6852 19TH AVE NE
3692,2316 NE 85TH ST
3693,1529 8TH AVE W
3694,5805 4TH AVE NW
3695,14337 32ND AVE NE
3696,10008 RAINIER AVE S
3697,14360 RIVIERA PL NE
3698,11302 MERIDIAN AVE N
3699,5727 30TH AVE NE
3700,10045 45TH AVE NE
3701,11733 ROOSEVELT WAY NE
3702,8722 HAMLET AVE S
3703,7542 BAGLEY AVE N
3704,2450 33RD AVE W
3705,511 MALDEN AVE E
3706,217 25TH AVE
3707,12745 19TH AVE NE
3708,2114 N 75TH ST
3709,731 N 91ST ST
3710,220 W HARRISON ST
3711,4436 53RD AVE SW
3712,8746 13TH AVE NW
3713,6706 S BANGOR ST
3714,5203 20TH AVE S
3715,4567 S LUCILE ST
3716,9065 RENTON AVE S
3717,7628 HIGHLAND PARK WAY SW
3718,6555 NE WINDERMERE RD
3719,5448 DELRIDGE WAY SW
3720,1133 18TH AVE
