id,last_inspection_result,current_status
33307,PASSED,ENFORCED COMPLIANCE
33308,PASSED,ENFORCED COMPLIANCE
33309,PASSED,ENFORCED COMPLIANCE
33310,PASSED,VOLUNTARY COMPLIANCE
33311,PASSED,ADMINISTRATIVE CLOSURE
33312,PASSED,VOLUNTARY COMPLIANCE
33313,PASSED,ENFORCED COMPLIANCE
33314,FAILED,ADMINISTRATIVE CLOSURE
33315,PASSED,VOLUNTARY COMPLIANCE
33316,PASSED,ENFORCED COMPLIANCE
33317,PASSED,VOLUNTARY COMPLIANCE
33318,FAILED,ADMINISTRATIVE CLOSURE
33319,,ADMINISTRATIVE CLOSURE
33320,FAILED,VOLUNTARY COMPLIANCE
33321,PASSED,VOLUNTARY COMPLIANCE
33322,PASSED,VOLUNTARY COMPLIANCE
33323,PASSED,VOLUNTARY COMPLIANCE
33324,PASSED,VOLUNTARY COMPLIANCE
33325,PASSED,VOLUNTARY COMPLIANCE
33326,PASSED,ENFORCED COMPLIANCE
33327,PASSED,VOLUNTARY COMPLIANCE
33328,PASSED,VOLUNTARY COMPLIANCE
33329,PASSED,VOLUNTARY COMPLIANCE
33330,PASSED,VOLUNTARY COMPLIANCE
33331,PASSED,VOLUNTARY COMPLIANCE
33332,PASSED,ENFORCED COMPLIANCE
33333,FAILED,VOLUNTARY COMPLIANCE
33334,PASSED,VOLUNTARY COMPLIANCE
33335,PASSED,ENFORCED COMPLIANCE
33336,PASSED,ADMINISTRATIVE CLOSURE
33337,PASSED,ADMINISTRATIVE CLOSURE
33338,PASSED,VOLUNTARY COMPLIANCE
33339,PASSED,VOLUNTARY COMPLIANCE
33340,PASSED,ENFORCED COMPLIANCE
33341,PASSED,ADMINISTRATIVE CLOSURE
33342,PASSED,ENFORCED COMPLIANCE
33343,PASSED,VOLUNTARY COMPLIANCE
33344,PASSED,VOLUNTARY COMPLIANCE
33345,PASSED,VOLUNTARY COMPLIANCE
33346,PASSED,VOLUNTARY COMPLIANCE
33347,PASSED,ENFORCED COMPLIANCE
33348,PASSED,VOLUNTARY COMPLIANCE
33349,PASSED,VOLUNTARY COMPLIANCE
33350,PASSED,VOLUNTARY COMPLIANCE
33351,FAILED,VOLUNTARY COMPLIANCE
33352,,VOLUNTARY COMPLIANCE
33353,PASSED,ENFORCED COMPLIANCE
33354,PASSED,ADMINISTRATIVE CLOSURE
33355,PASSED,VOLUNTARY COMPLIANCE
33356,PASSED,VOLUNTARY COMPLIANCE
33357,PASSED,VOLUNTARY COMPLIANCE
33358,PASSED,VOLUNTARY COMPLIANCE
33359,PASSED,ENFORCED COMPLIANCE
33360,PASSED,ENFORCED COMPLIANCE
33361,PASSED,VOLUNTARY COMPLIANCE
33362,PASSED,VOLUNTARY COMPLIANCE
33363,PASSED,VOLUNTARY COMPLIANCE
33364,PASSED,VOLUNTARY COMPLIANCE
33365,PASSED,ENFORCED COMPLIANCE
33366,PASSED,VOLUNTARY COMPLIANCE
33367,PASSED,ENFORCED COMPLIANCE
33368,PASSED,NO VIOLATION
33369,PASSED,VOLUNTARY COMPLIANCE
33370,PASSED,VOLUNTARY COMPLIANCE
33371,PASSED,VOLUNTARY COMPLIANCE
33372,PASSED,ENFORCED COMPLIANCE
33373,PASSED,VOLUNTARY COMPLIANCE
33374,PASSED,VOLUNTARY COMPLIANCE
33375,,VOLUNTARY COMPLIANCE
33376,,VOLUNTARY COMPLIANCE
33377,FAILED,ADMINISTRATIVE CLOSURE
33378,PASSED,VOLUNTARY COMPLIANCE
33379,PASSED,VOLUNTARY COMPLIANCE
33380,PASSED,VOLUNTARY COMPLIANCE
33381,PASSED,VOLUNTARY COMPLIANCE
33382,PASSED,VOLUNTARY COMPLIANCE
33383,,ADMINISTRATIVE CLOSURE
33384,PASSED,VOLUNTARY COMPLIANCE
33385,PASSED,ENFORCED COMPLIANCE
33386,PASSED,ENFORCED COMPLIANCE
33387,PASSED,ENFORCED COMPLIANCE
33388,PASSED,ENFORCED COMPLIANCE
33389,PASSED,VOLUNTARY COMPLIANCE
33390,PASSED,ENFORCED COMPLIANCE
33391,PASSED,VOLUNTARY COMPLIANCE
33392,PASSED,VOLUNTARY COMPLIANCE
33393,FAILED,ADMINISTRATIVE CLOSURE
33394,PASSED,ENFORCED COMPLIANCE
33395,PASSED,VOLUNTARY COMPLIANCE
33396,PASSED,VOLUNTARY COMPLIANCE
33397,PASSED,VOLUNTARY COMPLIANCE
33398,PASSED,VOLUNTARY COMPLIANCE
33399,PASSED,VOLUNTARY COMPLIANCE
33400,FAILED,VOLUNTARY COMPLIANCE
33401,PASSED,VOLUNTARY COMPLIANCE
33402,PASSED,VOLUNTARY COMPLIANCE
33403,PASSED,ENFORCED COMPLIANCE
33404,PASSED,ENFORCED COMPLIANCE
33405,PASSED,VOLUNTARY COMPLIANCE
33406,PASSED,VOLUNTARY COMPLIANCE
33407,PASSED,ADMINISTRATIVE CLOSURE
33408,PASSED,ENFORCED COMPLIANCE
33409,PASSED,VOLUNTARY COMPLIANCE
33410,PASSED,ENFORCED COMPLIANCE
33411,PASSED,ENFORCED COMPLIANCE
33412,PASSED,ENFORCED COMPLIANCE
33413,PASSED,VOLUNTARY COMPLIANCE
33414,PASSED,VOLUNTARY COMPLIANCE
33415,PASSED,VOLUNTARY COMPLIANCE
33416,PASSED,ENFORCED COMPLIANCE
33417,PASSED,ENFORCED COMPLIANCE
33418,PASSED,VOLUNTARY COMPLIANCE
33419,PASSED,VOLUNTARY COMPLIANCE
33420,PASSED,VOLUNTARY COMPLIANCE
33421,PASSED,ENFORCED COMPLIANCE
33422,PASSED,VOLUNTARY COMPLIANCE
33423,PASSED,VOLUNTARY COMPLIANCE
33424,PASSED,VOLUNTARY COMPLIANCE
33425,PASSED,VOLUNTARY COMPLIANCE
33426,FAILED,ADMINISTRATIVE CLOSURE
33427,FAILED,ENFORCED COMPLIANCE
33428,PASSED,ENFORCED COMPLIANCE
33429,PASSED,ENFORCED COMPLIANCE
33430,PASSED,VOLUNTARY COMPLIANCE
33431,PASSED,ENFORCED COMPLIANCE
33432,PASSED,VOLUNTARY COMPLIANCE
33433,PASSED,VOLUNTARY COMPLIANCE
33434,PASSED,VOLUNTARY COMPLIANCE
33435,FAILED,ADMINISTRATIVE CLOSURE
33436,PASSED,VOLUNTARY COMPLIANCE
33437,PASSED,VOLUNTARY COMPLIANCE
33438,,VOLUNTARY COMPLIANCE
33439,PASSED,VOLUNTARY COMPLIANCE
33440,PASSED,VOLUNTARY COMPLIANCE
33441,PASSED,VOLUNTARY COMPLIANCE
33442,PASSED,VOLUNTARY COMPLIANCE
33443,PASSED,VOLUNTARY COMPLIANCE
33444,PASSED,VOLUNTARY COMPLIANCE
33445,PASSED,TRANSFERRED TO EXTERNAL AGENCY
33446,PASSED,VOLUNTARY COMPLIANCE
33447,PASSED,VOLUNTARY COMPLIANCE
33448,PASSED,VOLUNTARY COMPLIANCE
33449,PASSED,VOLUNTARY COMPLIANCE
33450,PASSED,VOLUNTARY COMPLIANCE
33451,FAILED,ENFORCED COMPLIANCE
33452,PASSED,VOLUNTARY COMPLIANCE
33453,PASSED,VOLUNTARY COMPLIANCE
33454,PASSED,ENFORCED COMPLIANCE
33455,PASSED,VOLUNTARY COMPLIANCE
33456,PASSED,VOLUNTARY COMPLIANCE
33457,PASSED,VOLUNTARY COMPLIANCE
33458,PASSED,VOLUNTARY COMPLIANCE
33459,PASSED,VOLUNTARY COMPLIANCE
33460,PASSED,VOLUNTARY COMPLIANCE
33461,PASSED,VOLUNTARY COMPLIANCE
33462,PASSED,VOLUNTARY COMPLIANCE
33463,PASSED,ENFORCED COMPLIANCE
33464,PASSED,ADMINISTRATIVE CLOSURE
33465,PASSED,VOLUNTARY COMPLIANCE
33466,,ADMINISTRATIVE CLOSURE
33467,PASSED,ENFORCED COMPLIANCE
33468,PASSED,ENFORCED COMPLIANCE
33469,PASSED,VOLUNTARY COMPLIANCE
33470,PASSED,VOLUNTARY COMPLIANCE
33471,FAILED,ADMINISTRATIVE CLOSURE
33472,PASSED,VOLUNTARY COMPLIANCE
33473,PASSED,VOLUNTARY COMPLIANCE
33474,FAILED,ADMINISTRATIVE CLOSURE
33475,PASSED,VOLUNTARY COMPLIANCE
33476,,ADMINISTRATIVE CLOSURE
33477,,VOLUNTARY COMPLIANCE
33478,,VOLUNTARY COMPLIANCE
33479,,VOLUNTARY COMPLIANCE
33480,PASSED,VOLUNTARY COMPLIANCE
33481,PASSED,VOLUNTARY COMPLIANCE
33482,PASSED,VOLUNTARY COMPLIANCE
33483,FAILED,ENFORCED COMPLIANCE
33484,PASSED,VOLUNTARY COMPLIANCE
33485,PASSED,VOLUNTARY COMPLIANCE
33486,PASSED,VOLUNTARY COMPLIANCE
33487,PASSED,ENFORCED COMPLIANCE
33488,PASSED,VOLUNTARY COMPLIANCE
33489,PASSED,VOLUNTARY COMPLIANCE
33490,PASSED,ENFORCED COMPLIANCE
33491,PASSED,VOLUNTARY COMPLIANCE
33492,PASSED,ENFORCED COMPLIANCE
33493,,ADMINISTRATIVE CLOSURE
33494,PASSED,VOLUNTARY COMPLIANCE
33495,PASSED,VOLUNTARY COMPLIANCE
33496,PASSED,VOLUNTARY COMPLIANCE
33497,PASSED,VOLUNTARY COMPLIANCE
33498,FAILED,ADMINISTRATIVE CLOSURE
33499,PASSED,VOLUNTARY COMPLIANCE
33500,PASSED,VOLUNTARY COMPLIANCE
33501,,ADMINISTRATIVE CLOSURE
33502,PASSED,VOLUNTARY COMPLIANCE
33503,PASSED,VOLUNTARY COMPLIANCE
33504,PASSED,VOLUNTARY COMPLIANCE
33505,PASSED,VOLUNTARY COMPLIANCE
33506,PASSED,VOLUNTARY COMPLIANCE
33507,FAILED,ADMINISTRATIVE CLOSURE
33508,PASSED,VOLUNTARY COMPLIANCE
33509,PASSED,VOLUNTARY COMPLIANCE
33510,,ADMINISTRATIVE CLOSURE
33511,PASSED,VOLUNTARY COMPLIANCE
33512,,ADMINISTRATIVE CLOSURE
33513,,ADMINISTRATIVE CLOSURE
33514,FAILED,ADMINISTRATIVE CLOSURE
33515,PASSED,VOLUNTARY COMPLIANCE
33516,PASSED,VOLUNTARY COMPLIANCE
33517,PASSED,VOLUNTARY COMPLIANCE
33518,PASSED,ADMINISTRATIVE CLOSURE
33519,FAILED,VOLUNTARY COMPLIANCE
33520,PASSED,ENFORCED COMPLIANCE
33521,FAILED,VOLUNTARY COMPLIANCE
33522,PASSED,ADMINISTRATIVE CLOSURE
33523,PASSED,VOLUNTARY COMPLIANCE
33524,PASSED,VOLUNTARY COMPLIANCE
33525,PASSED,VOLUNTARY COMPLIANCE
33526,PASSED,ADMINISTRATIVE CLOSURE
33527,PASSED,ENFORCED COMPLIANCE
33528,PASSED,ENFORCED COMPLIANCE
33529,PASSED,NO VIOLATION
33530,PASSED,VOLUNTARY COMPLIANCE
33531,PASSED,ADMINISTRATIVE CLOSURE
33532,PASSED,VOLUNTARY COMPLIANCE
33533,PASSED,VOLUNTARY COMPLIANCE
33534,PASSED,VOLUNTARY COMPLIANCE
33535,PASSED,VOLUNTARY COMPLIANCE
33536,FAILED,VOLUNTARY COMPLIANCE
33537,PASSED,VOLUNTARY COMPLIANCE
33538,PASSED,ENFORCED COMPLIANCE
33539,PASSED,VOLUNTARY COMPLIANCE
33540,PASSED,ENFORCED COMPLIANCE
33541,,ADMINISTRATIVE CLOSURE
33542,,VOLUNTARY COMPLIANCE
33543,PASSED,VOLUNTARY COMPLIANCE
33544,PASSED,VOLUNTARY COMPLIANCE
33545,PASSED,VOLUNTARY COMPLIANCE
33546,FAILED,ADMINISTRATIVE CLOSURE
33547,PASSED,ENFORCED COMPLIANCE
33548,PASSED,VOLUNTARY COMPLIANCE
33549,PASSED,VOLUNTARY COMPLIANCE
33550,PASSED,VOLUNTARY COMPLIANCE
33551,,ADMINISTRATIVE CLOSURE
33552,PASSED,VOLUNTARY COMPLIANCE
33553,PASSED,ENFORCED COMPLIANCE
33554,PASSED,VOLUNTARY COMPLIANCE
33555,PASSED,VOLUNTARY COMPLIANCE
33556,PASSED,ENFORCED COMPLIANCE
33557,PASSED,VOLUNTARY COMPLIANCE
33558,PASSED,VOLUNTARY COMPLIANCE
33559,PASSED,ENFORCED COMPLIANCE
33560,PASSED,VOLUNTARY COMPLIANCE
33561,PASSED,ENFORCED COMPLIANCE
33562,PASSED,VOLUNTARY COMPLIANCE
33563,PASSED,VOLUNTARY COMPLIANCE
33564,PASSED,VOLUNTARY COMPLIANCE
33565,PASSED,ENFORCED COMPLIANCE
33566,PASSED,ENFORCED COMPLIANCE
33567,PASSED,VOLUNTARY COMPLIANCE
33568,PASSED,VOLUNTARY COMPLIANCE
33569,PASSED,ENFORCED COMPLIANCE
33570,PASSED,VOLUNTARY COMPLIANCE
33571,PASSED,VOLUNTARY COMPLIANCE
33572,PASSED,VOLUNTARY COMPLIANCE
33573,PASSED,VOLUNTARY COMPLIANCE
33574,PASSED,ADMINISTRATIVE CLOSURE
33575,,ADMINISTRATIVE CLOSURE
33576,PASSED,VOLUNTARY COMPLIANCE
33577,PASSED,VOLUNTARY COMPLIANCE
33578,PASSED,ENFORCED COMPLIANCE
33579,PASSED,ENFORCED COMPLIANCE
33580,PASSED,VOLUNTARY COMPLIANCE
33581,PASSED,ENFORCED COMPLIANCE
33582,PASSED,ENFORCED COMPLIANCE
33583,FAILED,ADMINISTRATIVE CLOSURE
33584,PASSED,VOLUNTARY COMPLIANCE
33585,FAILED,ADMINISTRATIVE CLOSURE
33586,PASSED,VOLUNTARY COMPLIANCE
33587,PASSED,VOLUNTARY COMPLIANCE
33588,PASSED,ENFORCED COMPLIANCE
33589,PASSED,VOLUNTARY COMPLIANCE
33590,PASSED,ENFORCED COMPLIANCE
33591,FAILED,VOLUNTARY COMPLIANCE
33592,PASSED,VOLUNTARY COMPLIANCE
33593,PASSED,VOLUNTARY COMPLIANCE
33594,PASSED,VOLUNTARY COMPLIANCE
33595,PASSED,VOLUNTARY COMPLIANCE
33596,PASSED,VOLUNTARY COMPLIANCE
33597,PASSED,VOLUNTARY COMPLIANCE
33598,PASSED,ENFORCED COMPLIANCE
33599,,ADMINISTRATIVE CLOSURE
33600,,ADMINISTRATIVE CLOSURE
33601,PASSED,TRANSFERRED TO EXTERNAL AGENCY
33602,PASSED,VOLUNTARY COMPLIANCE
33603,PASSED,VOLUNTARY COMPLIANCE
33604,,ADMINISTRATIVE CLOSURE
33605,,ADMINISTRATIVE CLOSURE
33606,PASSED,ENFORCED COMPLIANCE
33607,FAILED,VOLUNTARY COMPLIANCE
33608,PASSED,ENFORCED COMPLIANCE
33609,PASSED,VOLUNTARY COMPLIANCE
33610,PASSED,ENFORCED COMPLIANCE
33611,PASSED,VOLUNTARY COMPLIANCE
33612,PASSED,VOLUNTARY COMPLIANCE
33613,PASSED,VOLUNTARY COMPLIANCE
33614,,VOLUNTARY COMPLIANCE
33615,PASSED,VOLUNTARY COMPLIANCE
33616,FAILED,ADMINISTRATIVE CLOSURE
33617,PASSED,VOLUNTARY COMPLIANCE
33618,PASSED,VOLUNTARY COMPLIANCE
33619,PASSED,VOLUNTARY COMPLIANCE
33620,PASSED,ENFORCED COMPLIANCE
33621,PASSED,VOLUNTARY COMPLIANCE
33622,PASSED,VOLUNTARY COMPLIANCE
33623,PASSED,VOLUNTARY COMPLIANCE
33624,PASSED,VOLUNTARY COMPLIANCE
33625,PASSED,VOLUNTARY COMPLIANCE
33626,PASSED,VOLUNTARY COMPLIANCE
33627,PASSED,VOLUNTARY COMPLIANCE
33628,PASSED,VOLUNTARY COMPLIANCE
33629,PASSED,VOLUNTARY COMPLIANCE
33630,PASSED,VOLUNTARY COMPLIANCE
33631,PASSED,VOLUNTARY COMPLIANCE
33632,PASSED,VOLUNTARY COMPLIANCE
33633,PASSED,VOLUNTARY COMPLIANCE
33634,PASSED,VOLUNTARY COMPLIANCE
33635,PASSED,VOLUNTARY COMPLIANCE
33636,PASSED,VOLUNTARY COMPLIANCE
33637,PASSED,VOLUNTARY COMPLIANCE
33638,PASSED,VOLUNTARY COMPLIANCE
33639,PASSED,VOLUNTARY COMPLIANCE
33640,PASSED,VOLUNTARY COMPLIANCE
33641,PASSED,VOLUNTARY COMPLIANCE
33642,PASSED,VOLUNTARY COMPLIANCE
33643,FAILED,ENFORCED COMPLIANCE
33644,PASSED,VOLUNTARY COMPLIANCE
33645,PASSED,VOLUNTARY COMPLIANCE
33646,PASSED,ENFORCED COMPLIANCE
33647,PASSED,ENFORCED COMPLIANCE
33648,PASSED,VOLUNTARY COMPLIANCE
33649,PASSED,VOLUNTARY COMPLIANCE
33650,PASSED,ENFORCED COMPLIANCE
33651,,ADMINISTRATIVE CLOSURE
33652,PASSED,VOLUNTARY COMPLIANCE
33653,PASSED,ENFORCED COMPLIANCE
33654,PASSED,ENFORCED COMPLIANCE
33655,PASSED,VOLUNTARY COMPLIANCE
33656,PASSED,VOLUNTARY COMPLIANCE
33657,PASSED,ENFORCED COMPLIANCE
33658,PASSED,VOLUNTARY COMPLIANCE
33659,PASSED,VOLUNTARY COMPLIANCE
33660,PASSED,VOLUNTARY COMPLIANCE
33661,PASSED,VOLUNTARY COMPLIANCE
33662,PASSED,VOLUNTARY COMPLIANCE
33663,PASSED,VOLUNTARY COMPLIANCE
33664,PASSED,VOLUNTARY COMPLIANCE
33665,PASSED,VOLUNTARY COMPLIANCE
33666,PASSED,ENFORCED COMPLIANCE
33667,PASSED,ENFORCED COMPLIANCE
33668,PASSED,VOLUNTARY COMPLIANCE
33669,PASSED,ENFORCED COMPLIANCE
33670,FAILED,ADMINISTRATIVE CLOSURE
33671,PASSED,VOLUNTARY COMPLIANCE
33672,PASSED,VOLUNTARY COMPLIANCE
33673,PASSED,ENFORCED COMPLIANCE
33674,PASSED,VOLUNTARY COMPLIANCE
33675,FAILED,ADMINISTRATIVE CLOSURE
33676,PASSED,VOLUNTARY COMPLIANCE
33677,PASSED,VOLUNTARY COMPLIANCE
33678,PASSED,ENFORCED COMPLIANCE
33679,,VOLUNTARY COMPLIANCE
33680,PASSED,VOLUNTARY COMPLIANCE
33681,PASSED,VOLUNTARY COMPLIANCE
33682,PASSED,VOLUNTARY COMPLIANCE
33683,PASSED,VOLUNTARY COMPLIANCE
33684,PASSED,ENFORCED COMPLIANCE
33685,PASSED,VOLUNTARY COMPLIANCE
33686,PASSED,VOLUNTARY COMPLIANCE
33687,PASSED,VOLUNTARY COMPLIANCE
33688,PASSED,VOLUNTARY COMPLIANCE
33689,PASSED,VOLUNTARY COMPLIANCE
33690,PASSED,VOLUNTARY COMPLIANCE
33691,,ADMINISTRATIVE CLOSURE
33692,,ADMINISTRATIVE CLOSURE
33693,PASSED,VOLUNTARY COMPLIANCE
33694,PASSED,ENFORCED COMPLIANCE
33695,PASSED,VOLUNTARY COMPLIANCE
33696,FAILED,ADMINISTRATIVE CLOSURE
33697,PASSED,VOLUNTARY COMPLIANCE
33698,PASSED,VOLUNTARY COMPLIANCE
33699,PASSED,ADMINISTRATIVE CLOSURE
33700,FAILED,ADMINISTRATIVE CLOSURE
33701,PASSED,ENFORCED COMPLIANCE
33702,PASSED,VOLUNTARY COMPLIANCE
33703,PASSED,VOLUNTARY COMPLIANCE
33704,PASSED,VOLUNTARY COMPLIANCE
33705,PASSED,ENFORCED COMPLIANCE
33706,PASSED,ENFORCED COMPLIANCE
33707,FAILED,ADMINISTRATIVE CLOSURE
33708,PASSED,ENFORCED COMPLIANCE
33709,PASSED,VOLUNTARY COMPLIANCE
33710,PASSED,VOLUNTARY COMPLIANCE
33711,FAILED,VOLUNTARY COMPLIANCE
33712,PASSED,VOLUNTARY COMPLIANCE
33713,PASSED,VOLUNTARY COMPLIANCE
33714,,VOLUNTARY COMPLIANCE
33715,PASSED,VOLUNTARY COMPLIANCE
33716,,VOLUNTARY COMPLIANCE
33717,PASSED,ENFORCED COMPLIANCE
33718,PASSED,VOLUNTARY COMPLIANCE
33719,PASSED,VOLUNTARY COMPLIANCE
33720,PASSED,VOLUNTARY COMPLIANCE
33721,FAILED,VOLUNTARY COMPLIANCE
33722,,VOLUNTARY COMPLIANCE
33723,PASSED,ENFORCED COMPLIANCE
33724,PASSED,ENFORCED COMPLIANCE
33725,PASSED,ADMINISTRATIVE CLOSURE
33726,FAILED,VOLUNTARY COMPLIANCE
33727,FAILED,ADMINISTRATIVE CLOSURE
33728,PASSED,ADMINISTRATIVE CLOSURE
33729,PASSED,VOLUNTARY COMPLIANCE
33730,PASSED,VOLUNTARY COMPLIANCE
33731,PASSED,VOLUNTARY COMPLIANCE
33732,PASSED,ADMINISTRATIVE CLOSURE
33733,PASSED,ADMINISTRATIVE CLOSURE
33734,PASSED,VOLUNTARY COMPLIANCE
33735,PASSED,VOLUNTARY COMPLIANCE
33736,PASSED,ENFORCED COMPLIANCE
33737,PASSED,ENFORCED COMPLIANCE
33738,PASSED,VOLUNTARY COMPLIANCE
33739,PASSED,VOLUNTARY COMPLIANCE
33740,PASSED,ENFORCED COMPLIANCE
33741,PASSED,ENFORCED COMPLIANCE
33742,PASSED,ENFORCED COMPLIANCE
33743,PASSED,VOLUNTARY COMPLIANCE
33744,PASSED,VOLUNTARY COMPLIANCE
33745,PASSED,VOLUNTARY COMPLIANCE
33746,PASSED,ENFORCED COMPLIANCE
33747,PASSED,VOLUNTARY COMPLIANCE
33748,PASSED,VOLUNTARY COMPLIANCE
33749,PASSED,VOLUNTARY COMPLIANCE
33750,PASSED,ADMINISTRATIVE CLOSURE
33751,,ADMINISTRATIVE CLOSURE
33752,PASSED,VOLUNTARY COMPLIANCE
33753,PASSED,VOLUNTARY COMPLIANCE
33754,PASSED,VOLUNTARY COMPLIANCE
33755,FAILED,ADMINISTRATIVE CLOSURE
33756,PASSED,VOLUNTARY COMPLIANCE
33757,PASSED,VOLUNTARY COMPLIANCE
33758,,ADMINISTRATIVE CLOSURE
33759,PASSED,VOLUNTARY COMPLIANCE
33760,PASSED,ENFORCED COMPLIANCE
33761,PASSED,VOLUNTARY COMPLIANCE
33762,,ADMINISTRATIVE CLOSURE
33763,FAILED,TRANSFERRED TO EXTERNAL AGENCY
33764,FAILED,ADMINISTRATIVE CLOSURE
33765,PASSED,VOLUNTARY COMPLIANCE
33766,PASSED,ENFORCED COMPLIANCE
33767,PASSED,VOLUNTARY COMPLIANCE
33768,PASSED,VOLUNTARY COMPLIANCE
33769,PASSED,VOLUNTARY COMPLIANCE
33770,PASSED,ENFORCED COMPLIANCE
33771,PASSED,VOLUNTARY COMPLIANCE
33772,,VOLUNTARY COMPLIANCE
33773,PASSED,VOLUNTARY COMPLIANCE
33774,PASSED,VOLUNTARY COMPLIANCE
33775,PASSED,VOLUNTARY COMPLIANCE
33776,PASSED,VOLUNTARY COMPLIANCE
33777,PASSED,VOLUNTARY COMPLIANCE
33778,PASSED,ADMINISTRATIVE CLOSURE
33779,PASSED,VOLUNTARY COMPLIANCE
33780,PASSED,VOLUNTARY COMPLIANCE
33781,PASSED,ENFORCED COMPLIANCE
33782,PASSED,ADMINISTRATIVE CLOSURE
33783,PASSED,VOLUNTARY COMPLIANCE
33784,,ADMINISTRATIVE CLOSURE
33785,PASSED,VOLUNTARY COMPLIANCE
33786,PASSED,VOLUNTARY COMPLIANCE
33787,PASSED,VOLUNTARY COMPLIANCE
33788,PASSED,VOLUNTARY COMPLIANCE
33789,PASSED,VOLUNTARY COMPLIANCE
33790,PASSED,VOLUNTARY COMPLIANCE
33791,FAILED,ADMINISTRATIVE CLOSURE
33792,,ENFORCED COMPLIANCE
33793,PASSED,ADMINISTRATIVE CLOSURE
33794,PASSED,VOLUNTARY COMPLIANCE
33795,FAILED,ADMINISTRATIVE CLOSURE
33796,PASSED,VOLUNTARY COMPLIANCE
33797,PASSED,VOLUNTARY COMPLIANCE
33798,PASSED,VOLUNTARY COMPLIANCE
33799,PASSED,ENFORCED COMPLIANCE
33800,PASSED,VOLUNTARY COMPLIANCE
33801,PASSED,ENFORCED COMPLIANCE
33802,PASSED,VOLUNTARY COMPLIANCE
33803,PASSED,ENFORCED COMPLIANCE
33804,PASSED,VOLUNTARY COMPLIANCE
33805,PASSED,VOLUNTARY COMPLIANCE
33806,FAILED,VOLUNTARY COMPLIANCE
33807,PASSED,VOLUNTARY COMPLIANCE
33808,PASSED,VOLUNTARY COMPLIANCE
33809,PASSED,VOLUNTARY COMPLIANCE
33810,PASSED,VOLUNTARY COMPLIANCE
33811,PASSED,ENFORCED COMPLIANCE
33812,PASSED,VOLUNTARY COMPLIANCE
33813,PASSED,ADMINISTRATIVE CLOSURE
33814,PASSED,ENFORCED COMPLIANCE
33815,PASSED,ENFORCED COMPLIANCE
33816,FAILED,ADMINISTRATIVE CLOSURE
33817,PASSED,VOLUNTARY COMPLIANCE
33818,PASSED,VOLUNTARY COMPLIANCE
33819,PASSED,VOLUNTARY COMPLIANCE
33820,PASSED,VOLUNTARY COMPLIANCE
33821,FAILED,ADMINISTRATIVE CLOSURE
33822,PASSED,ADMINISTRATIVE CLOSURE
33823,PASSED,ENFORCED COMPLIANCE
33824,PASSED,ADMINISTRATIVE CLOSURE
33825,,ADMINISTRATIVE CLOSURE
33826,,ADMINISTRATIVE CLOSURE
33827,PASSED,VOLUNTARY COMPLIANCE
33828,PASSED,VOLUNTARY COMPLIANCE
33829,PASSED,ENFORCED COMPLIANCE
33830,FAILED,ADMINISTRATIVE CLOSURE
33831,PASSED,VOLUNTARY COMPLIANCE
33832,PASSED,VOLUNTARY COMPLIANCE
33833,PASSED,VOLUNTARY COMPLIANCE
33834,PASSED,VOLUNTARY COMPLIANCE
33835,PASSED,VOLUNTARY COMPLIANCE
33836,PASSED,VOLUNTARY COMPLIANCE
33837,FAILED,ADMINISTRATIVE CLOSURE
33838,PASSED,VOLUNTARY COMPLIANCE
33839,PASSED,VOLUNTARY COMPLIANCE
33840,PASSED,VOLUNTARY COMPLIANCE
33841,PASSED,VOLUNTARY COMPLIANCE
33842,PASSED,ENFORCED COMPLIANCE
33843,PASSED,VOLUNTARY COMPLIANCE
33844,PASSED,VOLUNTARY COMPLIANCE
33845,PASSED,VOLUNTARY COMPLIANCE
33846,PASSED,VOLUNTARY COMPLIANCE
33847,PASSED,VOLUNTARY COMPLIANCE
33848,PASSED,VOLUNTARY COMPLIANCE
33849,PASSED,ENFORCED COMPLIANCE
33850,PASSED,VOLUNTARY COMPLIANCE
33851,PASSED,VOLUNTARY COMPLIANCE
33852,PASSED,VOLUNTARY COMPLIANCE
33853,PASSED,VOLUNTARY COMPLIANCE
33854,PASSED,VOLUNTARY COMPLIANCE
33855,,VOLUNTARY COMPLIANCE
33856,,VOLUNTARY COMPLIANCE
33857,PASSED,ENFORCED COMPLIANCE
33858,PASSED,ENFORCED COMPLIANCE
33859,PASSED,VOLUNTARY COMPLIANCE
33860,,ENFORCED COMPLIANCE
33861,PASSED,VOLUNTARY COMPLIANCE
33862,PASSED,ENFORCED COMPLIANCE
33863,PASSED,ADMINISTRATIVE CLOSURE
33864,PASSED,VOLUNTARY COMPLIANCE
33865,PASSED,ENFORCED COMPLIANCE
33866,PASSED,VOLUNTARY COMPLIANCE
33867,FAILED,ENFORCED COMPLIANCE
33868,PASSED,ENFORCED COMPLIANCE
33869,PASSED,ENFORCED COMPLIANCE
33870,FAILED,ENFORCED COMPLIANCE
33871,PASSED,VOLUNTARY COMPLIANCE
33872,FAILED,ENFORCED COMPLIANCE
33873,PASSED,ENFORCED COMPLIANCE
33874,PASSED,VOLUNTARY COMPLIANCE
33875,PASSED,ENFORCED COMPLIANCE
33876,PASSED,ENFORCED COMPLIANCE
33877,PASSED,ENFORCED COMPLIANCE
33878,PASSED,VOLUNTARY COMPLIANCE
33879,FAILED,ADMINISTRATIVE CLOSURE
