ID,Street,Longitude,Latitude,BuildingPermit_id
25940,4455 SHILSHOLE AVE NW,-122.37578568,47.66115206,
25941,8303 DIBBLE AVE NW,-122.36756749,47.68927878,
25942,12009 PINEHURST WAY NE,-122.31178639,47.71626196,
25943,5546 21ST AVE S,-122.30597673,47.55201705,
25944,1501 4TH AVE,-122.3374679,47.6102272,
25945,2612 45TH AVE SW,-122.38895914,47.5807613,
25946,4455 SHILSHOLE AVE NW,-122.37578568,47.66115206,
25947,2304 WALNUT AVE SW,-122.3824421,47.58337294,
25948,2100 NE 140TH ST,-122.30612761,47.73077671,
25949,5614 22ND AVE NW,-122.38421886,47.6698497,
25950,1818 N 137TH ST,-122.33601787,47.72886267,
25951,1818 N 137TH ST,-122.33601787,47.72886267,
25952,4811C S GRAHAM ST,-122.27238164,47.54525923,
25953,401 BROADWAY E,-122.32151349,47.62256702,
25954,11545 8TH AVE NE,-122.32096301,47.71353032,
25955,11027 MARINE VIEW DR SW,-122.3812649,47.50386162,
25956,6710 GREENWOOD AVE N,-122.3549963,47.67816809,
25957,701 DEXTER AVE N,-122.34288192,47.62567031,
25958,221 MINOR AVE N,-122.33325022,47.62033328,
25959,521 2ND AVE W,-122.35973583,47.62397513,
25960,609 W MERCER PL,-122.36532083,47.62539296,
25961,601 W MERCER PL,-122.36514852,47.62531247,
25962,617 W MERCER PL,-122.36559895,47.62544351,
25963,800 OCCIDENTAL AVE S,-122.33160773,47.59544395,
25964,2306 WALNUT AVE SW,-122.38243656,47.58329001,
25965,2304 WALNUT AVE SW,-122.3824421,47.58337294,
25966,12741 LAKE CITY WAY NE,-122.29381839,47.72254352,
25967,3043 NW 69TH ST,-122.3975368,47.6785508,
25968,3043 NW 69TH ST,-122.3975368,47.6785508,
25969,801 2ND AVE,-122.33448205,47.60370224,
25970,1715 NW 58TH ST,-122.37948321,47.67062562,
25971,3006 E HOWELL ST,-122.29324633,47.61779756,
25972,3912 CORLISS AVE N,-122.33112537,47.65473496,
25973,5043 21ST AVE NE,-122.30583556,47.66615667,
25974,750 S HOMER ST,-122.32201061,47.55121397,
25975,9519 4TH AVE NW,-122.36268642,47.69855426,
25976,2101 E YESLER WAY,-122.30478239,47.6013259,
25977,1521 NW 50TH ST,-122.37743046,47.66475912,
25978,8301 32ND AVE NW,-122.39892537,47.68852911,
25979,81 UNIVERSITY ST,-122.33874843,47.60655473,
25980,612 S LUCILE ST,-122.32620607,47.55354321,
25981,803 36TH AVE E,-122.28723,47.62637549,
25982,172 HIGHLAND DR,-122.35313162,47.63000902,
25983,1100 E UNION ST,-122.31771641,47.61310152,
25984,6026 45TH AVE SW,-122.38954288,47.54770865,
25985,418 NE 92ND ST,-122.32385861,47.69607239,
25986,3331 LAKEWOOD AVE S,-122.28215138,47.57243301,
25987,2325 NW MARKET ST,-122.38735523,47.66850259,
25988,1319 N 40TH ST,-122.34144131,47.65538909,
25989,2614 3RD AVE N,-122.35153189,47.6437073,
25990,4102 51ST AVE NE,-122.27171241,47.65822688,
25991,2745 NE 97TH ST,-122.29688206,47.69914136,
25992,1701 N 45TH ST,-122.33696366,47.66122497,
25993,3424 NW MARKET ST,-122.40207804,47.6688265,
25994,3426 NW MARKET ST,-122.40209204,47.66887809,
25995,821 2ND AVE,-122.33498562,47.60403796,
25996,4200 S JUNEAU ST,-122.28047899,47.54989599,
25997,3648 44TH AVE SW,-122.38779896,47.57059227,
25998,3534 INTERLAKE AVE N,-122.34113357,47.65023347,
25999,206 5TH AVE N,-122.34734191,47.62006091,
26000,500 JOHN ST,-122.34734195,47.61992997,
26001,1600 E JOHN ST,-122.3109631,47.61991155,
26002,5967 WILSON AVE S,-122.26379258,47.54796512,
26003,8727 PHINNEY AVE N,-122.35414135,47.69321735,
26004,4800 SAND POINT WAY NE,-122.28147251,47.66231885,
26005,600 PINE ST,-122.33532762,47.61289807,
26006,4800 SAND POINT WAY NE,-122.28147251,47.66231885,
26007,3014 E HOWELL ST,-122.29274404,47.61778551,
26008,1913 E ALDER ST,-122.3069104,47.60413604,
26009,2500 WESTLAKE AVE N,-122.34220382,47.64306689,
26010,2500 WESTLAKE AVE N,-122.34220382,47.64306689,
26011,623 N 64TH ST,-122.35038325,47.67510989,
26012,14343 15TH AVE NE,-122.31309023,47.73322611,
26013,7521 LINDEN AVE N,-122.34735865,47.6838668,
26014,914 18TH AVE E,-122.30832775,47.62736414,
26015,3808 39TH AVE SW,-122.38105075,47.56987655,
26016,2236 3RD AVE,-122.34447326,47.61470336,
26017,10326 LAKE CITY WAY NE,-122.30129489,47.70385835,
26018,3737 SW IDA ST,-122.38097083,47.53404366,
26019,3611 57TH PL SW,-122.40577326,47.57192885,
26020,4521 CORLISS AVE N,-122.33168754,47.66210183,
26021,4512 UNIVERSITY WAY NE,-122.31283792,47.66163101,
26022,22 JOHN ST,-122.35604217,47.61989776,
26023,5515 31ST AVE NE,-122.29416164,47.6689979,
26024,528 PONTIUS AVE N,-122.33143982,47.62383597,
26025,111 W HIGHLAND DR,-122.35860904,47.62936718,
26026,2022 32ND AVE S,-122.2916796,47.58446997,
26027,720 3RD AVE,-122.33226664,47.60411459,
26028,1601 9TH AVE,-122.3325012,47.61357841,
26029,8731 PHINNEY AVE N,-122.35424096,47.69333241,
26030,1450 E REPUBLICAN ST,-122.31338595,47.62339176,
26031,2132 BROADMOOR DR E,-122.28888771,47.6389302,
26032,1518 1ST AVE S,-122.33370691,47.58959018,
26033,7917 15TH AVE SW,-122.35427171,47.53130132,
26034,2505 2ND AVE,-122.34845928,47.61534104,
26035,98 UNION ST,-122.3397908,47.6080525,
26036,4540 SAND POINT WAY NE,-122.28559871,47.66169267,
26037,330 NW 49TH ST,-122.36213015,47.66457099,
26038,6340 4TH AVE NE,-122.32421876,47.67556597,
26039,1424 N 53RD ST,-122.33888021,47.66733332,
26040,5260 16TH AVE NE,-122.31047504,47.6681588,
26041,7348 30TH AVE SW,-122.37091154,47.53594192,
26042,3220 SW GENESEE ST,-122.37479877,47.56530748,
26043,4223 50TH AVE S,-122.27116376,47.56448494,
26044,904 DEXTER AVE N,-122.34225913,47.62725388,
26045,1135 S WEBSTER ST,-122.31789882,47.53493219,
26046,7509 9TH AVE NW,-122.36860785,47.68359267,
26047,5419 35TH AVE S,-122.28959719,47.55280805,
26048,8016 17TH AVE NE,-122.30971678,47.6872133,
26049,1223 E CHERRY ST,-122.31587096,47.60786745,
26050,2428 E ROY ST,-122.29981653,47.62536129,
26051,5014 15TH AVE NE,-122.31164732,47.66536616,
26052,86 PINE ST,-122.34139055,47.60997316,
26053,4019 42ND AVE S,-122.28114113,47.56733248,
26054,2411 WICKSTROM PL SW,-122.4022306,47.58183469,
26055,3823 NE 91ST ST,-122.28691447,47.69435601,
26056,2701 1ST AVE,-122.35127231,47.61581013,
26057,999 3RD AVE,-122.33428775,47.60505199,
26058,401 NE NORTHGATE WAY,-122.32378343,47.70825431,
26059,6515 5TH AVE NE,-122.32392033,47.67617387,
26060,549 S DAWSON ST,-122.32751234,47.5551586,
26061,115 18TH AVE E,-122.30912814,47.61900366,
26062,3010 NW 73RD ST,-122.39634034,47.68188549,
26063,1101 MADISON ST,-122.32426736,47.6092117,
26064,2005 5TH AVE,-122.33960841,47.61362144,
26065,1732 N 122ND ST,-122.33576853,47.71747094,
26066,2750 W COMMODORE WAY,-122.3935923,47.66308139,
26067,100 23RD AVE S,-122.30155991,47.60104961,
26068,228 S SPOKANE ST,-122.32986105,47.57196155,
26069,1305 E HOWELL ST,-122.31522126,47.61742194,
26070,130 NE 57TH ST,-122.32680204,47.67034621,
26071,132 NE 59TH ST,-122.32673123,47.6717885,
26072,7100 42ND AVE S,-122.28027705,47.53857162,
26073,6739 36TH AVE SW,-122.37817688,47.54168567,
26074,2114 1ST AVE W,-122.35778712,47.6377603,
26075,7528 43RD AVE S,-122.27839905,47.53440207,
26076,2756 NE 94TH ST,-122.29623913,47.69679858,
26077,200 PIKE ST,-122.33880332,47.60967896,
26078,909 15TH AVE E,-122.31292971,47.62724575,
26079,2336 NW BLUE RIDGE DR,-122.38641388,47.70333111,
26080,7524 43RD AVE S,-122.27896204,47.5344055,
26081,7526 43RD AVE S,-122.27876339,47.53441776,
26082,1512 29TH AVE,-122.29458198,47.61457745,
26083,5950 DELRIDGE WAY SW,-122.36215553,47.54862535,
26084,824 W DRAVUS ST,-122.36812084,47.64843683,
26085,1818 8TH AVE W,-122.36737369,47.63540024,
26086,3712 36TH AVE SW,-122.37684338,47.5707499,
26087,3910 W BRIARCLIFF LN,-122.40781935,47.64813347,
26088,3911 W DRAVUS ST,-122.40782435,47.64845595,
26089,2101 7TH AVE,-122.33938109,47.61586972,
26090,2101 7TH AVE,-122.33938109,47.61586972,
26091,2210 N 45TH ST,-122.33198633,47.66154155,
26092,8050 14TH AVE NW,-122.37389462,47.68838655,
26093,600 1ST AVE N,-122.35522401,47.62477038,
26094,7406 GREENWOOD AVE N,-122.35507043,47.68285646,
26095,1215 NE 64TH ST,-122.31502132,47.67479187,
26096,4541 S ORCAS ST,-122.27580233,47.55100293,
26097,2837 S JUNEAU ST,-122.29527761,47.54971626,
26098,333 ELLIOTT AVE W,-122.3618987,47.62101614,
26099,5520 RAINIER AVE S,-122.27776373,47.552256,
26100,1901 NE 135TH ST,-122.30870333,47.72641849,
26101,3800 MONTLAKE BLVD NE,-122.30299334,47.65064964,
26102,4549 55TH AVE NE,-122.26908343,47.66263292,
26103,5717 LATONA AVE NE,-122.32587637,47.67072203,
26104,6838 18TH AVE NE,-122.30852186,47.67877024,
26105,1400 S MAIN ST,-122.31352847,47.60054962,
26106,325 9TH AVE,-122.32378355,47.60399886,
26107,1424 4TH AVE,-122.33611725,47.61005381,
26108,1424 4TH AVE,-122.33611725,47.61005381,
26109,2347 MINOR AVE E,-122.3286364,47.6411172,
26110,8007 45TH AVE NE,-122.28022606,47.68685432,
26111,1200 5TH AVE,-122.3330673,47.60842584,
26112,8751 29TH AVE NW,-122.39459956,47.69334043,
26113,2019 NW MARKET ST,-122.38336025,47.66845738,
26114,601 UNION ST,-122.33207691,47.610431,
26115,619 E PINE ST,-122.32373639,47.6150864,
26116,1400 39TH AVE E,-122.28236158,47.63117596,
26117,6300 LANHAM PL SW,-122.37237005,47.5461701,
26118,1201 4TH AVE,-122.33481388,47.60765132,
26119,2124 4TH AVE,-122.34218155,47.614603,
26120,324 26TH AVE,-122.29865221,47.60505478,
26121,4435 RENTON AVE S,-122.29236296,47.56364038,
26122,4431 RENTON AVE S,-122.29238181,47.56370358,
26123,4439 RENTON AVE S,-122.29234392,47.56353025,
26124,4501 RAINIER AVE S,-122.28806378,47.56271214,
26125,2324 MAGNOLIA BLVD W,-122.40848878,47.6384347,
26126,10721 DURLAND AVE NE,-122.27866448,47.70785837,
26127,6001 6TH AVE S,-122.32820725,47.5491289,
26128,10700 MERIDIAN AVE N,-122.33280488,47.70732449,
26129,810 VIRGINIA ST,-122.3365819,47.61624047,
26130,2728 NE 100TH ST,-122.29734416,47.70158658,
26131,6900 WEEDIN PL NE,-122.32201451,47.67930699,
26132,401 NE NORTHGATE WAY,-122.32378343,47.70825431,
26133,8747 PHINNEY AVE N,-122.35425331,47.69372653,
26134,606 E PINE ST,-122.32416206,47.61560233,
26135,107 PINE ST,-122.34039035,47.60973137,
26136,714 E PIKE ST,-122.32272831,47.61445083,
26137,4447 RENTON AVE S,-122.29230935,47.56330875,
26138,1560 N 115TH ST,-122.3355747,47.7137519,
26139,9034 15TH AVE NW,-122.37620823,47.69536188,
26140,714 E PIKE ST,-122.32272831,47.61445083,
26141,624 NW 54TH ST,-122.36445509,47.66812181,
26142,6125 28TH AVE S,-122.29718146,47.54688071,
26143,12004 10TH AVE NW,-122.36912356,47.71625654,
26144,1015 34TH AVE E,-122.28850689,47.62784733,
26145,7531 9TH AVE NW,-122.3686259,47.68423143,
26146,2347 34TH AVE S,-122.29008238,47.58112764,
26147,924 25TH AVE,-122.29989307,47.61083574,
26148,1400 BOREN AVE,-122.32801269,47.61266541,
26149,800 STEWART ST,-122.33520737,47.61524465,
26150,1711 EVERGREEN PL,-122.28289137,47.61681335,
26151,4443 RENTON AVE S,-122.29230391,47.56343323,
26152,14101 AURORA AVE N,-122.34677585,47.73113034,
26153,4340 CHEASTY BLVD S,-122.30390217,47.56089621,
26154,5512 S WILLOW ST,-122.26388551,47.54091458,
26155,8523 12TH AVE NW,-122.37170499,47.69143979,
26156,1114 SUNSET AVE SW,-122.38691051,47.59278525,
26157,1121 16TH AVE,-122.31201285,47.61218571,
26158,7702 DELRIDGE WAY SW,-122.36011201,47.53355155,
26159,9811 15TH AVE NE,-122.31278881,47.70072612,
26160,1144 10TH AVE E,-122.31979327,47.62989196,
26161,3003 S JUDKINS ST,-122.29302507,47.59203856,
26162,528 PONTIUS AVE N,-122.33143982,47.62383597,
26163,741 HARVARD AVE E,-122.32268625,47.62629031,
26164,2020 NW 83RD ST,-122.3828545,47.68885838,
26165,1032 6TH AVE S,-122.32570265,47.59364326,
26166,1128 N 90TH ST,-122.34308463,47.69432842,
26167,1101 ALASKAN WAY,-122.33994833,47.60479324,
26168,6821 43RD AVE NE,-122.28257786,47.67821976,
26169,5359 SW MANNING ST,-122.40226698,47.57162833,
26170,415 N 117TH ST,-122.35351457,47.7138803,
26171,5922 51ST PL S,-122.26718286,47.54872237,
26172,8230 5TH AVE S,-122.3277282,47.52878346,
26173,3420 NW MARKET ST,-122.4019692,47.66889485,
26174,3420 NW MARKET ST,-122.4019692,47.66889485,
26175,3422 NW MARKET ST,-122.40196156,47.66881606,
26176,3716 BELVIDERE AVE SW,-122.37900668,47.57065379,
26177,1502 E YESLER WAY,-122.31255532,47.60189215,
26178,431 BROADWAY E,-122.32151349,47.62256702,
26179,2001 8TH AVE,-122.33727143,47.61578904,
26180,551 BOREN AVE N,-122.33620465,47.62406618,
26181,6515 16TH AVE SW,-122.35518886,47.54412733,
26182,3551 NE 88TH ST,-122.28841727,47.69217234,
26183,3827 E CROCKETT ST,-122.28286118,47.63719044,
26184,601 N 34TH ST,-122.35025575,47.64942787,
26185,807 HIAWATHA PL S,-122.31024724,47.59558106,
26186,3800 SW FINDLAY ST,-122.38020583,47.55257901,
26187,6548 11TH AVE NW,-122.37066045,47.67740288,
26188,2000 W BARRETT ST,-122.38243443,47.64676018,
26189,3713 SW 100TH ST,-122.37981871,47.51351042,
26190,423 LAKE WASHINGTON BLVD E,-122.28693552,47.62294573,
26191,3400 FREMONT AVE N,-122.34944787,47.64983747,
26192,125 NW 135TH PL,-122.35918445,47.72713595,
26193,603 26TH AVE E,-122.29900204,47.62453765,
26194,8505 GREENWOOD AVE N,-122.35552997,47.69073005,
26195,713 N 138TH ST,-122.34925277,47.72891978,
26196,9418 12TH AVE SW,-122.35039508,47.51851156,
26197,5081 57TH AVE S,-122.26298333,47.55495332,
26198,1007 1ST AVE,-122.33681077,47.60480378,
26199,4815 3RD AVE NW,-122.36102693,47.66417905,
26200,1001 ALASKAN WAY,-122.33959335,47.60410271,
26201,5011 26TH AVE S,-122.29946155,47.55692378,
26202,1610 3RD AVE W,-122.36076921,47.6339383,
26203,3023 11TH AVE W,-122.37178203,47.64752421,
26204,6413 NE WINDERMERE RD,-122.25926621,47.66909274,
26205,705 5TH AVE S,-122.32808465,47.59634748,
26206,1910 E UNION ST,-122.30700772,47.61310517,
26207,2653 SW YANCY ST,-122.3678228,47.56749174,
26208,2001 W GARFIELD ST,-122.38282969,47.63100625,
26209,7541 14TH AVE NW,-122.37469039,47.6843168,
26210,1601 3RD AVE,-122.33948065,47.61101275,
26211,5813 AIRPORT WAY S,-122.31845021,47.55040757,
26212,5741 60TH AVE NE,-122.26375858,47.67120901,
26213,3520 NE 89TH ST,-122.28936984,47.6935412,
26214,100 N 85TH ST,-122.35734593,47.69112475,
26215,1400 NE 86TH ST,-122.31339432,47.69141274,
26216,1623 14TH AVE,-122.31465128,47.61607339,
26217,6616 FLORA AVE S,-122.31996472,47.54355843,
26218,114 REPUBLICAN ST,-122.35456609,47.62361985,
26219,1703 36TH AVE S,-122.28715143,47.58750292,
26220,3827 E CROCKETT ST,-122.28286118,47.63719044,
26221,1829 24TH AVE,-122.3016271,47.61856609,
26222,1831 24TH AVE,-122.30141491,47.61856836,
26223,3935 9TH AVE S,-122.32180347,47.56820679,
26224,1906 NE 45TH ST,-122.30689199,47.66149773,
26225,3939 LAKE WASHINGTON BLVD S,-122.27276436,47.56797295,
26226,4608 LAKE WASHINGTON BLVD S,-122.26727866,47.56173976,
26227,2617 E VALLEY ST,-122.29791826,47.62572436,
26228,13030 LINDEN AVE N,-122.34698741,47.72435767,
26229,119 15TH AVE,-122.3131416,47.60233927,
26230,13041 39TH AVE NE,-122.28679887,47.72423633,
26231,4421 55TH AVE NE,-122.26919656,47.66072577,
26232,1009 5TH AVE W,-122.36346606,47.62805575,
26233,1100 2ND AVE,-122.33582172,47.60642294,
26234,1001 4TH AVE,-122.33389399,47.60615304,
26235,2563 34TH AVE W,-122.40136246,47.64304439,
26236,8739 12TH AVE NW,-122.37170856,47.69321106,
26237,411 ERIE AVE,-122.28484097,47.60548179,
26238,1107 1ST AVE,-122.33747479,47.60551765,
26239,2833 NE 107TH ST,-122.29674188,47.70650412,
26240,8832 9TH AVE NW,-122.36830507,47.6938151,
26241,1016 6TH AVE N,-122.34461446,47.62854217,
26242,9036 15TH AVE NW,-122.37621095,47.69545337,
26243,6334 RAINIER AVE S,-122.27439736,47.54557379,
26244,3512 NE 97TH ST,-122.29002733,47.69962074,
26245,220 E EDGAR ST,-122.32490365,47.64467797,
26246,8920 SAND POINT WAY NE,-122.27170025,47.6934017,
26247,5131 NE LAURELCREST LN,-122.27106361,47.65663582,
26248,325 9TH AVE,-122.32378355,47.60399886,
26249,3833 LINDEN AVE N,-122.34892837,47.65376814,
26250,8818 DIBBLE AVE NW,-122.36704353,47.69348653,
26251,809 32ND AVE,-122.29181592,47.60961537,
26252,9921 TRITON DR NW,-122.39064479,47.70146302,
26253,1031 23RD AVE E,-122.30273066,47.62837577,
26254,3201 WEST LAURELHURST DR NE,-122.27854593,47.65164164,
26255,2428 5TH AVE W,-122.36335095,47.64053333,
26256,7014 BROOKLYN AVE NE,-122.31416187,47.67992981,
26257,1918 8TH AVE,-122.33581767,47.61540055,
26258,1918 8TH AVE,-122.33581767,47.61540055,
26259,1239 NE 92ND ST,-122.31314744,47.69561515,
26260,8739 12TH AVE NW,-122.37170856,47.69321106,
26261,9709 3RD AVE NE,-122.32681835,47.69917859,
26262,5304 WALLINGFORD AVE N,-122.33611582,47.66744676,
26263,3932 42ND AVE S,-122.28045053,47.56779619,
26264,6605 13TH AVE S,-122.31627889,47.54277352,
26265,5814 WOODLAWN AVE N,-122.33617524,47.67181372,
26266,1730 46TH AVE SW,-122.39005683,47.58720035,
26267,2115 E TERRACE ST,-122.30428618,47.60505426,
26268,5200 S FARRAR ST,-122.2679116,47.5557664,
26269,670 WASHINGTON AVE,-122.41280444,47.65826555,
26270,8812 24TH AVE SW,-122.36288875,47.52417066,
26271,5964 6TH AVE S,-122.32537607,47.54948721,
26272,900 UNIVERSITY ST,-122.32933488,47.61089077,
26273,2351 MINOR AVE E,-122.32880021,47.64123324,
26274,118 NE 64TH ST,-122.32724882,47.67535198,
26275,1130 BROADWAY,-122.32029543,47.61248941,
26276,5240 UNIVERSITY WAY NE,-122.31273275,47.66761574,
26277,1738 NE 88TH ST,-122.3078544,47.69227675,
26278,9306 52ND AVE S,-122.26719404,47.51878509,
26279,1105 SPRING ST,-122.32529486,47.61007455,
26280,1236 NE 102ND ST,-122.31350267,47.70251031,
26281,500 1ST AVE S,-122.33370435,47.59810304,
26282,1026 NE 64TH ST,-122.31643605,47.6751375,
26283,4714 RAINIER AVE S,-122.28581275,47.56029176,
26284,2510 BEACON AVE S,-122.31307362,47.58064528,
26285,4761 41ST AVE NE,-122.28393959,47.66476705,
26286,1860 41ST AVE E,-122.27939797,47.63669947,
26287,12003 BURKE AVE N,-122.33582935,47.71614089,
26288,3451 NW 64TH ST,-122.40327455,47.67467745,
26289,1211 E ALDER ST,-122.31548619,47.60423386,
26290,1961 22ND AVE E,-122.30513424,47.6374781,
26291,3211 42ND AVE W,-122.41107866,47.64900925,
26292,423 W REPUBLICAN ST,-122.36301902,47.62315706,
26293,615 S HOLGATE ST,-122.32512152,47.58553216,
26294,401 LENORA ST,-122.3404839,47.61375349,
26295,1012 NE 55TH ST,-122.31676011,47.66876791,
26296,801 NW 42ND ST,-122.3673774,47.65742376,
26297,6748 18TH AVE SW,-122.35675428,47.54131713,
26298,1959 NE PACIFIC ST,-122.30908696,47.65034994,
26299,929 N NORTHLAKE WAY,-122.34601332,47.64845447,
26300,8313 GREENWOOD AVE N,-122.35551439,47.68968557,
26301,2601 NE 46TH ST,-122.29926621,47.6615389,
26302,6122 28TH AVE S,-122.29661903,47.54687912,
26303,11 VINE ST,-122.35130478,47.61351706,
26304,7525 BAGLEY AVE N,-122.33194547,47.68424915,
26305,2028 33RD AVE S,-122.29057112,47.58425371,
26306,3625 RENTON AVE S,-122.29634915,47.57065382,
26307,3647 RENTON AVE S,-122.29625805,47.57046432,
26308,3617 RENTON AVE S,-122.29643458,47.5708086,
26309,1123 23RD AVE,-122.30313998,47.61220565,
26310,1800 9TH AVE,-122.33304514,47.61517062,
26311,1800 9TH AVE,-122.33304514,47.61517062,
26312,1800 9TH AVE,-122.33304514,47.61517062,
26313,1800 9TH AVE,-122.33304514,47.61517062,
26314,2600 SW THISTLE ST,-122.36616939,47.52863786,
26315,9026 3RD AVE NW,-122.36040248,47.69506279,
26316,230 M L KING JR WAY E,-122.29583706,47.62109782,
26317,6032 33RD AVE NE,-122.29192954,47.67313809,
26318,7730 15TH AVE NW,-122.37643793,47.68625663,
26319,632 13TH AVE E,-122.31531167,47.62521663,
26320,7015 BEACH DR SW,-122.39656448,47.54002541,
26321,7018 BEACH DR SW,-122.39612127,47.54009788,
26322,3528 S FERDINAND ST,-122.28713011,47.55818484,
26323,620 W LEE ST,-122.3654343,47.63158651,
26324,1601 S KING ST,-122.31135554,47.59811484,
26325,1420 5TH AVE,-122.33467931,47.6105508,
26326,6824 24TH AVE NE,-122.30147051,47.67840339,
26327,6514 51ST AVE NE,-122.27261965,47.67626881,
26328,500 FAIRVIEW AVE N,-122.33409713,47.62345613,
26329,1201 3RD AVE,-122.33612134,47.60723772,
26330,801 2ND AVE,-122.33448205,47.60370224,
26331,824 E PIKE ST,-122.32101914,47.61426194,
26332,2143 6TH AVE,-122.34042541,47.61531295,
26333,11222 ROOSEVELT WAY NE,-122.31739508,47.71028288,
26334,3822 E CROCKETT ST,-122.28301577,47.6376087,
26335,101 NE NORTHLAKE WAY,-122.32705273,47.6533135,
26336,1120 20TH AVE S,-122.30563322,47.59208954,
26337,1124 20TH AVE S,-122.30551843,47.59207436,
26338,1131 21ST AVE S,-122.30538295,47.59207374,
26339,507 NE NORTHGATE WAY,-122.32257041,47.70833581,
26340,920 ELLIOTT AVE W,-122.36906597,47.6274056,
26341,2505 13TH AVE W,-122.37386967,47.64088436,
26342,600 UNIVERSITY ST,-122.33230646,47.60967252,
26343,2537 34TH AVE S,-122.29009113,47.57983336,
26344,11728 2ND AVE NW,-122.35919476,47.7150205,
26345,1906 BIGELOW AVE N,-122.34760865,47.63609957,
26346,1419 30TH AVE,-122.2940152,47.61353964,
26347,2600 SW BARTON ST,-122.36628417,47.52254474,
26348,715 CHERRY ST,-122.3268288,47.60548989,
26349,13212 42ND AVE NE,-122.28231147,47.72504237,
26350,13218 42ND AVE NE,-122.28225699,47.72518662,
26351,6734 40TH AVE S,-122.28191753,47.54126174,
26352,3624 22ND AVE SW,-122.36091004,47.57064425,
26353,200 W MERCER ST,-122.35966766,47.62498023,
26354,3814 NE 93RD ST,-122.28723811,47.6961777,
26355,4515 BURKE AVE N,-122.33541286,47.66188788,
26356,200 W MERCER ST,-122.35966766,47.62498023,
26357,1111 E MADISON ST,-122.31711333,47.61234065,
26358,3812 NE 93RD ST,-122.28742185,47.69618203,
26359,1250 1ST AVE S,-122.33355833,47.59085645,
26360,1700 WESTLAKE AVE N,-122.33969801,47.63376599,
26361,3267 31ST AVE SW,-122.37258879,47.57461246,
26362,1738 NE 88TH ST,-122.3078544,47.69227675,
26363,4710 UNIVERSITY WAY NE,-122.31267151,47.66321856,
26364,515 N 81ST ST,-122.35180411,47.68750378,
26365,4701 WOODLAND PARK AVE N,-122.34487491,47.66308519,
26366,4200 SW MANNING ST,-122.38603932,47.57139026,
26367,2821 2ND AVE,-122.35142365,47.61707021,
26368,4200 SW MANNING ST,-122.38603932,47.57139026,
26369,2549 34TH AVE W,-122.4013762,47.64263045,
26370,4200 SW MANNING ST,-122.38603932,47.57139026,
26371,5406 6TH AVE NW,-122.36305014,47.66819985,
26372,3413 13TH AVE W,-122.37387672,47.65081604,
26373,1600 E JEFFERSON ST,-122.31122887,47.60649299,
26374,905 N 128TH ST,-122.34745179,47.7219642,
26375,2821 2ND AVE,-122.35142365,47.61707021,
26376,2423 9TH AVE W,-122.36926393,47.64030129,
26377,2303 NW 96TH ST,-122.38556906,47.69879874,
26378,5704 KENWOOD PL N,-122.33628686,47.67137871,
26379,3396 46TH AVE NE,-122.27769627,47.65396642,
26380,8515 53RD AVE NE,-122.27223848,47.69110383,
26381,6788 48TH AVE SW,-122.39595621,47.54084988,
26382,528 1ST AVE S,-122.33370217,47.59731453,
26383,1900 N 55TH ST,-122.33462769,47.6688417,
26384,7050 56TH AVE NE,-122.26784664,47.68083338,
26385,8412 20TH AVE SW,-122.3587573,47.52784191,
26386,2917 NE BLAKELEY ST,-122.29636489,47.66537016,
26387,1200 5TH AVE,-122.3330673,47.60842584,
26388,999 3RD AVE,-122.33428775,47.60505199,
26389,944 11TH AVE E,-122.31763951,47.62806023,
26390,6526 17TH AVE NW,-122.37868604,47.6767499,
26391,1503 S WALKER ST,-122.31313375,47.58354163,
26392,1201 NE CAMPUS PKWY,-122.31531337,47.65577925,
26393,2504 S JACKSON ST,-122.29967001,47.59950383,
26394,516 23RD AVE E,-122.30217778,47.62372865,
26395,2423 E GALER ST,-122.30075584,47.63213539,
26396,2638 38TH AVE W,-122.40562399,47.64422693,
26397,1511 N 41ST ST,-122.33916989,47.6566721,
26398,5051 7TH AVE NE,-122.32089066,47.66659027,
26399,4201 NE 105TH ST,-122.28238702,47.70449123,
26400,1038 34TH AVE E,-122.28775516,47.62857971,
26401,4533 S KENNY ST,-122.27503756,47.54896114,
26402,700 FAIRVIEW AVE N,-122.33390848,47.62572461,
26403,3480 27TH AVE W,-122.39093658,47.65140205,
26404,605 5TH AVE S,-122.32814922,47.59705429,
26405,1600 7TH AVE,-122.33431726,47.61317008,
26406,5303 S FERDINAND ST,-122.26665811,47.55796226,
26407,4920 NE 65TH ST,-122.27506107,47.67597472,
26408,506 2ND AVE,-122.33175459,47.60198365,
26409,506 2ND AVE,-122.33175459,47.60198365,
26410,1919 31ST AVE S,-122.29331976,47.58566762,
26411,2034 NW 56TH ST,-122.38369343,47.66974407,
26412,4629 50TH AVE S,-122.27103172,47.56084184,
26413,713 16TH AVE E,-122.31170122,47.62568742,
26414,4608 3RD AVE NW,-122.36048194,47.66272552,
26415,336 N 70TH ST,-122.35376106,47.67982157,
26416,611 W DRAVUS ST,-122.36483979,47.64813078,
26417,4501 RAINIER AVE S,-122.28806378,47.56271214,
26418,4041 ROOSEVELT WAY NE,-122.31815084,47.65646419,
26419,119 19TH AVE,-122.30806759,47.60251695,
26420,4330 31ST AVE S,-122.29350643,47.56477683,
26421,400 PINE ST,-122.33718625,47.61192997,
26422,400 PINE ST,-122.33718625,47.61192997,
26423,2034 NW 56TH ST,-122.38369343,47.66974407,
