id,street,longitude,latitude,applicant_id
5942,1110 M L KING JR WAY S,-122.29731277,47.59300091,
5943,9748 4TH AVE NW,-122.36151627,47.70122468,
5944,5235 11TH AVE NE,-122.31659426,47.66744646,
5945,6022 18TH AVE SW,-122.35678768,47.54753521,
5946,5915 BEACH DR SW,-122.39798565,47.54974535,
5947,9744 4TH AVE NW,-122.36174956,47.70106446,
5948,8125 48TH AVE S,-122.27299897,47.52947083,
5949,2365 NW 75TH ST,-122.38708848,47.68302683,
5950,2614 S JUDKINS ST,-122.29830787,47.59218872,
5951,3838 INTERLAKE AVE N,-122.3410888,47.65384706,
5952,1919 QUEEN ANNE AVE N,-122.35739732,47.6366287,
5953,2103 QUEEN ANNE AVE N,-122.35725512,47.63734825,
5954,202 WESTLAKE AVE N,-122.33808797,47.62004449,
5955,3206 21ST AVE W,-122.38309974,47.64876716,
5956,6053 CALIFORNIA AVE SW,-122.38747187,47.54700925,
5957,2400 E HELEN ST,-122.30146138,47.62836507,
5958,3606 WOODLAND PARK AVE N,-122.34349152,47.6508274,
5959,1208 S MASSACHUSETTS ST,-122.31675405,47.58856612,
5960,200 OCCIDENTAL AVE S,-122.33248857,47.60039583,
5961,9217 36TH AVE S,-122.28754872,47.52107481,
5962,6810 50TH AVE NE,-122.27401405,47.67795501,
5963,2601 SW ADAMS ST,-122.36563139,47.56593625,
5964,10711 GREENWOOD AVE N,-122.35587251,47.70722031,
5965,5253 16TH AVE SW,-122.3551159,47.55459879,
5966,5045 30TH AVE S,-122.29456765,47.55594303,
5967,10033 55TH AVE S,-122.26568042,47.51107829,
5968,3410 BURKE AVE N,-122.33478647,47.64838204,
5969,1409 33RD AVE,-122.29059546,47.61323832,
5970,222 NW 45TH ST,-122.36006153,47.66169198,
5971,1985 GILMAN DR W,-122.3724392,47.63750847,
5972,214 BOSTON ST,-122.35243929,47.63858703,
5973,9239 17TH AVE SW,-122.35673367,47.51995587,
5974,1126 34TH AVE,-122.28900985,47.61243661,
5975,2310 CALIFORNIA AVE SW,-122.38592709,47.58257891,
5976,117 W KINNEAR PL,-122.35892104,47.6275626,
5977,113 W KINNEAR PL,-122.35869981,47.62755691,
5978,2831 SW DAKOTA ST,-122.36951118,47.56659921,
5979,610 MELROSE AVE E,-122.32756177,47.62462199,
5980,3410 NE 55TH ST,-122.29099468,47.66864823,
5981,1401 NW 46TH ST,-122.37402888,47.6617059,
5982,5975 EAST MARGINAL WAY S,-122.33492923,47.54824602,
5983,2930 HARVARD AVE E,-122.32174939,47.647524,
5984,4201 FREMONT AVE N,-122.35019676,47.65782521,
5985,4005 SW GRAHAM ST,-122.38364642,47.54676002,
5986,9414 LINDEN AVE N,-122.34711561,47.6973407,
5987,6215 7TH AVE NW,-122.36553117,47.67463628,
5988,6209 7TH AVE NW,-122.36552686,47.67456974,
5989,2406 E PINE ST,-122.30096151,47.61546081,
5990,12583 17TH AVE NE,-122.31117987,47.72168202,
5991,719 N 61ST ST,-122.34888789,47.67298406,
5992,4415 GREENWOOD AVE N,-122.35566593,47.66068507,
5993,5449 BALLARD AVE NW,-122.38639716,47.6683935,
5994,420 NE 73RD ST,-122.32424522,47.68154311,
5995,921 AURORA AVE N,-122.34385002,47.62788669,
5996,210 S HUDSON ST,-122.33138514,47.55768702,
5997,7756 15TH AVE NE,-122.31178808,47.68656878,
5998,1728 13TH AVE S,-122.31566091,47.58760944,
5999,10530 24TH AVE NE,-122.30194562,47.7058214,
6000,3425 33RD AVE W,-122.39985821,47.6512767,
6001,2331 E MADISON ST,-122.30138885,47.61975443,
6002,9421 ROOSEVELT WAY NE,-122.31798782,47.69740804,
6003,14396 30TH AVE NE,-122.29587509,47.73355068,
6004,518A NE 91ST ST,-122.32211468,47.69530504,
6005,429 13TH AVE E,-122.3159621,47.62281685,
6006,3820 23RD AVE SW,-122.36188273,47.56946784,
6007,2466 WESTLAKE AVE N,-122.34181307,47.64121929,
6008,1722 13TH AVE S,-122.31569754,47.58784816,
6009,225 14TH AVE E,-122.31475302,47.62078609,
6010,1418 NW 65TH ST,-122.37490329,47.67661658,
6011,6718 RAINIER AVE S,-122.27212122,47.54190178,
6012,3800 W DRAVUS ST,-122.40622249,47.64922392,
6013,505 MADISON ST,-122.3313647,47.6064785,
6014,1608 M L KING JR WAY,-122.2959083,47.6156486,
6015,7309 BEACON AVE S,-122.29312988,47.53605003,
6016,4839 S HOLLY ST,-122.27112401,47.54231995,
6017,345 N 105TH ST,-122.35334029,47.70491808,
6018,3800 S OTHELLO ST,-122.28407064,47.53827351,
6019,3528 S FERDINAND ST,-122.28713011,47.55818484,
6020,3050 31ST AVE W,-122.39663767,47.64833156,
6021,3056 31ST AVE W,-122.39663548,47.64848024,
6022,12730 33RD AVE NE,-122.29183627,47.7221746,
6023,8325 8TH AVE NW,-122.36634854,47.68989496,
6024,1715 27TH AVE,-122.29798757,47.61699117,
6025,1711 27TH AVE,-122.29771288,47.61689197,
6026,114 FLORENTIA ST,-122.35494507,47.64706071,
6027,939 M L KING JR WAY S,-122.29849258,47.59341262,
6028,1521 NW 54TH ST,-122.37718937,47.66770262,
6029,424 MINOR AVE N,-122.33259681,47.6227205,
6030,1966 THORNDYKE AVE W,-122.38889933,47.63668764,
6031,2600 E CHERRY ST,-122.29863114,47.60817061,
6032,5515 35TH AVE NE,-122.29056692,47.66899002,
6033,3608 1ST AVE NW,-122.3575118,47.65330477,
6034,2614 E UNION ST,-122.29817134,47.6133142,
6035,4656 S WILLOW ST,-122.27293195,47.54099166,
6036,6505 16TH AVE NW,-122.37807062,47.67613704,
6037,1400 6TH AVE,-122.33340046,47.61087572,
6038,2519 E UNION ST,-122.2992358,47.61270374,
6039,2525 E UNION ST,-122.29901134,47.61270904,
6040,5233 42ND AVE SW,-122.38580523,47.55473936,
6041,209 BOSTON ST,-122.35268452,47.63810809,
6042,560 WARD ST,-122.3457185,47.62818542,
6043,3825 INTERLAKE AVE N,-122.34163442,47.65345539,
6044,9000 OLSON PL SW,-122.33549478,47.52119281,
6045,2815 SW DAKOTA ST,-122.36880075,47.5667293,
6046,925 M L KING JR WAY S,-122.29823001,47.59387403,
6047,10716 19TH AVE NE,-122.30779292,47.70722336,
6048,1115 23RD AVE S,-122.30300179,47.59261301,
6049,3310 EAST LAURELHURST DR NE,-122.27719545,47.65223129,
6050,554 NE 103RD ST,-122.32069459,47.70329398,
6051,8249 5TH AVE S,-122.32883785,47.5285004,
6052,4821 S AUSTIN ST,-122.27166784,47.53443958,
6053,2403 1ST AVE N,-122.35584168,47.63978861,
6054,802 N 42ND ST,-122.34825435,47.65787141,
6055,1112 29TH AVE S,-122.29529139,47.59285891,
6056,4456 42ND AVE SW,-122.38510246,47.56342477,
6057,8800 8TH AVE SW,-122.34517944,47.5235463,
6058,3917 MIDVALE AVE N,-122.34385205,47.65449784,
6059,2520 2ND AVE,-122.34808317,47.61591323,
6060,4522 41ST AVE SW,-122.38382643,47.5621843,
6061,6515 BROOKLYN AVE NE,-122.31460708,47.67635075,
6062,2420 BIGELOW AVE N,-122.34816692,47.64062753,
6063,619 S NEVADA ST,-122.32569379,47.56461767,
6064,1127 24TH AVE S,-122.3015619,47.59229495,
6065,10201 GREENWOOD AVE N,-122.35700139,47.70345049,
6066,9317 40TH AVE NE,-122.28548459,47.69653083,
6067,2342 44TH AVE SW,-122.38730125,47.58177556,
6068,821 NW 53RD ST,-122.36723085,47.6669928,
6069,920 26TH AVE S,-122.2988382,47.59397356,
6070,908 26TH AVE S,-122.2986507,47.5942122,
6071,3109 S DAKOTA ST,-122.29209488,47.56600821,
6072,2657 PERKINS LN W,-122.41745539,47.64497443,
6073,5145 S WILLOW ST,-122.2679417,47.54044968,
6074,1700 17TH AVE E,-122.30962774,47.63564765,
6075,530 1ST AVE N,-122.35514181,47.62409517,
6076,1531 14TH AVE,-122.31462787,47.61510872,
6077,3643 46TH AVE SW,-122.39127652,47.5707785,
6078,1918 E SPRUCE ST,-122.30684112,47.60366875,
6079,4075 LETITIA AVE S,-122.29012156,47.56620624,
6080,1617 1ST AVE W,-122.35864406,47.63414289,
6081,9216 17TH AVE SW,-122.3559573,47.52046548,
6082,5044 FAUNTLEROY WAY SW,-122.38105889,47.55620524,
6083,2110 S STATE ST,-122.30455643,47.58800993,
6084,13727 MERIDIAN AVE N,-122.3345058,47.72924921,
6085,13727 MERIDIAN AVE N,-122.3345058,47.72924921,
6086,93 YESLER WAY,-122.33459879,47.60149865,
6087,1810 25TH AVE S,-122.30003794,47.58658465,
6088,3636 13TH AVE W,-122.37331294,47.65330455,
6089,5048 FAUNTLEROY WAY SW,-122.38119938,47.55606979,
6090,1225 1ST AVE,-122.33818235,47.60636058,
6091,220 26TH AVE E,-122.29830041,47.6209202,
6092,2852 14TH AVE W,-122.37465049,47.64634345,
6093,4237 S KENYON ST,-122.27907264,47.53135436,
6094,121 S RIVER ST,-122.33308141,47.54306236,
6095,2524 YALE AVE E,-122.32659644,47.64277337,
6096,8311 15TH AVE NW,-122.37728252,47.68913188,
6097,5409 26TH AVE SW,-122.36581621,47.55346551,
6098,515 10TH AVE S,-122.31985217,47.59790423,
6099,3801 EAST MARGINAL WAY S,-122.34046303,47.56852863,
6100,4802 DELRIDGE WAY SW,-122.36235296,47.55905371,
6101,9621 LINDEN AVE N,-122.34766173,47.69948436,
6102,12355 3RD AVE NE,-122.32651704,47.71925991,
6103,209 27TH AVE E,-122.29751054,47.62051353,
6104,3409 CALIFORNIA AVE SW,-122.38707203,47.57340735,
6105,2516 YALE AVE E,-122.32687388,47.64258407,
6106,1026 NE 125TH ST,-122.31700489,47.71976182,
6107,150 18TH AVE,-122.30875761,47.60279467,
6108,1514 E HOWELL ST,-122.31198007,47.6180891,
6109,1129 18TH AVE,-122.30912175,47.61236077,
6110,1741 13TH AVE S,-122.31607878,47.58782025,
6111,1739 13TH AVE S,-122.31629173,47.58734768,
6112,1400 N 80TH ST,-122.33999294,47.68704156,
6113,5138 S MYRTLE ST,-122.26838205,47.53918024,
6114,1521 1ST AVE,-122.34080637,47.60918538,
6115,11300 ROOSEVELT WAY NE,-122.31766992,47.71076292,
6116,9442 35TH AVE SW,-122.37631764,47.51807473,
6117,569 WARD PL,-122.34530462,47.62774875,
6118,424 MINOR AVE N,-122.33259681,47.6227205,
6119,14312 STONE AVE N,-122.34215256,47.73275225,
6120,1809 16TH AVE,-122.31169189,47.61803419,
6121,6739 25TH AVE SW,-122.36486692,47.54168254,
6122,4532 42ND AVE SW,-122.38513028,47.56191319,
6123,1155 VALLEY ST,-122.33390848,47.62572461,
6124,3042 21ST AVE W,-122.38310205,47.64781968,
6125,4531 41ST AVE SW,-122.38447038,47.56191017,
6126,1506 NE 76TH ST,-122.3115978,47.6841392,
6127,8606 35TH AVE NE,-122.29039286,47.69129988,
6128,3908 S KENYON ST,-122.28270633,47.53223157,
6129,1409 NE BOAT ST,-122.31392216,47.65056043,
6130,7557 31ST AVE SW,-122.37286651,47.53392102,
6131,7734 SEWARD PARK AVE S,-122.26474304,47.53312152,
6132,983 22ND AVE,-122.30397327,47.61249263,
6133,12546 33RD AVE NE,-122.29196191,47.7208226,
6134,13704 BURKE AVE N,-122.33534709,47.72885121,
6135,1216 JOHN ST,-122.33211972,47.61988696,
6136,5511 15TH AVE S,-122.3139265,47.55237789,
6137,4319 S WEBSTER ST,-122.27858859,47.5348335,
6138,3827 CARR PL N,-122.33950232,47.65353668,
6139,12529 26TH AVE NE,-122.30071425,47.72026958,
6140,12525 26TH AVE NE,-122.30110045,47.72012279,
6141,3050 SW AVALON WAY,-122.37197549,47.56632992,
6142,8953 FAUNTLEROY WAY SW,-122.39352386,47.52344201,
6143,1800 S JACKSON ST,-122.30876401,47.59938819,
6144,1017 NE 125TH ST,-122.31725414,47.71928567,
6145,2631 NW 58TH ST,-122.39153176,47.67071412,
6146,3837 21ST AVE SW,-122.36051195,47.5690903,
6147,1531 BROADWAY,-122.32109222,47.614975,
6148,2540 WESTLAKE AVE N,-122.34325279,47.64316731,
6149,2767 NW 85TH ST,-122.39278717,47.6904505,
6150,8514 NESBIT AVE N,-122.3431893,47.69111251,
6151,430 MINOR AVE N,-122.33264611,47.62293206,
6152,615 ALOHA ST,-122.3441797,47.62682495,
6153,14058 LAKE CITY WAY NE,-122.29199732,47.73191079,
6154,3803 S EDDY ST,-122.28467898,47.54520143,
6155,6575 NE WINDERMERE RD,-122.25468415,47.67175381,
6156,3805 S ANGEL PL,-122.28440036,47.54450356,
6157,8414 LINDEN AVE N,-122.34694683,47.69030391,
6158,460 N 36TH ST,-122.35307772,47.65221178,
6159,20 W ETRURIA ST,-122.35868555,47.64796907,
6160,304 W LEE ST,-122.36090729,47.6314688,
6161,3726 BEACH DR SW,-122.41008156,47.57049219,
6162,14050 1ST AVE NE,-122.32785791,47.73143645,
6163,5511 43RD AVE NE,-122.282867,47.66895144,
6164,5929 20TH AVE S,-122.30767542,47.54902777,
6165,416 E HARRISON ST,-122.32586296,47.622189,
6166,109 19TH AVE,-122.30785189,47.6019909,
6167,802 TERRY AVE,-122.324828,47.60776217,
6168,8607 23RD AVE NE,-122.30441412,47.69145247,
6169,3618 COURTLAND PL S,-122.28699976,47.5709993,
6170,1818 E YESLER WAY,-122.30810231,47.60180693,
6171,1024 N 36TH ST,-122.34490987,47.65077337,
6172,1834 24TH AVE,-122.30095983,47.61865082,
6173,3800 W DRAVUS ST,-122.40622249,47.64922392,
6174,4833 DELRIDGE WAY SW,-122.36341618,47.55829327,
6175,3936 S BRANDON ST,-122.28192803,47.5538023,
6176,5941 36TH AVE S,-122.28851149,47.54858514,
6177,2351 FAIRVIEW AVE E,-122.33012014,47.64137819,
6178,9148 7TH AVE S,-122.32476631,47.52082897,
6179,6323 34TH AVE SW,-122.3753577,47.54596366,
6180,5968 RAINIER AVE S,-122.2765444,47.54848277,
6181,201 S KING ST,-122.33236808,47.59785934,
6182,4810 S HOLLY ST,-122.27227858,47.54285564,
6183,2637 22ND AVE W,-122.38493449,47.64404952,
6184,5134 S CRESTON ST,-122.26879608,47.50724035,
6185,10433 62ND AVE S,-122.25627731,47.50724821,
6186,8128 DELRIDGE WAY SW,-122.36023313,47.52919258,
6187,3612 35TH AVE S,-122.28874241,47.57114738,
6188,4750 35TH AVE S,-122.28861802,47.55923843,
6189,9213 ROOSEVELT WAY NE,-122.31780812,47.69620036,
6190,5016 6TH AVE NW,-122.36289791,47.66558114,
6191,4809 STONE WAY N,-122.34147338,47.66384462,
6192,2506 E YESLER WAY,-122.29959339,47.60193952,
6193,1708 DEXTER AVE N,-122.34202282,47.63427356,
6194,3515 NW 68TH ST,-122.40272747,47.67803417,
6195,6555 51ST AVE S,-122.27026445,47.54268454,
6196,6530 18TH AVE SW,-122.35690504,47.54386234,
6197,4451 14TH AVE NW,-122.37401055,47.66130253,
6198,2411 NW 60TH ST,-122.38831524,47.67220748,
6199,424 31ST AVE E,-122.29173341,47.62328939,
6200,2038 NW 61ST ST,-122.38387938,47.67330275,
6201,2466 WESTLAKE AVE N,-122.34181307,47.64121929,
6202,914 N 73RD ST,-122.34550814,47.68199415,
6203,7753 EARL AVE NW,-122.39221401,47.68652769,
6204,2617 NW 57TH ST,-122.39090542,47.66988459,
6205,1136 NW 56TH ST,-122.37236496,47.66967623,
6206,3826 ASHWORTH AVE N,-122.33976393,47.65355104,
6207,9302 7TH AVE S,-122.32476894,47.52042544,
6208,4411 31ST AVE S,-122.29371782,47.56414996,
6209,3620 1ST AVE NW,-122.35726702,47.65362164,
6210,1021 NE 125TH ST,-122.31697209,47.71915943,
6211,2932 MAYFAIR AVE N,-122.35203239,47.64669741,
6212,405 21ST AVE,-122.30533093,47.60537179,
6213,820 17TH AVE,-122.30968227,47.60985357,
6214,4515 M L KING JR WAY S,-122.29465071,47.56224981,
6215,10201 1ST AVE NW,-122.35816489,47.70300437,
6216,215 W LEE ST,-122.3599949,47.63101205,
6217,568 MCGRAW ST,-122.34511762,47.63969422,
6218,7700 SAND POINT WAY NE,-122.26389815,47.68520128,
6219,2207 FAIRVIEW AVE E,-122.33007223,47.63859283,
6220,409 NE 75TH ST,-122.3233621,47.68311489,
6221,11014 GREENWOOD AVE N,-122.35526071,47.70921399,
6222,1027 NE 123RD ST,-122.31695582,47.71732344,
6223,6609 SW ADMIRAL WAY,-122.41700369,47.57556268,
6224,403 21ST AVE,-122.30533414,47.60529752,
6225,101 PREFONTAINE PL S,-122.32998132,47.60138185,
6226,1021 NE 123RD ST,-122.31713522,47.71741382,
6227,3216 FUHRMAN AVE E,-122.32004159,47.65061633,
6228,7311 MARY AVE NW,-122.37602986,47.68182949,
6229,2812 14TH AVE W,-122.374621,47.64522204,
6230,8721 8TH AVE NW,-122.36623587,47.69268659,
6231,2127 8TH AVE W,-122.36793606,47.63862588,
6232,6530 42ND AVE SW,-122.38535356,47.54389426,
6233,6528 42ND AVE SW,-122.3853546,47.54398014,
6234,8626 46TH AVE SW,-122.39128086,47.52597773,
6235,9415 35TH AVE SW,-122.37738027,47.51878359,
6236,2540 WESTLAKE AVE N,-122.34325279,47.64316731,
6237,114 W FLORENTIA ST,-122.35888159,47.64725559,
6238,1112 NW 56TH ST,-122.3714534,47.66976581,
6239,300 ROY ST,-122.35122853,47.62562972,
6240,3670 EAST MARGINAL WAY S,-122.33776139,47.56895372,
6241,1602 32ND AVE,-122.29114043,47.61541964,
6242,436 NE MAPLE LEAF PL,-122.324213,47.68229301,
6243,4854 40TH AVE SW,-122.38259057,47.55766493,
6244,1817 QUEEN ANNE AVE N,-122.35732186,47.63536852,
6245,2512 EVERETT AVE E,-122.31390131,47.64194681,
6246,11222 FREMONT AVE N,-122.34987599,47.71123994,
6247,4101 29TH AVE S,-122.29808611,47.56585383,
6248,4108 37TH AVE S,-122.28564879,47.56589683,
6249,1141 N 91ST ST,-122.34269101,47.69470904,
6250,6747 24TH AVE NW,-122.3880547,47.67907506,
6251,909 N 143RD ST,-122.34687125,47.7319981,
6252,1818 E YESLER WAY,-122.30810231,47.60180693,
6253,2446 NW 60TH ST,-122.38977229,47.67258928,
6254,3442 23RD AVE W,-122.38551972,47.65157891,
6255,2371 HARBOR AVE SW,-122.37368012,47.58204278,
6256,2037 FAIRVIEW AVE E,-122.33007314,47.63809787,
6257,11030 GREENWOOD AVE N,-122.35520823,47.70975095,
6258,2127 N 128TH ST,-122.33307437,47.72164043,
6259,2137 N 128TH ST,-122.33265502,47.72141137,
6260,3420 SW CLOVERDALE ST,-122.37628257,47.52667322,
6261,3624 PALATINE AVE N,-122.35616493,47.6534055,
6262,3854 42ND AVE NE,-122.28239584,47.65765699,
6263,3816 22ND AVE SW,-122.36084374,47.56964185,
6264,4520 M L KING JR WAY S,-122.29397521,47.56260753,
6265,3012 60TH AVE SW,-122.40890679,47.57730605,
6266,4132 CALIFORNIA AVE SW,-122.38656387,47.56551217,
6267,801 E THOMAS ST,-122.32185996,47.62091243,
6268,601 3RD AVE,-122.33185351,47.60284955,
6269,7202 CALIFORNIA AVE SW,-122.38706122,47.53877133,
6270,7208 CALIFORNIA AVE SW,-122.38662846,47.53847448,
6271,819 13TH AVE,-122.3157201,47.60985442,
6272,9053 17TH AVE SW,-122.35671309,47.52128773,
6273,1700 SW BARTON ST,-122.35704549,47.52117178,
6274,7010 ROOSEVELT WAY NE,-122.31721833,47.67986117,
6275,660 W EWING ST,-122.36688384,47.65402078,
6276,7813 STROUD AVE N,-122.33616252,47.68601645,
6277,7800 DETROIT AVE SW,-122.33643312,47.53275425,
6278,1916 N 46TH ST,-122.33439862,47.66243818,
6279,4505 S TRENTON ST,-122.27562854,47.52405134,
6280,7204 CALIFORNIA AVE SW,-122.38670119,47.53859185,
6281,1423 NEWPORT WAY,-122.2833907,47.61303342,
6282,6749 ALONZO AVE NW,-122.375421,47.67925759,
6283,9611 ROOSEVELT WAY NE,-122.31789222,47.6989224,
6284,310 W LEE ST,-122.36109223,47.63157554,
6285,4418 PHINNEY AVE N,-122.35407548,47.66085414,
6286,8018 31ST AVE NW,-122.39659297,47.68746651,
6287,2715 EAST MARGINAL WAY S,-122.34113068,47.5810743,
6288,3225 EAST MARGINAL WAY S,-122.34092477,47.57569062,
6289,2001 W GARFIELD ST,-122.38282969,47.63100625,
6290,2939 S MOUNT BAKER BLVD,-122.29436623,47.57564287,
6291,4628 S AUSTIN ST,-122.27410981,47.53498632,
6292,4848 FAUNTLEROY WAY SW,-122.38109617,47.55780435,
6293,3820 46TH AVE SW,-122.39047235,47.56955167,
6294,514 E PINE ST,-122.32475485,47.61543868,
6295,1053 25TH AVE E,-122.30067417,47.62833889,
6296,110 30TH AVE,-122.29351453,47.60206168,
6297,1337 14TH AVE S,-122.31510632,47.59045631,
6298,1011 E TERRACE ST,-122.31849881,47.60504323,
6299,2719 YALE TER E,-122.32670886,47.64516549,
6300,3867 S ROSE ST,-122.28293632,47.52912655,
6301,4100 SW ALASKA ST,-122.38453711,47.56129357,
6302,2042 NW 63RD ST,-122.3841563,47.67484853,
6303,4111 LINDEN AVE N,-122.34890293,47.65703545,
6304,2038 NW 63RD ST,-122.38390191,47.67474417,
6305,8530 BURKE AVE N,-122.33478892,47.69141751,
6306,523 BROADWAY E,-122.32121696,47.62377547,
6307,515 MADISON ST,-122.33079627,47.60681773,
6308,5035 12TH AVE NE,-122.31546518,47.66594636,
6309,14354 19TH AVE NE,-122.30832898,47.73365676,
6310,3906 CALIFORNIA AVE SW,-122.38647477,47.56904317,
6311,2700 4TH AVE S,-122.32849072,47.57940232,
6312,3910 CALIFORNIA AVE SW,-122.3862555,47.56891625,
6313,1610 N 41ST ST,-122.33804215,47.65708585,
6314,309 31ST AVE E,-122.29232952,47.6217009,
6315,5815 NE 77TH ST,-122.26490786,47.68436721,
6316,2824 RAINIER AVE S,-122.29719804,47.57764486,
6317,4241 PALATINE AVE N,-122.35637295,47.65896634,
6318,207 12TH AVE E,-122.31736005,47.62028214,
6319,4047 8TH AVE NE,-122.32005403,47.65695525,
6320,8527 WALLINGFORD AVE N,-122.33686444,47.69136174,
6321,313 27TH AVE S,-122.29794001,47.59986582,
6322,1341 14TH AVE S,-122.31528998,47.59031887,
6323,6902 CARLETON AVE S,-122.32195648,47.5410838,
6324,816 S CLOVERDALE ST,-122.32214063,47.52664362,
6325,202 N 39TH ST,-122.35640502,47.65430118,
6326,3442 21ST AVE W,-122.38313659,47.65157458,
6327,7056 9TH AVE NW,-122.36809863,47.68119531,
6328,3636 13TH AVE W,-122.37331294,47.65330455,
6329,1343 SANDER RD S,-122.31345997,47.59033487,
6330,4249 S KENNY ST,-122.27866584,47.54877165,
6331,6828 OSWEGO PL NE,-122.32295144,47.67871339,
6332,808 N 49TH ST,-122.34809907,47.66459208,
6333,780 S MICHIGAN ST,-122.32308614,47.54780656,
6334,2130 N 113TH ST,-122.33264091,47.71065367,
6335,4216 7TH AVE NE,-122.32039158,47.65801697,
6336,825 NE 66TH ST,-122.31882362,47.67640104,
6337,2202 WARREN AVE N,-122.3541852,47.63843385,
6338,3687 DUWAMISH AVE S,-122.34134702,47.56950561,
6339,15 S SPOKANE ST,-122.3409294,47.57095669,
6340,9111 45TH AVE SW,-122.39060377,47.52249762,
6341,4233 BEACH DR SW,-122.40745233,47.56502556,
6342,9049 17TH AVE SW,-122.3567542,47.5213913,
6343,3220 22ND AVE W,-122.38415678,47.64922651,
6344,12525 STONE AVE N,-122.34318966,47.72065603,
6345,10214 1ST AVE NW,-122.35766898,47.70330593,
6346,2530 55TH AVE SW,-122.40295035,47.57986118,
6347,1700 DEXTER AVE N,-122.34204711,47.63408228,
6348,12529 26TH AVE NE,-122.30071425,47.72026958,
6349,4501 SW DIRECTOR ST,-122.39041161,47.52270245,
6350,1706 DEXTER AVE N,-122.3420211,47.63421408,
6351,2510 4TH AVE,-122.34625738,47.61706951,
6352,825 NE 66TH ST,-122.31882362,47.67640104,
6353,4754 35TH AVE S,-122.28835457,47.55911545,
6354,9218 35TH AVE SW,-122.376446,47.5204178,
6355,1119 24TH AVE S,-122.30154298,47.59243871,
6356,9117 2ND AVE NE,-122.32738592,47.69547177,
6357,2316 W CROCKETT ST,-122.38705825,47.63789254,
6358,107 PINE ST,-122.34039035,47.60973137,
6359,1626 23RD AVE,-122.30217432,47.61611672,
6360,814 NW 52ND ST,-122.36692616,47.66659686,
6361,466 NE 70TH ST,-122.32320766,47.67953613,
6362,4750 DELRIDGE WAY SW,-122.36261284,47.55961809,
